3	1	91
6	1	41
7	1	29
37	1	57
42	1	165
44	1	138.5
78	1	80.5
83	1	50
85	1	134.5
93	1	65
94	1	110
97	1	4
98	1	105
100	1	26
101	1	2
112	1	119
118	1	160.5
15	2	-0.00639831529771175
24	2	-0.532429266261318
36	2	0.597419090933715
51	2	-0.548421426337691
53	2	-0.0027300471815635
58	2	0.379669621394954
62	2	0.377587133733164
66	2	0.713691591827306
68	2	-0.0495159578240546
72	2	0.270475557546246
74	2	0.467280979231898
75	2	0.76649301459807
77	2	0.00295993600880812
79	2	-0.926317714255669
92	2	1.33446367841829
102	2	-0.44280300965139
103	2	0.20039530796041
113	2	-0.524601074836624
114	2	0.385766660310801
115	2	-0.424151679899819
4	3	-0.320871279505705
20	3	-0.188880550930775
22	3	-0.607537539281936
28	3	0.164200668313968
32	3	-0.195962293193593
34	3	-0.501029013342917
35	3	-1.23208745801615
87	3	-0.174963286259744
91	3	-0.198092658675978
96	3	0.6612655058965
110	3	-0.191380982013696
12	4	0.504273701875773
14	4	-1.1501838943409
17	4	0.138164734958717
18	4	-0.411288115791791
21	4	-0.063256924549953
29	4	0.200644069658786
30	4	1.21230842499423
33	4	-0.614008324515985
47	4	0.302056630692854
48	4	0.841349851313996
50	4	0.203740429134687
52	4	-0.559738378947743
56	4	0.531724437354372
64	4	-0.362300309951421
70	4	2.53130263327627
73	4	-0.564423862771719
76	4	-0.535393800875248
88	4	-0.984201345758142
108	4	-1.18641761245199
109	4	-0.0771677869014825
117	4	-0.587215678225939
1	5	-0.153633439893341
2	5	-0.830155936002089
5	5	0.882768372842626
8	5	0.636788073581136
9	5	1.38757764805676
10	5	-0.574620469646685
23	5	-0.0111818082387312
26	5	1.13316782065624
27	5	-0.461681077155715
54	5	-0.422579515811203
59	5	0.473852570940638
60	5	-0.492350603516462
61	5	1.49954170151236
63	5	-0.130169682947144
65	5	0.125701275827056
80	5	-0.627317125406851
90	5	-1.84766452634461
99	5	-0.975221983161282
106	5	-0.46172022841162
16	6	0.0395172198359324
31	6	-2.26425527256264
39	6	0.310924050586094
67	6	0.300320456622805
71	6	0.435453838537501
95	6	0.246344938037144
104	6	0.287429108659597
105	6	0.415564916382604
116	6	1.03424523741533
11	7	0.915765018797415
13	7	0.368976610299775
19	7	-0.0644729386449292
40	7	-0.686414591296218
41	7	-2.15319769097624
43	7	0.54643988857602
45	7	-1.10883531481058
46	7	1.08813004129825
55	7	1.15735271579697
57	7	0.62790277735656
81	7	1.21214771510889
84	7	0.460319511014179
86	7	0.995422940636538
107	7	-1.54228486375529
25	8	0.471837479318131
38	8	-0.378306012041634
49	8	-0.481533293575021
69	8	0.456863762305036
82	8	-0.659585512835
89	8	-0.979233341384368
111	8	0.82692185766674
