CN,TRE_CN,THRESHOLD_TYPE,PLT_CN,STATECD,DIA,DIAHTCD,TREE_SIZE,TREECLCD,SUBPTYP,HT,ACTUALHT,VOLCFSND,VOLCFNET,VOLCSNET,VOLBFNET,REGIONAL_DRYBIOT,REGIONAL_DRYBIOM,REGIONAL_DRYBIOSL,DRYBIO_BG,DRYBIO_AG,DRYBIO_WDLD_SPP,DRYBIO_SAPLING,DRYBIO_STUMP,DRYBIO_BOLE,DRYBIO_SAWLOG,DRYBIO_TOP,CREATED_BY,CREATED_DATE,CREATED_IN_INSTANCE,MODIFIED_BY,MODIFIED_DATE,MODIFIED_IN_INSTANCE,VOLBSNET
619085829126144,249698940010854,SUBPLOT,249604214010854,72,5.0,1,SMALL,2,1.0,,,1.520628227803286,1.520628227803286,,,,,,18.747404711237117,92.8240170380588,,,7.71995248074686,56.96534159504743,,28.138722962264517,FSJASONMEADE,2019-03-06 12:02:11,126144,JTURNER02,2019-03-08 08:30:41,126144,
619085830126144,249698943010854,SUBPLOT,249604214010854,72,5.0,1,SMALL,3,1.0,,,0.769195565527271,0.769195565527271,,,,,,9.483199315496421,46.9541607702808,,,3.9050657522319256,28.815385208885562,,14.233709809163313,FSJASONMEADE,2019-03-06 12:02:11,126144,JTURNER02,2019-03-08 08:30:41,126144,
619085831126144,249698104010854,MICROPLOT,249604214010854,72,1.0,1,SAPLING,3,2.0,,,,,,,2.192259825213938,,,0.3992174658785388,1.3020984815014542,,1.3020984815014542,,,,,FSJASONMEADE,2019-03-06 12:02:11,126144,FSJASONMEADE,2019-03-06 12:02:11,126144,
619085833126144,249698947010854,SUBPLOT,249604214010854,72,5.0,1,SMALL,3,1.0,,,0.47976293323058494,0.47976293323058494,,,,,,5.9148644686921745,29.28626594861943,,,2.435669007614249,17.97274236820079,,8.87785457280439,FSJASONMEADE,2019-03-06 12:02:11,126144,JTURNER02,2019-03-08 08:30:41,126144,
619085834126144,249700293010854,SUBPLOT,249604214010854,72,5.0,1,SMALL,3,1.0,,,1.93672,1.93672,,,,,,23.877285051322975,118.22359140185938,,,9.832374603561695,72.552853062144,,35.83836373615368,FSJASONMEADE,2019-03-06 12:02:11,126144,JTURNER02,2019-03-08 08:30:41,126144,
619085841126144,249698546010854,MICROPLOT,249604217010854,72,1.0,1,SAPLING,3,2.0,,,,,,,4.060742193671238,,,0.3992174658785388,1.3020984815014542,,1.3020984815014542,,,,,FSJASONMEADE,2019-03-06 12:02:12,126144,FSJASONMEADE,2019-03-06 12:02:12,126144,
619085842126144,249698181010854,MICROPLOT,249604217010854,72,1.0,1,SAPLING,3,2.0,,,,,,,3.4104227799649953,,,0.3992174658785388,1.3020984815014542,,1.3020984815014542,,,,,FSJASONMEADE,2019-03-06 12:02:12,126144,FSJASONMEADE,2019-03-06 12:02:12,126144,
619085843126144,249698180010854,MICROPLOT,249604217010854,72,1.0,1,SAPLING,3,2.0,,,,,,,3.4104227799649953,,,0.3992174658785388,1.3020984815014542,,1.3020984815014542,,,,,FSJASONMEADE,2019-03-06 12:02:12,126144,FSJASONMEADE,2019-03-06 12:02:12,126144,
619085844126144,249699445010854,SUBPLOT,249604217010854,72,5.0,1,SMALL,3,1.0,,,1.1225142938381736,1.1225142938381736,,,,,,13.839168164814007,68.521867496319,,,5.698800567386844,42.051310783694774,,20.77175614523739,FSJASONMEADE,2019-03-06 12:02:12,126144,JTURNER02,2019-03-08 08:30:41,126144,
619085847126144,249697883010854,SUBPLOT,249604219010854,72,5.0,1,SMALL,3,1.0,,,1.3877230843450523,1.3877230843450523,,,,,,17.108853968156435,84.71106143507451,,,7.045217280397061,51.986486962199926,,25.67935719247752,FSJASONMEADE,2019-03-06 12:02:12,126144,JTURNER02,2019-03-08 08:30:41,126144,
619085848126144,249697881010854,MICROPLOT,249604219010854,72,1.0,1,SAPLING,3,2.0,,,,,,,4.375022520161087,,,0.3992174658785388,1.3020984815014542,,1.3020984815014542,,,,,FSJASONMEADE,2019-03-06 12:02:12,126144,FSJASONMEADE,2019-03-06 12:02:12,126144,
619085850126144,249700296010854,MICROPLOT,249604220010854,72,1.0,1,SAPLING,3,2.0,,,,,,,5.864835311366765,,,0.3992174658785388,1.3020984815014542,,1.3020984815014542,,,,,FSJASONMEADE,2019-03-06 12:02:12,126144,FSJASONMEADE,2019-03-06 12:02:12,126144,
619085851126144,249700297010854,MICROPLOT,249604220010854,72,1.0,1,SAPLING,3,2.0,,,,,,,5.864835311366765,,,0.3992174658785388,1.3020984815014542,,1.3020984815014542,,,,,FSJASONMEADE,2019-03-06 12:02:12,126144,FSJASONMEADE,2019-03-06 12:02:12,126144,
619085852126144,249699815010854,MICROPLOT,249604220010854,72,1.0,1,SAPLING,3,2.0,,,,,,,6.983176498734404,,,0.3992174658785388,1.3020984815014542,,1.3020984815014542,,,,,FSJASONMEADE,2019-03-06 12:02:12,126144,FSJASONMEADE,2019-03-06 12:02:12,126144,
619085854126144,249699817010854,MICROPLOT,249604221010854,72,1.0,1,SAPLING,3,2.0,,,,,,,6.430788926232653,,,0.3992174658785388,1.3020984815014542,,1.3020984815014542,,,,,FSJASONMEADE,2019-03-06 12:02:12,126144,FSJASONMEADE,2019-03-06 12:02:12,126144,
619085855126144,249699818010854,MICROPLOT,249604221010854,72,1.0,1,SAPLING,3,2.0,,,,,,,6.149626470779851,,,0.3992174658785388,1.3020984815014542,,1.3020984815014542,,,,,FSJASONMEADE,2019-03-06 12:02:12,126144,FSJASONMEADE,2019-03-06 12:02:12,126144,
619085856126144,249700300010854,MICROPLOT,249604221010854,72,1.0,1,SAPLING,3,2.0,,,,,,,5.5761370008083135,,,0.3992174658785388,1.3020984815014542,,1.3020984815014542,,,,,FSJASONMEADE,2019-03-06 12:02:12,126144,FSJASONMEADE,2019-03-06 12:02:12,126144,
619085857126144,249700301010854,MICROPLOT,249604221010854,72,1.0,1,SAPLING,3,2.0,,,,,,,4.68313,,,0.3992174658785388,1.3020984815014542,,1.3020984815014542,,,,,FSJASONMEADE,2019-03-06 12:02:12,126144,FSJASONMEADE,2019-03-06 12:02:12,126144,
619085858126144,249699819010854,MICROPLOT,249604221010854,72,1.0,1,SAPLING,3,2.0,,,,,,,4.985687706379398,,,0.3992174658785388,1.3020984815014542,,1.3020984815014542,,,,,FSJASONMEADE,2019-03-06 12:02:12,126144,FSJASONMEADE,2019-03-06 12:02:12,126144,
619085859126144,249697850010854,MICROPLOT,249604221010854,72,1.0,1,SAPLING,3,2.0,,,,,,,6.430788926232653,,,0.3992174658785388,1.3020984815014542,,1.3020984815014542,,,,,FSJASONMEADE,2019-03-06 12:02:12,126144,FSJASONMEADE,2019-03-06 12:02:12,126144,
619085860126144,249699821010854,MICROPLOT,249604221010854,72,1.0,1,SAPLING,3,2.0,,,,,,,6.708567,,,0.3992174658785388,1.3020984815014542,,1.3020984815014542,,,,,FSJASONMEADE,2019-03-06 12:02:12,126144,FSJASONMEADE,2019-03-06 12:02:12,126144,
619085861126144,249698779010854,SUBPLOT,249604221010854,72,5.0,1,SMALL,3,1.0,,,1.5364047884752041,1.5364047884752041,,,,,,18.941909562889848,93.78706882799409,,,7.800047205065356,57.55635861777434,,28.4306630051544,FSJASONMEADE,2019-03-06 12:02:12,126144,JTURNER02,2019-03-08 08:30:41,126144,
619085862126144,249699459010854,SUBPLOT,249604221010854,72,5.0,1,SMALL,3,1.0,,,1.3877230843450523,1.3877230843450523,,,,,,17.108853968156435,84.71106143507451,,,7.045217280397061,51.986486962199926,,25.67935719247752,FSJASONMEADE,2019-03-06 12:02:12,126144,JTURNER02,2019-03-08 08:30:41,126144,
619085865126144,249698255010854,MICROPLOT,249604223010854,72,1.0,1,SAPLING,3,2.0,,,,,,,4.68313,,,0.3992174658785388,1.3020984815014542,,1.3020984815014542,,,,,FSJASONMEADE,2019-03-06 12:02:12,126144,FSJASONMEADE,2019-03-06 12:02:12,126144,
619085868126144,249698957010854,SUBPLOT,249604225010854,72,5.0,1,SMALL,3,1.0,,,0.393381923500739,0.393381923500739,,,,,,4.849896898604276,24.013292468105288,,,1.9971283583217583,14.736761583012871,,7.2794025267706575,FSJASONMEADE,2019-03-06 12:02:13,126144,JTURNER02,2019-03-08 08:30:41,126144,
619085869126144,249698189010854,MICROPLOT,249604225010854,72,1.0,1,SAPLING,3,2.0,,,,,,,12.992894362471427,,,0.3992174658785388,1.3020984815014542,,1.3020984815014542,,,,,FSJASONMEADE,2019-03-06 12:02:13,126144,FSJASONMEADE,2019-03-06 12:02:13,126144,
619085870126144,249698963010854,SUBPLOT,249604225010854,72,5.0,1,SMALL,3,1.0,,,0.47976293323058494,0.47976293323058494,,,,,,5.9148644686921745,29.28626594861943,,,2.435669007614249,17.97274236820079,,8.87785457280439,FSJASONMEADE,2019-03-06 12:02:13,126144,JTURNER02,2019-03-08 08:30:41,126144,
619085871126144,249698964010854,SUBPLOT,249604225010854,72,5.0,1,SMALL,3,1.0,,,0.47976293323058494,0.47976293323058494,,,,,,5.9148644686921745,29.28626594861943,,,2.435669007614249,17.97274236820079,,8.87785457280439,FSJASONMEADE,2019-03-06 12:02:13,126144,JTURNER02,2019-03-08 08:30:41,126144,
619085872126144,249698965010854,SUBPLOT,249604225010854,72,5.0,1,SMALL,3,1.0,,,0.47976293323058494,0.47976293323058494,,,,,,5.9148644686921745,29.28626594861943,,,2.435669007614249,17.97274236820079,,8.87785457280439,FSJASONMEADE,2019-03-06 12:02:13,126144,JTURNER02,2019-03-08 08:30:41,126144,
619085873126144,249698970010854,SUBPLOT,249604225010854,72,5.0,1,SMALL,3,1.0,,,0.6058875692104435,0.6058875692104435,,,,,,7.469820211022211,36.985317659652026,,,3.0759808067859544,22.697587560981923,,11.211749291884146,FSJASONMEADE,2019-03-06 12:02:13,126144,JTURNER02,2019-03-08 08:30:41,126144,
619085874126144,249698971010854,SUBPLOT,249604225010854,72,5.0,1,SMALL,3,1.0,,,0.6471782548205165,0.6471782548205165,,,,,,7.978881650092531,39.505833348170704,,,3.2856060951890957,24.244407465719213,,11.975819787262395,FSJASONMEADE,2019-03-06 12:02:13,126144,JTURNER02,2019-03-08 08:30:41,126144,
619085875126144,249698972010854,SUBPLOT,249604225010854,72,5.0,1,SMALL,3,1.0,,,0.6471782548205165,0.6471782548205165,,,,,,7.978881650092531,39.505833348170704,,,3.2856060951890957,24.244407465719213,,11.975819787262395,FSJASONMEADE,2019-03-06 12:02:13,126144,JTURNER02,2019-03-08 08:30:41,126144,
619085876126144,249698356010854,SUBPLOT,249604225010854,72,5.0,1,SMALL,3,1.0,,,1.045362940799264,1.045362940799264,,,,,,12.887990478516919,63.812301819415445,,,5.30711720363256,39.16108876885648,,19.344095846926407,FSJASONMEADE,2019-03-06 12:02:13,126144,JTURNER02,2019-03-08 08:30:41,126144,
619085878126144,249698809010854,SUBPLOT,249604226010854,72,5.0,1,SMALL,3,1.0,,,1.8369729468723202,1.8369729468723202,,,,,,22.64753123014125,112.13471182582032,,,9.325976986997237,68.8161573658356,,33.99257747298749,FSJASONMEADE,2019-03-06 12:02:13,126144,JTURNER02,2019-03-08 08:30:41,126144,
619085879126144,249700314010854,MICROPLOT,249604226010854,72,1.0,1,SAPLING,3,2.0,,,,,,,4.824847318469984,,,0.3992174658785388,1.3020984815014542,,1.3020984815014542,,,,,FSJASONMEADE,2019-03-06 12:02:13,126144,FSJASONMEADE,2019-03-06 12:02:13,126144,
619085880126144,249698054010854,SUBPLOT,249604226010854,72,5.0,1,SMALL,3,1.0,,,1.9185701697380642,1.9185701697380642,,,,,,23.653520815502944,117.11566763543976,,,9.740231221902802,71.87292928994302,,35.502507123593944,FSJASONMEADE,2019-03-06 12:02:13,126144,JTURNER02,2019-03-08 08:30:41,126144,
619085881126144,249698053010854,MICROPLOT,249604226010854,72,1.0,1,SAPLING,3,2.0,,,,,,,4.824847318469984,,,0.3992174658785388,1.3020984815014542,,1.3020984815014542,,,,,FSJASONMEADE,2019-03-06 12:02:13,126144,FSJASONMEADE,2019-03-06 12:02:13,126144,
619085882126144,249698540010854,MICROPLOT,249604226010854,72,1.0,1,SAPLING,3,2.0,,,,,,,5.745830110847231,,,0.3992174658785388,1.3020984815014542,,1.3020984815014542,,,,,FSJASONMEADE,2019-03-06 12:02:13,126144,FSJASONMEADE,2019-03-06 12:02:13,126144,
619085768126144,249700256010854,MICROPLOT,249604205010854,72,1.0,1,SAPLING,3,2.0,,,,,,,6.430788926232653,,,0.3992174658785388,1.3020984815014542,,1.3020984815014542,,,,,FSJASONMEADE,2019-03-06 12:02:09,126144,FSJASONMEADE,2019-03-06 12:02:09,126144,
619085765126144,249700249010854,SUBPLOT,249604205010854,72,5.0,1,SMALL,3,1.0,,,0.9899967890362534,0.9899967890362534,,,,,,12.205396511479758,60.43257459838015,,,5.026033337874181,37.08697775979061,,18.31956350071536,FSJASONMEADE,2019-03-06 12:02:09,126144,JTURNER02,2019-03-08 08:30:41,126144,
619085766126144,249698000010854,MICROPLOT,249604205010854,72,1.0,1,SAPLING,3,2.0,,,,,,,8.573786652961893,,,0.3992174658785388,1.3020984815014542,,1.3020984815014542,,,,,FSJASONMEADE,2019-03-06 12:02:09,126144,FSJASONMEADE,2019-03-06 12:02:09,126144,
619085767126144,249700255010854,SUBPLOT,249604205010854,72,5.0,1,SMALL,2,1.0,,,1.1019780895350602,1.1019780895350602,,,,,,13.585982983673913,67.26827181574753,,,5.594541999476414,41.281989346802526,,20.391740469468594,FSJASONMEADE,2019-03-06 12:02:09,126144,JTURNER02,2019-03-08 08:30:41,126144,
619085775126144,249698724010854,SUBPLOT,249604208010854,72,5.0,1,SMALL,3,1.0,,,1.2657923868121121,1.2657923868121121,,,,,,15.605604132609399,77.26802115848419,,,6.426197342658285,47.41875389708358,,23.423069918742318,FSJASONMEADE,2019-03-06 12:02:09,126144,JTURNER02,2019-03-08 08:30:41,126144,
619085772126144,249698902010854,SUBPLOT,249604208010854,72,5.0,1,SMALL,3,1.0,,,1.673779,1.673779,,,,,,20.635558209714524,102.17283065854268,,,8.497471049803218,62.7026322057408,,30.972727402998668,FSJASONMEADE,2019-03-06 12:02:09,126144,JTURNER02,2019-03-08 08:30:41,126144,
619085773126144,249699408010854,MICROPLOT,249604208010854,72,1.0,1,SAPLING,3,2.0,,,,,,,6.93245487350457,,,0.3992174658785388,1.3020984815014542,,1.3020984815014542,,,,,FSJASONMEADE,2019-03-06 12:02:09,126144,FSJASONMEADE,2019-03-06 12:02:09,126144,
619085774126144,249699409010854,MICROPLOT,249604208010854,72,1.0,1,SAPLING,3,2.0,,,,,,,4.824847318469984,,,0.3992174658785388,1.3020984815014542,,1.3020984815014542,,,,,FSJASONMEADE,2019-03-06 12:02:09,126144,FSJASONMEADE,2019-03-06 12:02:09,126144,
619085776126144,249698723010854,SUBPLOT,249604208010854,72,5.0,1,SMALL,3,1.0,,,1.9185701697380642,1.9185701697380642,,,,,,23.653520815502944,117.11566763543976,,,9.740231221902802,71.87292928994302,,35.502507123593944,FSJASONMEADE,2019-03-06 12:02:09,126144,JTURNER02,2019-03-08 08:30:41,126144,
619085778126144,249698353010854,MICROPLOT,249604209010854,72,1.0,1,SAPLING,3,2.0,,,,,,,5.442157,,,0.3992174658785388,1.3020984815014542,,1.3020984815014542,,,,,FSJASONMEADE,2019-03-06 12:02:09,126144,FSJASONMEADE,2019-03-06 12:02:09,126144,
619085779126144,249700259010854,MICROPLOT,249604209010854,72,1.0,1,SAPLING,3,2.0,,,,,,,6.3443837506436465,,,0.3992174658785388,1.3020984815014542,,1.3020984815014542,,,,,FSJASONMEADE,2019-03-06 12:02:09,126144,FSJASONMEADE,2019-03-06 12:02:09,126144,
619085780126144,249700260010854,MICROPLOT,249604209010854,72,1.0,1,SAPLING,3,2.0,,,,,,,4.192217402088987,,,0.3992174658785388,1.3020984815014542,,1.3020984815014542,,,,,FSJASONMEADE,2019-03-06 12:02:09,126144,FSJASONMEADE,2019-03-06 12:02:09,126144,
619085781126144,249698349010854,MICROPLOT,249604209010854,72,1.0,1,SAPLING,3,2.0,,,,,,,6.3443837506436465,,,0.3992174658785388,1.3020984815014542,,1.3020984815014542,,,,,FSJASONMEADE,2019-03-06 12:02:09,126144,FSJASONMEADE,2019-03-06 12:02:09,126144,
619085782126144,249700262010854,MICROPLOT,249604209010854,72,1.0,1,SAPLING,3,2.0,,,,,,,5.745830110847231,,,0.3992174658785388,1.3020984815014542,,1.3020984815014542,,,,,FSJASONMEADE,2019-03-06 12:02:09,126144,FSJASONMEADE,2019-03-06 12:02:09,126144,
619085785126144,249699775010854,SUBPLOT,249604209010854,72,5.0,1,SMALL,3,1.0,,,0.6130146038861601,0.6130146038861601,,,,,,7.557687449715852,37.4203746815286,,,3.112163463413768,22.964578504224143,,11.34363271389069,FSJASONMEADE,2019-03-06 12:02:10,126144,JTURNER02,2019-03-08 08:30:41,126144,
619085783126144,249698064010854,MICROPLOT,249604209010854,72,1.0,1,SAPLING,3,2.0,,,,,,,6.3443837506436465,,,0.3992174658785388,1.3020984815014542,,1.3020984815014542,,,,,FSJASONMEADE,2019-03-06 12:02:09,126144,FSJASONMEADE,2019-03-06 12:02:09,126144,
619085784126144,249698905010854,MICROPLOT,249604209010854,72,1.0,1,SAPLING,3,2.0,,,,,,,5.745830110847231,,,0.3992174658785388,1.3020984815014542,,1.3020984815014542,,,,,FSJASONMEADE,2019-03-06 12:02:10,126144,FSJASONMEADE,2019-03-06 12:02:10,126144,
619085787126144,249698721010854,MICROPLOT,249604210010854,72,1.0,1,SAPLING,3,2.0,,,,,,,3.869176,,,0.3992174658785388,1.3020984815014542,,1.3020984815014542,,,,,FSJASONMEADE,2019-03-06 12:02:10,126144,FSJASONMEADE,2019-03-06 12:02:10,126144,
619085788126144,249698720010854,MICROPLOT,249604210010854,72,1.0,1,SAPLING,3,2.0,,,,,,,3.5409587504565363,,,0.3992174658785388,1.3020984815014542,,1.3020984815014542,,,,,FSJASONMEADE,2019-03-06 12:02:10,126144,FSJASONMEADE,2019-03-06 12:02:10,126144,
619085789126144,249698719010854,MICROPLOT,249604210010854,72,1.0,1,SAPLING,3,2.0,,,,,,,4.192217,,,0.3992174658785388,1.3020984815014542,,1.3020984815014542,,,,,FSJASONMEADE,2019-03-06 12:02:10,126144,FSJASONMEADE,2019-03-06 12:02:10,126144,
619085790126144,249698717010854,MICROPLOT,249604210010854,72,1.0,1,SAPLING,3,2.0,,,,,,,4.192217402088987,,,0.3992174658785388,1.3020984815014542,,1.3020984815014542,,,,,FSJASONMEADE,2019-03-06 12:02:10,126144,FSJASONMEADE,2019-03-06 12:02:10,126144,
619085791126144,249698716010854,MICROPLOT,249604210010854,72,1.0,1,SAPLING,3,2.0,,,,,,,4.510626,,,0.3992174658785388,1.3020984815014542,,1.3020984815014542,,,,,FSJASONMEADE,2019-03-06 12:02:10,126144,FSJASONMEADE,2019-03-06 12:02:10,126144,
619085793126144,249698115010854,SUBPLOT,249604211010854,72,5.0,1,SMALL,3,1.0,,,1.5732908706557343,1.5732908706557343,,,,,,19.396667864890677,96.03871341684865,,,7.987311124298252,58.938174523265154,,29.11322776928525,FSJASONMEADE,2019-03-06 12:02:10,126144,JTURNER02,2019-03-08 08:30:41,126144,
619085794126144,249698112010854,MICROPLOT,249604211010854,72,1.0,1,SAPLING,3,2.0,,,,,,,2.709920420172004,,,0.3992174658785388,1.3020984815014542,,1.3020984815014542,,,,,FSJASONMEADE,2019-03-06 12:02:10,126144,FSJASONMEADE,2019-03-06 12:02:10,126144,
619085795126144,249698111010854,MICROPLOT,249604211010854,72,1.0,1,SAPLING,3,2.0,,,,,,,1.402742778702782,,,0.3992174658785388,1.3020984815014542,,1.3020984815014542,,,,,FSJASONMEADE,2019-03-06 12:02:10,126144,FSJASONMEADE,2019-03-06 12:02:10,126144,
619085796126144,249698110010854,MICROPLOT,249604211010854,72,1.0,1,SAPLING,3,2.0,,,,,,,3.094706633686222,,,0.3992174658785388,1.3020984815014542,,1.3020984815014542,,,,,FSJASONMEADE,2019-03-06 12:02:10,126144,FSJASONMEADE,2019-03-06 12:02:10,126144,
619085800126144,249698922010854,SUBPLOT,249604211010854,72,5.0,1,SMALL,3,1.0,,,0.5222159260674064,0.5222159260674064,,,,,,6.438255671987725,31.877732592701403,,,2.651195118055588,19.563104295241434,,9.66343317940438,FSJASONMEADE,2019-03-06 12:02:10,126144,JTURNER02,2019-03-08 08:30:41,126144,
619085797126144,249699420010854,MICROPLOT,249604211010854,72,1.0,1,SAPLING,3,2.0,,,,,,,2.192259825213938,,,0.3992174658785388,1.3020984815014542,,1.3020984815014542,,,,,FSJASONMEADE,2019-03-06 12:02:10,126144,FSJASONMEADE,2019-03-06 12:02:10,126144,
619085798126144,249698629010854,MICROPLOT,249604211010854,72,1.0,1,SAPLING,3,2.0,,,,,,,2.061886,,,0.3992174658785388,1.3020984815014542,,1.3020984815014542,,,,,FSJASONMEADE,2019-03-06 12:02:10,126144,FSJASONMEADE,2019-03-06 12:02:10,126144,
619085799126144,249700277010854,MICROPLOT,249604211010854,72,1.0,1,SAPLING,3,2.0,,,,,,,1.799799912358231,,,0.3992174658785388,1.3020984815014542,,1.3020984815014542,,,,,FSJASONMEADE,2019-03-06 12:02:10,126144,FSJASONMEADE,2019-03-06 12:02:10,126144,
619085803126144,249699423010854,MICROPLOT,249604212010854,72,1.0,1,SAPLING,3,2.0,,,,,,,8.364140541233457,,,0.3992174658785388,1.3020984815014542,,1.3020984815014542,,,,,FSJASONMEADE,2019-03-06 12:02:10,126144,FSJASONMEADE,2019-03-06 12:02:10,126144,
619085804126144,249698548010854,MICROPLOT,249604212010854,72,1.0,1,SAPLING,3,2.0,,,,,,,7.222947465352306,,,0.3992174658785388,1.3020984815014542,,1.3020984815014542,,,,,FSJASONMEADE,2019-03-06 12:02:10,126144,FSJASONMEADE,2019-03-06 12:02:10,126144,
619085805126144,249698547010854,MICROPLOT,249604212010854,72,1.0,1,SAPLING,3,2.0,,,,,,,5.745830110847231,,,0.3992174658785388,1.3020984815014542,,1.3020984815014542,,,,,FSJASONMEADE,2019-03-06 12:02:10,126144,FSJASONMEADE,2019-03-06 12:02:10,126144,
619085806126144,249697862010854,MICROPLOT,249604212010854,72,1.0,1,SAPLING,3,2.0,,,,,,,5.745830110847231,,,0.3992174658785388,1.3020984815014542,,1.3020984815014542,,,,,FSJASONMEADE,2019-03-06 12:02:10,126144,FSJASONMEADE,2019-03-06 12:02:10,126144,
619085807126144,249700282010854,SUBPLOT,249604212010854,72,5.0,1,SMALL,3,1.0,,,1.9185701697380642,1.9185701697380642,,,,,,23.653520815502944,117.11566763543976,,,9.740231221902802,71.87292928994302,,35.502507123593944,FSJASONMEADE,2019-03-06 12:02:10,126144,JTURNER02,2019-03-08 08:30:41,126144,
619085802126144,249698551010854,MICROPLOT,249604212010854,72,1.0,1,SAPLING,3,2.0,,,,,,,7.222947465352306,,,0.3992174658785388,1.3020984815014542,,1.3020984815014542,,,,,FSJASONMEADE,2019-03-06 12:02:10,126144,FSJASONMEADE,2019-03-06 12:02:10,126144,
619085809126144,249698696010854,MICROPLOT,249604213010854,72,1.0,1,SAPLING,3,2.0,,,,,,,6.046504357642946,,,0.3992174658785388,1.3020984815014542,,1.3020984815014542,,,,,FSJASONMEADE,2019-03-06 12:02:11,126144,FSJASONMEADE,2019-03-06 12:02:11,126144,
619085810126144,249698450010854,MICROPLOT,249604213010854,72,1.0,1,SAPLING,3,2.0,,,,,,,4.510626,,,0.3992174658785388,1.3020984815014542,,1.3020984815014542,,,,,FSJASONMEADE,2019-03-06 12:02:11,126144,FSJASONMEADE,2019-03-06 12:02:11,126144,
619085811126144,249698449010854,MICROPLOT,249604213010854,72,1.0,1,SAPLING,3,2.0,,,,,,,5.1352528965618,,,0.3992174658785388,1.3020984815014542,,1.3020984815014542,,,,,FSJASONMEADE,2019-03-06 12:02:11,126144,FSJASONMEADE,2019-03-06 12:02:11,126144,
619085812126144,249698329010854,MICROPLOT,249604213010854,72,1.0,1,SAPLING,3,2.0,,,,,,,4.192217,,,0.3992174658785388,1.3020984815014542,,1.3020984815014542,,,,,FSJASONMEADE,2019-03-06 12:02:11,126144,FSJASONMEADE,2019-03-06 12:02:11,126144,
619085813126144,249699803010854,SUBPLOT,249604213010854,72,5.0,1,SMALL,3,1.0,,,2.288253706940832,2.288253706940832,,,,,,28.211246866027466,139.68233470670154,,,11.617047190420372,85.72190867476172,,42.34337884151946,FSJASONMEADE,2019-03-06 12:02:11,126144,JTURNER02,2019-03-08 08:30:41,126144,
619085814126144,249698925010854,SUBPLOT,249604213010854,72,5.0,1,SMALL,3,1.0,,,2.473309354867659,2.473309354867659,,,,,,30.49274675031952,150.9787241213343,,,12.556541001049368,92.65441065354797,,45.76777246673694,FSJASONMEADE,2019-03-06 12:02:11,126144,JTURNER02,2019-03-08 08:30:41,126144,
619085815126144,249697806010854,MICROPLOT,249604213010854,72,1.0,1,SAPLING,3,2.0,,,,,,,7.511253,,,0.3992174658785388,1.3020984815014542,,1.3020984815014542,,,,,FSJASONMEADE,2019-03-06 12:02:11,126144,FSJASONMEADE,2019-03-06 12:02:11,126144,
809331084290487,618816706126144,MICROPLOT,480540169489998,72,1.0,1,SAPLING,2,2.0,,,,,,,1.2691367663207156,,,0.3992174658785388,1.3020984815014542,,1.3020984815014542,,,,,FSJMCHAN,2020-12-09 08:30:28,290487,FSJMCHAN,2020-12-09 08:30:28,290487,
809331077290487,618816628126144,MICROPLOT,480540167489998,72,1.0,1,SAPLING,2,2.0,,,,,,,4.060742193671238,,,0.3992174658785388,1.3020984815014542,,1.3020984815014542,,,,,FSJMCHAN,2020-12-09 08:30:28,290487,FSJMCHAN,2020-12-09 08:30:28,290487,
809331078290487,618816629126144,MICROPLOT,480540167489998,72,1.0,1,SAPLING,2,2.0,,,,,,,4.060742193671238,,,0.3992174658785388,1.3020984815014542,,1.3020984815014542,,,,,FSJMCHAN,2020-12-09 08:30:28,290487,FSJMCHAN,2020-12-09 08:30:28,290487,
809331083290487,618816705126144,SUBPLOT,480540169489998,72,5.0,1,SMALL,3,1.0,,,1.33994956786047,1.33994956786047,,,,,,16.519867500826905,81.7948129878528,,,6.8026798407021944,50.196809093552005,,24.795324053598595,FSJMCHAN,2020-12-09 08:30:28,290487,JTURNER02,2020-12-09 09:01:35,290487,
809331085290487,618816707126144,SUBPLOT,480540169489998,72,5.0,1,SMALL,3,1.0,,,1.160842,1.160842,,,,,,14.311699850028845,70.86151342998329,,,5.89338334893416,43.4871323961984,,21.480997684850735,FSJMCHAN,2020-12-09 08:30:28,290487,FSJMCHAN,2020-12-09 08:30:28,290487,
809331082290487,618816704126144,SUBPLOT,480540169489998,72,5.0,1,SMALL,3,1.0,,,1.0155735500090488,1.0155735500090488,,,,,,12.520725321239038,61.99386200111818,,,5.155881893695509,38.04512709509195,,18.792853012330724,FSJMCHAN,2020-12-09 08:30:28,290487,JTURNER02,2020-12-09 09:01:35,290487,
809331081290487,618816703126144,SUBPLOT,480540169489998,72,5.0,1,SMALL,3,1.0,,,1.2195399109298573,1.2195399109298573,,,,,,15.035370154042521,74.44462190096216,,,6.191381948994496,45.68605681828768,,22.56718313367998,FSJMCHAN,2020-12-09 08:30:28,290487,JTURNER02,2020-12-09 09:01:35,290487,
809331089290487,618816815126144,MICROPLOT,480540172489998,72,1.0,1,SAPLING,2,2.0,,,,,,,4.060742193671238,,,0.3992174658785388,1.3020984815014542,,1.3020984815014542,,,,,FSJMCHAN,2020-12-09 08:30:28,290487,FSJMCHAN,2020-12-09 08:30:28,290487,
