"sp","year","metric","value"
"Pred_f51.noFIA_6",1951,"contag",78.2478782853998
"Pred_f51.noFIA_6",1951,"division",0.08833789542634
"Pred_f51.noFIA_6",1951,"enn_cv",86.0729782050764
"Pred_f51.noFIA_6",1951,"enn_mn",1576.39490482763
"Pred_f51.noFIA_6",1951,"enn_sd",1356.85004285822
"Pred_f51.noFIA_6",1951,"lsi",6.13559322033898
"Pred_f51.noFIA_6",1951,"mesh",790149.23645949
"Pred_f51.noFIA_6",1951,"np",398
"Pred_f51.noFIA_6",1951,"pd",0.0459206313032891
"Pred_f51.noFIA_6",1951,"pladj",96.0428884544754
"Pred_f51.noFIA_6",1951,"split",1.09689762795137
"Pred_f51.noFIA_7",1951,"ai",95.3168140128429
"Pred_f51.noFIA_7",1951,"cohesion",99.6548508003624
"Pred_f51.noFIA_7",1951,"contag",75.0528944108445
"Pred_f51.noFIA_7",1951,"division",0.1041567658187
"Pred_f51.noFIA_7",1951,"enn_cv",54.5690601552112
"Pred_f51.noFIA_7",1951,"enn_mn",1344.48965578801
"Pred_f51.noFIA_7",1951,"enn_sd",733.675369047552
"Pred_f51.noFIA_7",1951,"lsi",6.43099273607748
"Pred_f51.noFIA_7",1951,"mesh",776438.818641893
"Pred_f51.noFIA_7",1951,"np",352
"Pred_f51.noFIA_7",1951,"pd",0.0406132216551703
"Pred_f51.noFIA_7",1951,"pladj",95.7538060541437
"Pred_f51.noFIA_7",1951,"split",1.11626673266544
"Pred_f51.noFIA_8",1951,"ai",91.2680307056379
"Pred_f51.noFIA_8",1951,"cohesion",99.5571882431386
"Pred_f51.noFIA_8",1951,"contag",59.7273045407612
"Pred_f51.noFIA_8",1951,"division",0.190051982444969
"Pred_f51.noFIA_8",1951,"enn_cv",50.508450629012
"Pred_f51.noFIA_8",1951,"enn_mn",1259.3225815893
"Pred_f51.noFIA_8",1951,"enn_sd",636.064324382031
"Pred_f51.noFIA_8",1951,"lsi",10.6089588377724
"Pred_f51.noFIA_8",1951,"mesh",701992.332940364
"Pred_f51.noFIA_8",1951,"np",649
"Pred_f51.noFIA_8",1951,"pd",0.0748806274267202
"Pred_f51.noFIA_8",1951,"pladj",91.6651857117469
"Pred_f51.noFIA_8",1951,"split",1.23464713577382
"Pred_f51.noFIA_9",1951,"ai",95.5657999742906
"Pred_f51.noFIA_9",1951,"cohesion",99.6154875865386
"Pred_f51.noFIA_9",1951,"contag",74.0680718155203
"Pred_f51.noFIA_9",1951,"division",0.119648546189886
"Pred_f51.noFIA_9",1951,"enn_cv",59.9355119910302
"Pred_f51.noFIA_9",1951,"enn_mn",1248.52935890672
"Pred_f51.noFIA_9",1951,"enn_sd",748.312463619072
"Pred_f51.noFIA_9",1951,"lsi",6.18401937046005
"Pred_f51.noFIA_9",1951,"mesh",763011.893939988
"Pred_f51.noFIA_9",1951,"np",228
"Pred_f51.noFIA_9",1951,"pd",0.0263062912993717
"Pred_f51.noFIA_9",1951,"pladj",95.995497897044
"Pred_f51.noFIA_9",1951,"split",1.13590997739829
"Pred_f51.noFIA_10",1951,"ai",93.516383219846
"Pred_f51.noFIA_10",1951,"cohesion",99.61461234244
"Pred_f51.noFIA_10",1951,"contag",70.4586725573463
"Pred_f51.noFIA_10",1951,"division",0.120667771949326
"Pred_f51.noFIA_10",1951,"enn_cv",55.0082583914901
"Pred_f51.noFIA_10",1951,"enn_mn",1367.60520612195
"Pred_f51.noFIA_10",1951,"enn_sd",752.295805559032
"Pred_f51.noFIA_10",1951,"lsi",8.2772397094431
"Pred_f51.noFIA_10",1951,"mesh",762128.517904545
"Pred_f51.noFIA_10",1951,"np",569
"Pred_f51.noFIA_10",1951,"pd",0.0656503497778179
"Pred_f51.noFIA_10",1951,"pladj",93.9470410520704
"Pred_f51.noFIA_10",1951,"split",1.13722660002673
"Pred_f51.noFIA_11",1951,"ai",94.852905956434
"Pred_f51.noFIA_11",1951,"cohesion",99.6398111638968
"Pred_f51.noFIA_11",1951,"contag",75.907345464971
"Pred_f51.noFIA_11",1951,"division",0.0935374274149586
"Pred_f51.noFIA_11",1951,"enn_cv",87.7639938154936
"Pred_f51.noFIA_11",1951,"enn_mn",1384.67740899238
"Pred_f51.noFIA_11",1951,"enn_sd",1215.24819559261
"Pred_f51.noFIA_11",1951,"lsi",6.89588377723971
"Pred_f51.noFIA_11",1951,"mesh",785642.735410316
"Pred_f51.noFIA_11",1951,"np",408
"Pred_f51.noFIA_11",1951,"pd",0.0470744160094019
"Pred_f51.noFIA_11",1951,"pladj",95.298856702802
"Pred_f51.noFIA_11",1951,"split",1.10318950858413
"Pred_f51.noFIA_12",1951,"ai",95.1127682301042
"Pred_f51.noFIA_12",1951,"cohesion",99.6066732942428
"Pred_f51.noFIA_12",1951,"contag",72.1847136355414
"Pred_f51.noFIA_12",1951,"division",0.128855387337195
"Pred_f51.noFIA_12",1951,"enn_cv",77.0953848300264
"Pred_f51.noFIA_12",1951,"enn_mn",1310.84612138286
"Pred_f51.noFIA_12",1951,"enn_sd",1010.60186180959
"Pred_f51.noFIA_12",1951,"lsi",6.65133171912833
"Pred_f51.noFIA_12",1951,"mesh",755032.20665645
"Pred_f51.noFIA_12",1951,"np",269
"Pred_f51.noFIA_12",1951,"pd",0.0310368085944341
"Pred_f51.noFIA_12",1951,"pladj",95.5381790178307
"Pred_f51.noFIA_12",1951,"split",1.14791503668183
"Pred_f51.noFIA_13",1951,"ai",90.3389316370801
"Pred_f51.noFIA_13",1951,"cohesion",99.528728635492
"Pred_f51.noFIA_13",1951,"contag",58.4247063832303
"Pred_f51.noFIA_13",1951,"division",0.192890522030924
"Pred_f51.noFIA_13",1951,"enn_cv",49.5814701178544
"Pred_f51.noFIA_13",1951,"enn_mn",1337.68799338024
"Pred_f51.noFIA_13",1951,"enn_sd",663.245372707952
"Pred_f51.noFIA_13",1951,"lsi",11.5581113801453
"Pred_f51.noFIA_13",1951,"mesh",699532.134282055
"Pred_f51.noFIA_13",1951,"np",928
"Pred_f51.noFIA_13",1951,"pd",0.107071220727267
"Pred_f51.noFIA_13",1951,"pladj",90.7363307860909
"Pred_f51.noFIA_13",1951,"split",1.23898929116319
"Pred_f51.noFIA_14",1951,"ai",90.7788562078319
"Pred_f51.noFIA_14",1951,"cohesion",99.5285257943529
"Pred_f51.noFIA_14",1951,"contag",56.6844669233123
"Pred_f51.noFIA_14",1951,"division",0.215682494868256
"Pred_f51.noFIA_14",1951,"enn_cv",50.3202004270662
"Pred_f51.noFIA_14",1951,"enn_mn",1347.069770692
"Pred_f51.noFIA_14",1951,"enn_sd",677.848208504637
"Pred_f51.noFIA_14",1951,"lsi",11.1186440677966
"Pred_f51.noFIA_14",1951,"mesh",679778.039157914
"Pred_f51.noFIA_14",1951,"np",716
"Pred_f51.noFIA_14",1951,"pd",0.0826109849576759
"Pred_f51.noFIA_14",1951,"pladj",91.1664000947811
"Pred_f51.noFIA_14",1951,"split",1.27499385574982
"Pred_f51.noFIA_15",1951,"ai",92.3168257458557
"Pred_f51.noFIA_15",1951,"cohesion",99.5257600868735
"Pred_f51.noFIA_15",1951,"contag",63.4231119807114
"Pred_f51.noFIA_15",1951,"division",0.172886595995505
"Pred_f51.noFIA_15",1951,"enn_cv",59.7575595062107
"Pred_f51.noFIA_15",1951,"enn_mn",1387.3400414626
"Pred_f51.noFIA_15",1951,"enn_sd",829.040550830504
"Pred_f51.noFIA_15",1951,"lsi",9.52663438256659
"Pred_f51.noFIA_15",1951,"mesh",716869.793491297
"Pred_f51.noFIA_15",1951,"np",635
"Pred_f51.noFIA_15",1951,"pd",0.0732653288381623
"Pred_f51.noFIA_15",1951,"pladj",92.7243646703394
"Pred_f51.noFIA_15",1951,"split",1.20902405299983
"Pred_f51.noFIA_16",1951,"ai",96.2289296584822
"Pred_f51.noFIA_16",1951,"cohesion",99.659640004114
"Pred_f51.noFIA_16",1951,"contag",82.842415569691
"Pred_f51.noFIA_16",1951,"division",0.0607096096198353
"Pred_f51.noFIA_16",1951,"enn_cv",54.5293619745618
"Pred_f51.noFIA_16",1951,"enn_mn",1329.12361062477
"Pred_f51.noFIA_16",1951,"enn_sd",724.762624726949
"Pred_f51.noFIA_16",1951,"lsi",5.46610169491525
"Pred_f51.noFIA_16",1951,"mesh",814095.026051022
"Pred_f51.noFIA_16",1951,"np",361
"Pred_f51.noFIA_16",1951,"pd",0.0416516278906718
"Pred_f51.noFIA_16",1951,"pladj",96.698062910965
"Pred_f51.noFIA_16",1951,"split",1.06463348315026
"Pred_f51.noFIA_17",1951,"ai",89.7924438053116
"Pred_f51.noFIA_17",1951,"cohesion",99.5312425814406
"Pred_f51.noFIA_17",1951,"contag",53.8418374004279
"Pred_f51.noFIA_17",1951,"division",0.230276978246646
"Pred_f51.noFIA_17",1951,"enn_cv",49.3344191560427
"Pred_f51.noFIA_17",1951,"enn_mn",1284.56713505874
"Pred_f51.noFIA_17",1951,"enn_sd",633.73373475065
"Pred_f51.noFIA_17",1951,"lsi",12.134382566586
"Pred_f51.noFIA_17",1951,"mesh",667128.813265884
"Pred_f51.noFIA_17",1951,"np",751
"Pred_f51.noFIA_17",1951,"pd",0.0866492314290707
"Pred_f51.noFIA_17",1951,"pladj",90.1723831526568
"Pred_f51.noFIA_17",1951,"split",1.29916862525704
"Pred_f51.noFIA_18",1951,"ai",97.9733360490934
"Pred_f51.noFIA_18",1951,"cohesion",99.7805629657578
"Pred_f51.noFIA_18",1951,"contag",88.3535184675809
"Pred_f51.noFIA_18",1951,"division",0.042578170818749
"Pred_f51.noFIA_18",1951,"enn_cv",56.36712989882
"Pred_f51.noFIA_18",1951,"enn_mn",1518.02580864772
"Pred_f51.noFIA_18",1951,"enn_sd",855.66757945807
"Pred_f51.noFIA_18",1951,"lsi",3.68038740920097
"Pred_f51.noFIA_18",1951,"mesh",829809.77656299
"Pred_f51.noFIA_18",1951,"np",127
"Pred_f51.noFIA_18",1951,"pd",0.0146530657676325
"Pred_f51.noFIA_18",1951,"pladj",98.445589716249
"Pred_f51.noFIA_18",1951,"split",1.04447169421148
"Pred_f51.noFIA_19",1951,"ai",94.7204427542811
"Pred_f51.noFIA_19",1951,"cohesion",99.5946253505976
"Pred_f51.noFIA_19",1951,"contag",70.8998243806024
"Pred_f51.noFIA_19",1951,"division",0.135444350672987
"Pred_f51.noFIA_19",1951,"enn_cv",72.7474684960198
"Pred_f51.noFIA_19",1951,"enn_mn",1465.57237378341
"Pred_f51.noFIA_19",1951,"enn_sd",1066.16680090445
"Pred_f51.noFIA_19",1951,"lsi",7.0544794188862
"Pred_f51.noFIA_19",1951,"mesh",749321.467641724
"Pred_f51.noFIA_19",1951,"np",320
"Pred_f51.noFIA_19",1951,"pd",0.0369211105956094
"Pred_f51.noFIA_19",1951,"pladj",95.143652627214
"Pred_f51.noFIA_19",1951,"split",1.15666354245492
"Pred_f51.noFIA_20",1951,"ai",93.6030195009139
"Pred_f51.noFIA_20",1951,"cohesion",99.6162328154678
"Pred_f51.noFIA_20",1951,"contag",70.7287902984786
"Pred_f51.noFIA_20",1951,"division",0.119436132065363
"Pred_f51.noFIA_20",1951,"enn_cv",53.2476930693516
"Pred_f51.noFIA_20",1951,"enn_mn",1350.04366766501
"Pred_f51.noFIA_20",1951,"enn_sd",718.867108460481
"Pred_f51.noFIA_20",1951,"lsi",8.18765133171913
"Pred_f51.noFIA_20",1951,"mesh",763195.995985541
"Pred_f51.noFIA_20",1951,"np",558
"Pred_f51.noFIA_20",1951,"pd",0.0643811866010938
"Pred_f51.noFIA_20",1951,"pladj",94.0347135833185
"Pred_f51.noFIA_20",1951,"split",1.13563596737793
"Pred_f51.noFIA_21",1951,"ai",94.83383292586
"Pred_f51.noFIA_21",1951,"cohesion",99.579579732886
"Pred_f51.noFIA_21",1951,"contag",79.5020047428564
"Pred_f51.noFIA_21",1951,"division",0.0738241289751009
"Pred_f51.noFIA_21",1951,"enn_cv",58.5213541029135
"Pred_f51.noFIA_21",1951,"enn_mn",1457.96923356887
"Pred_f51.noFIA_21",1951,"enn_sd",853.223337888371
"Pred_f51.noFIA_21",1951,"lsi",6.89346246973366
"Pred_f51.noFIA_21",1951,"mesh",802728.503955709
"Pred_f51.noFIA_21",1951,"np",611
"Pred_f51.noFIA_21",1951,"pd",0.0704962455434916
"Pred_f51.noFIA_21",1951,"pladj",95.3012262306735
"Pred_f51.noFIA_21",1951,"split",1.07970854271274
"Pred_f51.noFIA_22",1951,"ai",97.9519886406596
"Pred_f51.noFIA_22",1951,"cohesion",99.7461658651171
"Pred_f51.noFIA_22",1951,"contag",88.4081607978799
"Pred_f51.noFIA_22",1951,"division",0.0433863502760613
"Pred_f51.noFIA_22",1951,"enn_cv",103.103439094686
"Pred_f51.noFIA_22",1951,"enn_mn",1920.01931276447
"Pred_f51.noFIA_22",1951,"enn_sd",1979.60594274232
"Pred_f51.noFIA_22",1951,"lsi",3.70096852300242
"Pred_f51.noFIA_22",1951,"mesh",829109.317063891
"Pred_f51.noFIA_22",1951,"np",162
"Pred_f51.noFIA_22",1951,"pd",0.0186913122390272
"Pred_f51.noFIA_22",1951,"pladj",98.4254487293407
"Pred_f51.noFIA_22",1951,"split",1.04535409910634
"Pred_f51.noFIA_23",1951,"ai",87.6995719025689
"Pred_f51.noFIA_23",1951,"cohesion",99.4710945240026
"Pred_f51.noFIA_23",1951,"contag",46.4519983875261
"Pred_f51.noFIA_23",1951,"division",0.28688694354344
"Pred_f51.noFIA_23",1951,"enn_cv",48.9134062429049
"Pred_f51.noFIA_23",1951,"enn_mn",1287.51224198892
"Pred_f51.noFIA_23",1951,"enn_sd",629.766093351172
"Pred_f51.noFIA_23",1951,"lsi",14.2941888619855
"Pred_f51.noFIA_23",1951,"mesh",618064.230422246
"Pred_f51.noFIA_23",1951,"np",969
"Pred_f51.noFIA_23",1951,"pd",0.11180173802233
"Pred_f51.noFIA_23",1951,"pladj",88.058764291215
"Pred_f51.noFIA_23",1951,"split",1.40230218889691
"Pred_f51.noFIA_24",1951,"ai",93.5020221280066
"Pred_f51.noFIA_24",1951,"cohesion",99.5924138804823
"Pred_f51.noFIA_24",1951,"contag",72.0120446153364
"Pred_f51.noFIA_24",1951,"division",0.110937018511111
"Pred_f51.noFIA_24",1951,"enn_cv",77.3669644052934
"Pred_f51.noFIA_24",1951,"enn_mn",1341.7364270299
"Pred_f51.noFIA_24",1951,"enn_sd",1038.06074391308
"Pred_f51.noFIA_24",1951,"lsi",8.28329297820823
"Pred_f51.noFIA_24",1951,"mesh",770562.286688844
"Pred_f51.noFIA_24",1951,"np",598
"Pred_f51.noFIA_24",1951,"pd",0.068996325425545
"Pred_f51.noFIA_24",1951,"pladj",93.9411172323914
"Pred_f51.noFIA_24",1951,"split",1.12477970719839
"Pred_f51.noFIA_25",1951,"ai",98.4096520474273
"Pred_f51.noFIA_25",1951,"cohesion",99.7804049177132
"Pred_f51.noFIA_25",1951,"contag",89.4851699307932
"Pred_f51.noFIA_25",1951,"division",0.0429104592252737
"Pred_f51.noFIA_25",1951,"enn_cv",81.6211839861208
"Pred_f51.noFIA_25",1951,"enn_mn",1565.42497631146
"Pred_f51.noFIA_25",1951,"enn_sd",1277.71840007986
"Pred_f51.noFIA_25",1951,"lsi",3.23728813559322
"Pred_f51.noFIA_25",1951,"mesh",829521.777940054
"Pred_f51.noFIA_25",1951,"np",77
"Pred_f51.noFIA_25",1951,"pd",0.0088841422370685
"Pred_f51.noFIA_25",1951,"pladj",98.8792133167466
"Pred_f51.noFIA_25",1951,"split",1.04483432050729
"Pred_f51.noFIA_26",1951,"ai",95.9408063048634
"Pred_f51.noFIA_26",1951,"cohesion",99.5901167928542
"Pred_f51.noFIA_26",1951,"contag",79.5571589104642
"Pred_f51.noFIA_26",1951,"division",0.0834094992890579
"Pred_f51.noFIA_26",1951,"enn_cv",62.7074211741575
"Pred_f51.noFIA_26",1951,"enn_mn",1501.22973603223
"Pred_f51.noFIA_26",1951,"enn_sd",941.382453365423
"Pred_f51.noFIA_26",1951,"lsi",5.77602905569007
"Pred_f51.noFIA_26",1951,"mesh",794420.740589482
"Pred_f51.noFIA_26",1951,"np",354
"Pred_f51.noFIA_26",1951,"pd",0.0408439785963929
"Pred_f51.noFIA_26",1951,"pladj",96.3947633434038
"Pred_f51.noFIA_26",1951,"split",1.09099974222334
"Pred_f51.noFIA_27",1951,"ai",94.8949911770119
"Pred_f51.noFIA_27",1951,"cohesion",99.563572068417
"Pred_f51.noFIA_27",1951,"contag",71.3763521682345
"Pred_f51.noFIA_27",1951,"division",0.135394081274259
"Pred_f51.noFIA_27",1951,"enn_cv",81.6915395373593
"Pred_f51.noFIA_27",1951,"enn_mn",1490.00990870809
"Pred_f51.noFIA_27",1951,"enn_sd",1217.21203368284
"Pred_f51.noFIA_27",1951,"lsi",6.87530266343826
"Pred_f51.noFIA_27",1951,"mesh",749365.036774216
"Pred_f51.noFIA_27",1951,"np",326
"Pred_f51.noFIA_27",1951,"pd",0.037613381419277
"Pred_f51.noFIA_27",1951,"pladj",95.3189976897103
"Pred_f51.noFIA_27",1951,"split",1.15659629241702
"Pred_f51.noFIA_28",1951,"ai",87.4907823784972
"Pred_f51.noFIA_28",1951,"cohesion",99.4665027152258
"Pred_f51.noFIA_28",1951,"contag",45.014238985229
"Pred_f51.noFIA_28",1951,"division",0.300089379875676
"Pred_f51.noFIA_28",1951,"enn_cv",48.9556904225564
"Pred_f51.noFIA_28",1951,"enn_mn",1284.43884631523
"Pred_f51.noFIA_28",1951,"enn_sd",628.80590526914
"Pred_f51.noFIA_28",1951,"lsi",14.5121065375303
"Pred_f51.noFIA_28",1951,"mesh",606621.509555615
"Pred_f51.noFIA_28",1951,"np",966
"Pred_f51.noFIA_28",1951,"pd",0.111455602610496
"Pred_f51.noFIA_28",1951,"pladj",87.8455067827735
"Pred_f51.noFIA_28",1951,"split",1.4287538597748
"Pred_f51.noFIA_29",1951,"ai",93.2774835544512
"Pred_f51.noFIA_29",1951,"cohesion",99.607899998631
"Pred_f51.noFIA_29",1951,"contag",68.4027682578654
"Pred_f51.noFIA_29",1951,"division",0.13448453990513
"Pred_f51.noFIA_29",1951,"enn_cv",62.5420988365592
"Pred_f51.noFIA_29",1951,"enn_mn",1354.00235127024
"Pred_f51.noFIA_29",1951,"enn_sd",846.821488780768
"Pred_f51.noFIA_29",1951,"lsi",8.52905569007264
"Pred_f51.noFIA_29",1951,"mesh",750153.347942071
"Pred_f51.noFIA_29",1951,"np",573
"Pred_f51.noFIA_29",1951,"pd",0.066111863660263
"Pred_f51.noFIA_29",1951,"pladj",93.7006101534269
"Pred_f51.noFIA_29",1951,"split",1.15538086389628
"Pred_f51.noFIA_30",1951,"ai",98.1066894681354
"Pred_f51.noFIA_30",1951,"cohesion",99.7898434202904
"Pred_f51.noFIA_30",1951,"contag",87.5266602937352
"Pred_f51.noFIA_30",1951,"division",0.0493078944132491
"Pred_f51.noFIA_30",1951,"enn_cv",89.7280974020142
"Pred_f51.noFIA_30",1951,"enn_mn",1702.61579128727
"Pred_f51.noFIA_30",1951,"enn_sd",1527.72475558832
"Pred_f51.noFIA_30",1951,"lsi",3.55205811138015
"Pred_f51.noFIA_30",1951,"mesh",823977.038827045
"Pred_f51.noFIA_30",1951,"np",145
"Pred_f51.noFIA_30",1951,"pd",0.0167298782386355
"Pred_f51.noFIA_30",1951,"pladj",98.5711746934423
"Pred_f51.noFIA_30",1951,"split",1.05186526123809
"Pred_f51.noFIA_31",1951,"ai",94.9829611272836
"Pred_f51.noFIA_31",1951,"cohesion",99.5693392900145
"Pred_f51.noFIA_31",1951,"contag",76.5693333976078
"Pred_f51.noFIA_31",1951,"division",0.0952709612806653
"Pred_f51.noFIA_31",1951,"enn_cv",56.5476188448084
"Pred_f51.noFIA_31",1951,"enn_mn",1430.22830202388
"Pred_f51.noFIA_31",1951,"enn_sd",808.760048839041
"Pred_f51.noFIA_31",1951,"lsi",6.76029055690073
"Pred_f51.noFIA_31",1951,"mesh",784140.259379456
"Pred_f51.noFIA_31",1951,"np",497
"Pred_f51.noFIA_31",1951,"pd",0.0573430998938058
"Pred_f51.noFIA_31",1951,"pladj",95.43155026361
"Pred_f51.noFIA_31",1951,"split",1.10530330872934
"Pred_f51.noFIA_32",1951,"ai",96.2000112430392
"Pred_f51.noFIA_32",1951,"cohesion",99.6764673191612
"Pred_f51.noFIA_32",1951,"contag",76.5722019811689
"Pred_f51.noFIA_32",1951,"division",0.103800071191029
"Pred_f51.noFIA_32",1951,"enn_cv",50.4469092312766
"Pred_f51.noFIA_32",1951,"enn_mn",1279.5058808176
"Pred_f51.noFIA_32",1951,"enn_sd",645.471170304902
"Pred_f51.noFIA_32",1951,"lsi",5.53026634382567
"Pred_f51.noFIA_32",1951,"mesh",776747.970449662
"Pred_f51.noFIA_32",1951,"np",245
"Pred_f51.noFIA_32",1951,"pd",0.0282677252997634
"Pred_f51.noFIA_32",1951,"pladj",96.6352704223684
"Pred_f51.noFIA_32",1951,"split",1.11582244971719
"Pred_f51.noFIA_33",1951,"ai",96.5980556347255
"Pred_f51.noFIA_33",1951,"cohesion",99.6305570498049
"Pred_f51.noFIA_33",1951,"contag",82.5818221176944
"Pred_f51.noFIA_33",1951,"division",0.0685767265039409
"Pred_f51.noFIA_33",1951,"enn_cv",93.1158327214528
"Pred_f51.noFIA_33",1951,"enn_mn",1549.27166984965
"Pred_f51.noFIA_33",1951,"enn_sd",1442.61721649806
"Pred_f51.noFIA_33",1951,"lsi",5.0956416464891
"Pred_f51.noFIA_33",1951,"mesh",807276.494965955
"Pred_f51.noFIA_33",1951,"np",338
"Pred_f51.noFIA_33",1951,"pd",0.0389979230666124
"Pred_f51.noFIA_33",1951,"pladj",97.0606006753154
"Pred_f51.noFIA_33",1951,"split",1.07362573864677
"Pred_f51.noFIA_34",1951,"ai",94.1684272835263
"Pred_f51.noFIA_34",1951,"cohesion",99.5479507969413
"Pred_f51.noFIA_34",1951,"contag",69.4815871211229
"Pred_f51.noFIA_34",1951,"division",0.142430771504475
"Pred_f51.noFIA_34",1951,"enn_cv",77.8264460051713
"Pred_f51.noFIA_34",1951,"enn_mn",1519.60922458319
"Pred_f51.noFIA_34",1951,"enn_sd",1182.65785265984
"Pred_f51.noFIA_34",1951,"lsi",7.61985472154964
"Pred_f51.noFIA_34",1951,"mesh",743266.247118802
"Pred_f51.noFIA_34",1951,"np",420
"Pred_f51.noFIA_34",1951,"pd",0.0484589576567373
"Pred_f51.noFIA_34",1951,"pladj",94.5903678692021
"Pred_f51.noFIA_34",1951,"split",1.16608661641737
"Pred_f51.noFIA_35",1951,"ai",94.0007703333344
"Pred_f51.noFIA_35",1951,"cohesion",99.5764486820678
"Pred_f51.noFIA_35",1951,"contag",67.2002718496486
"Pred_f51.noFIA_35",1951,"division",0.157686998113721
"Pred_f51.noFIA_35",1951,"enn_cv",77.4952340768389
"Pred_f51.noFIA_35",1951,"enn_mn",1419.21300534499
"Pred_f51.noFIA_35",1951,"enn_sd",1099.82244054104
"Pred_f51.noFIA_35",1951,"lsi",7.80145278450363
"Pred_f51.noFIA_35",1951,"mesh",730043.479882923
"Pred_f51.noFIA_35",1951,"np",371
"Pred_f51.noFIA_35",1951,"pd",0.0428054125967846
"Pred_f51.noFIA_35",1951,"pladj",94.4126532788342
"Pred_f51.noFIA_35",1951,"split",1.18720712818227
"Pred_f51.noFIA_36",1951,"ai",88.4196450911112
"Pred_f51.noFIA_36",1951,"cohesion",99.4839310540222
"Pred_f51.noFIA_36",1951,"contag",49.1446831655196
"Pred_f51.noFIA_36",1951,"division",0.266348139529135
"Pred_f51.noFIA_36",1951,"enn_cv",50.5558613843806
"Pred_f51.noFIA_36",1951,"enn_mn",1298.0540455987
