"","sp","total_hab_raw","fcover_51_raw","fcover_77_raw","fcover_91_raw","fcover_00_raw","tot_change_raw","total_hab","fcover_51","fcover_77","fcover_91","fcover_00","tot_change","tpa2004","tpa2009","tpa2014","tpa2019","tpa_gs_2004","tpa_gs_2009","tpa_gs_2014","tpa_gs_2019","tpa_diam2_2004","tpa_diam2_2009","tpa_diam2_2014","tpa_diam2_2019","tpa_seedlings_2004","tpa_seedlings_2009","tpa_seedlings_2014","tpa_seedlings_2019","nPlots2004","nPlots2009","nPlots2014","nPlots2019","species","seedmass","ss.guanica","ss.swenson","ss","WD","THK","LA.wp","SLA.wp","MAXHT","ss.log","thk.log","la.log","sla.log","wd.z","ss.log.z","thk.log.z","la.log.z","sla.log.z","maxht.z","ss.log.z_pi","wd.z_pi","thk.log.z_pi","la.log.z_pi","sla.log.z_pi","maxht.z_pi","pca1","pca2","pca1_pi","pca2_pi"
"NA.1","ALSPOR",17338.5718354476,2712.76186116273,5695.23330869759,8890.46982630203,8619.14839521283,5906.38653405011,15780,2151,5337,9985,9372,7221,0.354629102093461,1.2572477071942,0.830111703835279,1.6626749574993,NA,NA,NA,NA,0.354629102093461,1.2572477071942,0.830111703835279,1.6626749574993,0.7092582089175,28.8225616382678,6.2621787609135,2.70173102628786,1,3,3,5,"Alsophila_portoricensis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Amyris_elemifera","AMYELE",13706.9916974641,2687.14018458687,4898.91607775725,5517.09369010478,5868.68868981674,3181.54850522988,8611,2764,4439,3823,4317,1553,7.80184024605615,9.8427595631811,10.9465015603469,15.0809135946801,NA,NA,NA,NA,1.06388730628038,1.75763563628234,3.90668911433596,4.65995108457129,18.7486093273133,10.2497678274786,11.6156906016534,0.385961574448474,6,7,7,9,"Amyris_elemifera",63.1696,8.2,NA,8.2,0.911156945,225.6262626,27.46144804,74.89156875,8,0.913813852383717,2.35338964955967,1.43872343381847,1.87443292782689,1.14298472164886,-0.802455695827428,-0.220548256588773,-0.346644416942019,-1.01663139118354,-0.625601018074375,-0.802455695827428,1.14298472164886,-0.220548256588773,-0.346644416942019,-1.01663139118354,-0.625601018074375,1.644419392026,0.41712696337102,-1.0134625399929,-1.16806373833645
"Anadenanthera_peregrina","ANAPER",22257.5928771086,2782.46252670512,6155.06151634455,9775.50427745283,9548.21743023023,6765.75490352511,34397,4277,9490,15132,14764,10487,NA,NA,0.0848188817614354,0.0620042773261967,NA,NA,NA,NA,NA,NA,0.0848188817614354,0.0620042773261967,NA,NA,8.13057661950557,NA,NA,NA,1,1,"Anadenanthera_peregrina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.205392299440251,0.381290343210667,-1.46093209132835,0.19255705565809,0.167830791066517,-0.762561999607533,NA,NA,0.936789903505903,-0.742741499750554
"Andira_inermis","ANDINE",27059.9768968374,3968.39079220593,8489.62613636255,11899.6456583291,11909.9913759828,7941.60058377683,23538,3045,7267,10916,10899,7854,22.6844740272268,22.5003944109716,19.149498597528,18.3004253842594,1.53449924106786,1.18552309660341,0.517244617941583,1.16970778086386,14.7354059972329,15.5306588394711,13.4132718336294,12.039803619515,0.709258204186922,2.10916277291721,28.8243709459266,0.41437376563808,66,70,73,73,"Andira_inermis",792,NA,13520,13520,0.738835596,161.9027778,385.2892141,189.8808778,28,4.13097669160562,2.20925430009904,2.58578685141524,2.27848123075021,0.225371717835673,2.17924149927562,-1.15904395827446,1.40235519039407,0.827005411312261,1.80715932670589,2.17924149927562,0.225371717835673,-1.15904395827446,1.40235519039407,0.827005411312261,1.80715932670589,-2.23851098173438,-1.04554538775358,2.41829220483524,-0.0647616077705614
"Annona_glabra","ANNGLA",26415.2824335471,4020.55342182517,8082.74165565521,10903.4699016511,11083.7266236246,7063.17320179939,26410,3719,7071,8138,8832,5113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Annona_glabra",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18892770422346,-0.687345576374224,0.0473995925215702,-0.0482169533194531,0.0991003716236631,0.220054168445427,NA,NA,0.137153993052026,0.402204479925539
"Annona_montana","ANNMON",20531.1525652148,2949.4003736563,5928.06706730928,9216.99142397661,9337.36869333033,6387.96831967402,10235,1032,2230,4306,4527,3495,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Annona_montana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18892770422346,-0.687345576374224,0.0473995925215702,-0.0482169533194531,0.0991003716236631,0.220054168445427,NA,NA,0.137153993052026,0.402204479925539
"NA.2","ARDELL",18520.2115853149,3415.73449016735,6974.9539716877,9725.71307404898,9734.76093908772,6319.02644892037,27399,5120,10468,14605,14611,9491,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ardisia_elliptica",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ardisia_glauciflora","ARDGLA",4822.55420622765,803.897701384223,2004.76425295039,2751.30932132403,2496.04930541303,1692.1516040288,5284,928,2371,3054,2700,1772,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ardisia_glauciflora",NA,NA,160,160,0.5485072,541.037037,230.847,59.0405,7,2.20411998265592,2.73322699600151,2.36332423499757,1.77115002676758,-0.788129001477442,0.393412328803682,2.25265292764073,1.06315247257343,-1.48790216768179,-0.747239035313388,0.393412328803682,-0.788129001477442,2.25265292764073,1.06315247257343,-1.48790216768179,-0.747239035313388,0.787139168204594,-2.07992868068787,-2.31613445156351,1.46582190104603
"Ardisia_obovata","ARDOBO",18379.1497919597,3289.80981525779,6147.44144916907,6858.23290989175,7132.15981913358,3842.35000387579,14284,2936,4782,4069,4541,1605,12.4958803906652,16.7490252181495,18.508198041807,22.542231323639,NA,NA,NA,NA,2.96762781060877,4.04123049199772,5.41902841062799,5.93407452014863,33.4356303822334,0.703054259202135,1.7599531208935,1.18629691968357,13,11,13,18,"Ardisia_obovata",NA,NA,NA,NA,0.805142717,395.9377778,50.95726004,71.55747892,12,NA,2.59762694127568,1.70720606804198,1.85465503130255,0.578457837623504,NA,1.36973233262533,0.062727911239529,-1.10687619024448,-0.139048949118323,0.849278948258641,0.578457837623504,1.36973233262533,0.062727911239529,-1.10687619024448,-0.139048949118323,NA,NA,-1.5506516395687,-0.387599762241639
"Artocarpus_altilis","ARTALT",21314.5689537637,3601.86988830939,7685.32762305811,11319.1790784989,11208.8921005707,7607.02221226133,12866,1006,3562,6445,6551,5545,0.748539501659245,1.16503723624005,1.72408306551873,2.267851091916,0.233812251109995,0.183365166202494,0.169637763522871,0.465032079946476,0.748539501659245,0.813510108983584,1.02010182091764,1.49592794301906,1.06388731101096,2.86769811680358,0.351990622300547,39.8676911495688,7,9,10,11,"Artocarpus_altilis",5898,NA,NA,5898,0.44683506,288,713.6953333,196.8713333,16,3.77070476821578,2.45939248775923,2.85351285700818,2.29418248253733,-1.32953422103335,1.8453380454779,0.469658610699868,1.8105738394002,0.898648839661143,0.347503119837729,1.8453380454779,-1.32953422103335,0.469658610699868,1.8105738394002,0.898648839661143,0.347503119837729,-2.23926598241502,-1.29170125519411,1.14761304657996,1.72688677162302
"Avicennia_germinans","AVIGER",18895.5598425658,1934.74808075489,4274.48698807252,6118.04334733961,6366.04759833729,4431.2995175824,20428,1513,3567,5201,5515,4002,3.36649552385424,2.96890608926326,4.02881951357408,7.5776525533242,0.0284905509461046,0.056468466496443,0.0565459211742903,0.0620042773261967,2.30260821757385,0.859743325724455,1.21289453516971,2.14577831985596,8.51109850701,1.75763564566074,87.5464810792884,0.771923148896948,2,1,1,2,"Avicennia_germinans",10120,NA,NA,10120,NA,NA,NA,NA,NA,4.00518051250378,NA,NA,NA,NA,2.06265240101494,NA,NA,NA,NA,2.06265240101494,2.43078807994306,-3.74876260657396,-0.000571046465502142,4.06655190485212,1.42058069469316,NA,NA,5.58605690292826,-3.1176932328134
"Badiera_penaea","BADPEN",6230.70188615999,1213.33932161504,2072.39634834839,2451.66719481703,2575.80839549979,1362.46907388475,2831,680,1076,1769,1772,1092,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Badiera_penaea",NA,NA,NA,NA,0.961802083,505.5111111,2.396346125,44.33559746,8,NA,2.70373070579524,0.379549547156758,1.64675256532885,1.41267061650983,NA,2.06059635249908,-1.96163333861225,-2.05551682262821,-0.625601018074375,-0.337361273967095,1.41267061650983,2.06059635249908,-1.96163333861225,-2.05551682262821,-0.625601018074375,NA,NA,-3.45029208845677,-1.79832670044837
"Bixa_orellana","BIXORE",26678.2058413066,4162.61653474718,8421.19375563413,11626.9444065951,11667.4249430522,7504.80840830505,41381,6458,13076,18061,18115,11657,NA,NA,1.05597186690164,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,"Bixa_orellana",25,NA,NA,25,NA,NA,NA,NA,NA,1.39794000867204,NA,NA,NA,NA,-0.353762958026803,NA,NA,NA,NA,-0.353762958026803,-0.488518470872865,-0.286252946136382,0.164319473303811,0.237482992219848,-0.272393749442357,NA,NA,0.235483565409972,0.343518307880778
"Bocconia_frutescens","BOCFRU",26935.377128534,4033.6236711517,8298.17797107995,11730.5116656125,11718.0334353596,7684.4097642079,33838,3943,9076,14699,14322,10379,0.0284905509461046,NA,NA,NA,NA,NA,NA,NA,0.0284905509461046,NA,NA,NA,1.06388731101096,NA,NA,NA,1,NA,NA,NA,"Bocconia_frutescens",17.9147,NA,NA,17.9147,NA,NA,NA,NA,NA,1.25320953985711,NA,NA,NA,NA,-0.487900536532398,NA,NA,NA,NA,-0.487900536532398,-1.15075138327204,0.785000432583739,0.450216238438767,-0.697704808252122,-0.164784273942301,NA,NA,-0.961469879076748,1.28827468746098
"Bonellia_umbellata","BONUMB",8939.97195846587,1888.87351061264,3430.99801916257,4611.42731933016,4732.68095867196,2843.80744805932,4076,969,1608,1421,1595,626,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bonellia_umbellata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.161657309638896,-0.233567964434985,0.782999033741642,-0.0202882176616294,-0.691285242596865,-0.100792655570378,NA,NA,-1.04623770968191,0.2597582166919
"Bourreria_succulenta","BOUSUC",16570.8239276534,2175.34978346019,4597.26762993928,5018.93441678527,5469.56220677992,3294.21242331972,19311,2464,5207,4450,5249,2785,5.03792430016698,19.154175332445,21.6022055228252,22.5976063937062,NA,NA,NA,NA,1.33096513754371,6.96967688282299,8.08739279928463,7.5166927990261,2.48240372411538,0.703054254512936,82.2451575310972,144.969903806186,6,16,16,13,"Bourreria_succulenta",16.4756,31.5,NA,31.5,0.749497768,281.025641,23.06091297,114.0318324,10,1.4983105537896,2.44874594708223,1.36287649680016,2.0570261031425,0.282147896369959,-0.260738579776686,0.400336735805323,-0.462293003609185,-0.183474821880209,-0.382324983596349,-0.260738579776686,0.282147896369959,0.400336735805323,-0.462293003609185,-0.183474821880209,-0.382324983596349,0.875177791889598,0.14453473542187,-0.694172634963859,-0.466659388577368
"Bourreria_virgata","BOUVIR",12131.3977524089,2263.62314622197,3916.85497085098,3901.18183614686,4278.91803111788,2015.29488489591,12924,2860,4639,3906,4488,1628,1.06388730628038,0.703054254512936,1.05597186690164,1.96081001090547,NA,NA,NA,NA,0.354629102093461,NA,NA,0.0310021386630984,2.1277746267525,NA,0.703981249296475,1.54384630809097,2,1,2,3,"Bourreria_virgata",21.0532,NA,NA,21.0532,0.804041863,290.5555556,10.83866897,80.43109454,15,1.32331811616785,2.4632291838304,1.03497595245359,1.90542397880385,0.572595778444176,-0.422923239520928,0.494640149128437,-0.962263549709397,-0.875221956430942,0.225865102598716,-0.422923239520928,0.572595778444176,0.494640149128437,-0.962263549709397,-0.875221956430942,0.225865102598716,1.49617636787978,-0.296618930364091,-1.19750573560831,-0.880560560073081
"Brunfelsia_americana","BRUAME",26720.304394573,4318.25615791976,8578.68083524704,11761.1101151258,11806.0812914371,7487.82513351738,41940,6792,13490,18494,18557,11765,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brunfelsia_americana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.474794920970523,-0.507529335210771,1.21674324391262,0.0806762360957746,-0.341784846957859,-0.74450913438142,NA,NA,-1.30866088765428,0.650086329888556
"NA.3","BRUDEN",13978.2211245159,2005.63803764153,4661.83661798388,7843.95061603747,7578.78939084243,5573.1513532009,20415,2939,6882,11676,11260,8321,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brunfelsia_densifolia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brunfelsia_lactea","BRULAC",7925.36813446321,1254.52478493657,2793.62160265585,4533.64892630978,4294.53024381353,3040.00545887696,639,469,542,596,559,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brunfelsia_lactea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.595718766943503,-0.621443164871308,1.69463161625275,0.117429490956706,-0.617331522196837,-0.998751279688586,NA,NA,-1.87571366456314,0.872236844383095
"Bucida_buceras","BUCBUC",21940.271339504,3043.52764535882,6283.72886925377,8304.9691553507,8646.09508100711,5602.56743564829,32583,4397,9333,11940,12683,8286,11.6379578163351,2.48086105133674,2.24614765973285,3.38830380179333,0.227924407568837,0.141171166241107,0.144141912060049,0.0952692810222168,4.90000487655931,1.42627966956734,1.8941570374323,2.2304190784479,1.06388731101096,21.0308207758512,3.20270787443025,21.1330621746756,16,6,8,9,"Bucida_buceras",38,2.9,NA,2.9,0.935231475,247.9583333,10.99841035,91.6496375,25,0.462397997898956,2.39437870849481,1.04132991914801,1.96213075154525,1.27118184822017,-1.22083221402313,0.0463401630162814,-0.952575257777947,-0.616473949273339,1.44224527498885,-1.22083221402313,1.27118184822017,0.0463401630162814,-0.952575257777947,-0.616473949273339,1.44224527498885,1.35317135954705,-0.249267516418453,-0.691021439091364,-1.30254617122341
"Buchenavia_tetraphylla","BUCTET",18745.9730037041,3304.36762615293,6694.64827116206,9793.46399781853,9522.27652589977,6217.90889974684,17365,3181,6878,11099,10456,7275,0.725006264392821,0.258761354805048,0.288283824120099,0.254805704403552,0.170943305676628,0.117590188563941,0.0565459211742903,0.130797149751159,0.37037716229936,0.258761354805048,0.288283824120099,0.254805704403552,8.31713753062881,1.40610851371507,12.9500006127962,1.18629691453503,7,6,6,5,"Buchenavia_tetraphylla",586.04,NA,932,932,0.668729366,195.3111111,22.89388163,241.1821938,30,2.96941591235398,2.29072695067217,1.3597194330228,2.38234524119672,-0.147944697510625,1.10269589355988,-0.628558323390646,-0.467106776956179,1.30092773873835,2.05043536118391,1.10269589355988,-0.147944697510625,-0.628558323390646,-0.467106776956179,1.30092773873835,2.05043536118391,-1.41220695756871,-0.292475292655282,1.83912562979403,-0.421198767651776
"Bunchosia_glandulosa","BUNGLA",17284.2773776166,2307.62971256673,4740.99334154651,6092.44067675993,6453.72421303019,4146.09450046346,13559,1450,3052,4085,4581,3131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bunchosia_glandulosa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.167904934764112,-0.55238608288795,0.77725046526208,0.0717575166582324,-0.031857657389949,-0.387766075864141,NA,NA,-0.660617862446286,0.551931281094501
"Bursera_simaruba","BURSIM",20739.7805987756,2907.86790757871,5887.16951594653,6934.02856511821,7329.54263910523,4421.67473152652,16415,2382,4085,3112,3769,1387,7.38825558257068,10.9967772431899,9.15416821619929,8.60385344688696,0.211209543705048,0.169405399489329,NA,0.0310021386630984,5.89612528222796,8.71318238747449,6.93784767530617,7.03159495790346,1.28472898789956,10.8973409965317,0.386782891330494,0.385961574448474,28,33,32,33,"Bursera_simaruba",117,62.4,NA,62.4,0.408846119,207.8647343,100.3336848,136.2139871,21,1.79518458968242,2.3177808144972,2.00144676220076,2.13422170528937,-1.53182573317032,0.0144071073886689,-0.452404902256994,0.511375170537719,0.168761908429233,0.955693206032795,0.0144071073886689,-1.53182573317032,-0.452404902256994,0.511375170537719,0.168761908429233,0.955693206032795,-1.45935839412216,-0.382943900586283,0.846372584128973,1.33133041153228
"Buxus_portoricensis","BUXPOR",15344.4412223175,3285.95025453717,6194.7112451978,8055.20266817883,8123.97772848606,4838.0274739489,12272,3383,5724,6257,6523,3140,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Buxus_portoricensis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0381770848430206,-0.608372513988123,0.00207795835621607,0.421856073150214,0.0643066104064425,0.0681841986637559,NA,NA,0.141526021663849,0.608277419198382
"Buxus_vahlii","BUXVAH",24625.4472836554,3868.9318196848,7698.94668088108,10238.8558240533,10408.6404981166,6539.70867843181,37905,5951,11838,15700,15975,10024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Buxus_vahlii",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0381770848430206,-0.608372513988123,0.00207795835621607,0.421856073150214,0.0643066104064425,0.0681841986637559,NA,NA,0.141526021663849,0.608277419198382
"Byrsonima_crassifolia","BYRCRA",8362.50475056173,802.624714116449,1689.36060965003,3356.77511146633,3429.96885604208,2627.34414192563,6374,588,1007,2708,2796,2208,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Byrsonima_crassifolia",2.02,NA,NA,2.02,NA,NA,NA,NA,NA,0.305351369446624,NA,NA,NA,NA,-1.3663845267155,NA,NA,NA,NA,-1.3663845267155,-1.95940979819629,2.29230082158607,-0.382301863658555,-2.3068905271329,0.320302121585449,NA,NA,-3.14606334232106,2.00432764663735
