"sp","year","metric","value"
"ARDGLA",1951,"np",126
"ARDGLA",1951,"pd",0.0144890867293187
"ARDGLA",1951,"pladj",98.4599577196981
"ARDGLA",1951,"split",1.04605103141491
"ARDOBO",1951,"ai",94.6750165900917
"ARDOBO",1951,"cohesion",99.6008189118305
"ARDOBO",1951,"contag",70.4992869276538
"ARDOBO",1951,"division",0.137850386316614
"ARDOBO",1951,"enn_cv",91.899584353397
"ARDOBO",1951,"enn_mn",1569.05606517046
"ARDOBO",1951,"enn_sd",1441.95600216342
"ARDOBO",1951,"lsi",7.11473429951691
"ARDOBO",1951,"mesh",749742.570760461
"ARDOBO",1951,"np",316
"ARDOBO",1951,"pd",0.0363377095751167
"ARDOBO",1951,"pladj",95.1141450049012
"ARDOBO",1951,"split",1.15989148997895
"ARTALT",1951,"ai",96.1615484032366
"ARTALT",1951,"cohesion",99.6923274106906
"ARTALT",1951,"contag",84.7988319589129
"ARTALT",1951,"division",0.0469325182637458
"ARTALT",1951,"enn_cv",58.0470305836989
"ARTALT",1951,"enn_mn",1480.37817875098
"ARTALT",1951,"enn_sd",859.315574173987
"ARTALT",1951,"lsi",5.53140096618357
"ARTALT",1951,"mesh",828806.569676837
"ARTALT",1951,"np",400
"ARTALT",1951,"pd",0.0459971007279958
"ARTALT",1951,"pladj",96.6624543833335
"ARTALT",1951,"split",1.04924364660753
"AVIGER",1951,"ai",94.8232414011452
"AVIGER",1951,"cohesion",99.590456002093
"AVIGER",1951,"contag",79.6554987731478
"AVIGER",1951,"division",0.0722776284781559
"AVIGER",1951,"enn_cv",59.0964589932047
"AVIGER",1951,"enn_mn",1480.30822936264
"AVIGER",1951,"enn_sd",874.809745738327
"AVIGER",1951,"lsi",6.91545893719807
"AVIGER",1951,"mesh",806765.954235191
"AVIGER",1951,"np",611
"AVIGER",1951,"pd",0.0702605713620136
"AVIGER",1951,"pladj",95.3090123179762
"AVIGER",1951,"split",1.07790868334844
"BADPEN",1951,"ai",98.3571280479729
"BADPEN",1951,"cohesion",99.8115110473147
"BADPEN",1951,"contag",90.7982343693936
"BADPEN",1951,"division",0.0327022777291777
"BADPEN",1951,"enn_cv",158.723696453699
"BADPEN",1951,"enn_mn",2365.81662483775
"BADPEN",1951,"enn_sd",3755.1115982586
"BADPEN",1951,"lsi",3.28985507246377
"BADPEN",1951,"mesh",841181.47184184
"BADPEN",1951,"np",108
"BADPEN",1951,"pd",0.0124192171965589
"BADPEN",1951,"pladj",98.8544164019227
"BADPEN",1951,"split",1.03380787215378
"BIXORE",1951,"ai",87.690232025315
"BIXORE",1951,"cohesion",99.4760177078984
"BIXORE",1951,"contag",46.4668290260488
"BIXORE",1951,"division",0.286370204415272
"BIXORE",1951,"enn_cv",48.7137355498554
"BIXORE",1951,"enn_mn",1289.27873739934
"BIXORE",1951,"enn_sd",628.055834637229
"BIXORE",1951,"lsi",14.3224637681159
"BIXORE",1951,"mesh",620586.762461211
"BIXORE",1951,"np",966
"BIXORE",1951,"pd",0.11108299825811
"BIXORE",1951,"pladj",88.0658533416792
"BIXORE",1951,"split",1.40128678228833
"BOCFRU",1951,"ai",90.5374961108348
"BOCFRU",1951,"cohesion",99.5378234740769
"BOCFRU",1951,"contag",60.248636185221
"BOCFRU",1951,"division",0.178645210879785
"BOCFRU",1951,"enn_cv",50.5594013419738
"BOCFRU",1951,"enn_mn",1345.93949425728
"BOCFRU",1951,"enn_sd",680.49895072167
"BOCFRU",1951,"lsi",11.3647342995169
"BOCFRU",1951,"mesh",714266.574301978
"BOCFRU",1951,"np",934
"BOCFRU",1951,"pd",0.10740323019987
"BOCFRU",1951,"pladj",90.9581566733197
"BOCFRU",1951,"split",1.21750066262003
"BONUMB",1951,"ai",98.1684307140889
"BONUMB",1951,"cohesion",99.7666605546191
"BONUMB",1951,"contag",88.3152343488521
"BONUMB",1951,"division",0.0471508097123812
"BONUMB",1951,"enn_cv",98.3548775071848
"BONUMB",1951,"enn_mn",1811.34734349985
"BONUMB",1951,"enn_sd",1781.54846092892
"BONUMB",1951,"lsi",3.49396135265701
"BONUMB",1951,"mesh",828616.739061272
"BONUMB",1951,"np",110
"BONUMB",1951,"pd",0.0126492027001989
"BONUMB",1951,"pladj",98.6548250327731
"BONUMB",1951,"split",1.04948402138868
"BOUSUC",1951,"ai",94.4491591039961
"BOUSUC",1951,"cohesion",99.5617123857282
"BOUSUC",1951,"contag",72.9627340354143
"BOUSUC",1951,"division",0.116639276985545
"BOUSUC",1951,"enn_cv",58.965530689315
"BOUSUC",1951,"enn_mn",1396.40708497494
"BOUSUC",1951,"enn_sd",823.398848238666
"BOUSUC",1951,"lsi",7.33091787439614
"BOUSUC",1951,"mesh",768188.17624025
"BOUSUC",1951,"np",455
"BOUSUC",1951,"pd",0.0523217020780952
"BOUSUC",1951,"pladj",94.9027434955653
"BOUSUC",1951,"split",1.13204037031159
"BOUVIR",1951,"ai",94.8897427643571
"BOUVIR",1951,"cohesion",99.5709042529863
"BOUVIR",1951,"contag",71.3898069813789
"BOUVIR",1951,"division",0.135004315255125
"BOUVIR",1951,"enn_cv",80.8114447240254
"BOUVIR",1951,"enn_mn",1505.95465895603
"BOUVIR",1951,"enn_sd",1216.98371679114
"BOUVIR",1951,"lsi",6.89251207729469
"BOUVIR",1951,"mesh",752217.571155219
"BOUVIR",1951,"np",321
"BOUVIR",1951,"pd",0.0369126733342166
"BOUVIR",1951,"pladj",95.3314515843303
"BOUVIR",1951,"split",1.15607513151345
"BRUAME",1951,"ai",87.4781626829301
"BRUAME",1951,"cohesion",99.4713745874519
"BRUAME",1951,"contag",45.0242722771067
"BRUAME",1951,"division",0.299572814541723
"BRUAME",1951,"enn_cv",48.7620134403457
"BRUAME",1951,"enn_mn",1284.83832788654
"BRUAME",1951,"enn_sd",626.513038130747
"BRUAME",1951,"lsi",14.5446859903382
"BRUAME",1951,"mesh",609105.508279974
"BRUAME",1951,"np",964
"BRUAME",1951,"pd",0.11085301275447
"BRUAME",1951,"pladj",87.8485467622501
"BRUAME",1951,"split",1.42770015322252
"BRUDEN",1951,"ai",93.2905601752643
"BRUDEN",1951,"cohesion",99.6133469841523
"BRUDEN",1951,"contag",68.4838463249235
"BRUDEN",1951,"division",0.133660564279471
"BRUDEN",1951,"enn_cv",62.7606559941453
"BRUDEN",1951,"enn_mn",1360.21512978394
"BRUDEN",1951,"enn_sd",853.679938384014
"BRUDEN",1951,"lsi",8.52898550724638
"BRUDEN",1951,"mesh",753386.123915621
"BRUDEN",1951,"np",571
"BRUDEN",1951,"pd",0.065660861289214
"BRUDEN",1951,"pladj",93.731177589078
"BRUDEN",1951,"split",1.15428198090545
"BRULAC",1951,"ai",99.2796607719089
"BRULAC",1951,"cohesion",99.9472322114482
"BRULAC",1951,"contag",94.7153931369822
"BRULAC",1951,"division",0.0223827359735423
"BRULAC",1951,"enn_cv",30.8380285611688
"BRULAC",1951,"enn_mn",1053.05771165073
"BRULAC",1951,"enn_sd",324.742237884444
"BRULAC",1951,"lsi",2.34782608695652
"BRULAC",1951,"mesh",850155.552027163
"BRULAC",1951,"np",8
"BRULAC",1951,"pd",0.000919942014559917
"BRULAC",1951,"pladj",99.7756073364591
"BRULAC",1951,"split",1.02289519303429
"BUCBUC",1951,"ai",90.8137095175966
"BUCBUC",1951,"cohesion",99.5110221494827
"BUCBUC",1951,"contag",58.4743206244872
"BUCBUC",1951,"division",0.202006889515054
"BUCBUC",1951,"enn_cv",54.2495362404368
"BUCBUC",1951,"enn_mn",1374.72128209532
"BUCBUC",1951,"enn_sd",745.779920135295
"BUCBUC",1951,"lsi",11.0905797101449
"BUCBUC",1951,"mesh",693950.790684729
"BUCBUC",1951,"np",771
"BUCBUC",1951,"pd",0.088659411653212
"BUCBUC",1951,"pladj",91.2262468555502
"BUCBUC",1951,"split",1.25314365106773
"BUCTET",1951,"ai",93.8321432519893
"BUCTET",1951,"cohesion",99.6093266886817
"BUCTET",1951,"contag",67.9637047499531
"BUCTET",1951,"division",0.145143699669447
"BUCTET",1951,"enn_cv",63.3495122354344
"BUCTET",1951,"enn_mn",1340.01310919379
"BUCTET",1951,"enn_sd",848.891768565146
"BUCTET",1951,"lsi",7.98067632850242
"BUCTET",1951,"mesh",743400.159402004
"BUCTET",1951,"np",455
"BUCTET",1951,"pd",0.0523217020780952
"BUCTET",1951,"pladj",94.2673579535389
"BUCTET",1951,"split",1.16978724917079
"BUNGLA",1951,"ai",96.5138625677862
"BUNGLA",1951,"cohesion",99.6341085417689
"BUNGLA",1951,"contag",82.2196235382694
"BUNGLA",1951,"division",0.0699746080045197
"BUNGLA",1951,"enn_cv",81.6452642579829
"BUNGLA",1951,"enn_mn",1526.86307992598
"BUNGLA",1951,"enn_sd",1246.61139646314
"BUNGLA",1951,"lsi",5.19323671497585
"BUNGLA",1951,"mesh",808768.706962808
"BUNGLA",1951,"np",341
"BUNGLA",1951,"pd",0.0392125283706164
"BUNGLA",1951,"pladj",96.9931383085517
"BUNGLA",1951,"split",1.07523945970376
"BURSIM",1951,"ai",94.8746800366873
"BURSIM",1951,"cohesion",99.5724880146559
"BURSIM",1951,"contag",74.0387990040205
"BURSIM",1951,"division",0.112575953238252
"BURSIM",1951,"enn_cv",80.4219037762041
"BURSIM",1951,"enn_mn",1503.69481634764
"BURSIM",1951,"enn_sd",1209.29999829087
"BURSIM",1951,"lsi",6.89371980676329
"BURSIM",1951,"mesh",771721.723949113
"BURSIM",1951,"np",381
"BURSIM",1951,"pd",0.043812238443416
"BURSIM",1951,"pladj",95.3302705703117
"BURSIM",1951,"split",1.12685700105721
"BUXPOR",1951,"ai",93.9996977427944
"BUXPOR",1951,"cohesion",99.5865301680615
"BUXPOR",1951,"contag",67.2636280036518
"BUXPOR",1951,"division",0.15649916499318
"BUXPOR",1951,"enn_cv",77.7440058447881
"BUXPOR",1951,"enn_mn",1445.36767430847
"BUXPOR",1951,"enn_sd",1123.68672919305
"BUXPOR",1951,"lsi",7.81400966183575
"BUXPOR",1951,"mesh",733525.219334904
"BUXPOR",1951,"np",364
"BUXPOR",1951,"pd",0.0418573616624762
"BUXPOR",1951,"pladj",94.4303378881107
"BUXPOR",1951,"split",1.18553528164784
"BUXVAH",1951,"ai",88.4150336236728
"BUXVAH",1951,"cohesion",99.4881350561092
"BUXVAH",1951,"contag",49.1692251711908
"BUXVAH",1951,"division",0.265932553857001
"BUXVAH",1951,"enn_cv",50.3126897476805
"BUXVAH",1951,"enn_mn",1300.4944722437
"BUXVAH",1951,"enn_sd",654.313749005705
"BUXVAH",1951,"lsi",13.5724637681159
"BUXVAH",1951,"mesh",638359.75270173
"BUXVAH",1951,"np",890
"BUXVAH",1951,"pd",0.102343549119791
"BUXVAH",1951,"pladj",88.7992630472524
"BUXVAH",1951,"split",1.36227264300343
"BYRCRA",1951,"ai",97.7957443312475
"BYRCRA",1951,"cohesion",99.7576475993461
"BYRCRA",1951,"contag",90.6425033094956
"BYRCRA",1951,"division",0.0282180337562054
"BYRCRA",1951,"enn_cv",71.4361161095582
"BYRCRA",1951,"enn_mn",1588.42422017075
"BYRCRA",1951,"enn_sd",1134.70857023352
"BYRCRA",1951,"lsi",3.84903381642512
"BYRCRA",1951,"mesh",845081.060208933
"BYRCRA",1951,"np",224
"BYRCRA",1951,"pd",0.0257583764076777
"BYRCRA",1951,"pladj",98.307606911294
"BYRCRA",1951,"split",1.02903741244065
"BYRLUC",1951,"ai",96.4367531693205
"BYRLUC",1951,"cohesion",99.6426512852718
"BYRLUC",1951,"contag",81.2131651694456
"BYRLUC",1951,"division",0.0753568294813258
"BYRLUC",1951,"enn_cv",73.6856259272663
"BYRLUC",1951,"enn_mn",1450.30289769476
"BYRLUC",1951,"enn_sd",1068.66476800766
"BYRLUC",1951,"lsi",5.27657004830918
"BYRLUC",1951,"mesh",804088.219374137
"BYRLUC",1951,"np",351
"BYRLUC",1951,"pd",0.0403624558888163
"BYRLUC",1951,"pladj",96.9116483412658
"BYRLUC",1951,"split",1.08149828159013
"BYRSPI",1951,"ai",97.3992207151168
"BYRSPI",1951,"cohesion",99.7270558301146
"BYRSPI",1951,"contag",87.4656074486476
"BYRSPI",1951,"division",0.0427179719633095
"BYRSPI",1951,"enn_cv",59.3828190782178
"BYRSPI",1951,"enn_mn",1681.33911170447
"BYRSPI",1951,"enn_sd",998.42656279478
"BYRSPI",1951,"lsi",4.27053140096618
"BYRSPI",1951,"mesh",832471.623546522
"BYRSPI",1951,"np",244
"BYRSPI",1951,"pd",0.0280582314440775
"BYRSPI",1951,"pladj",97.8954330187899
"BYRSPI",1951,"split",1.04462422850549
"BYRWAD",1951,"ai",97.1597225878597
"BYRWAD",1951,"cohesion",99.7346699318122
"BYRWAD",1951,"contag",82.6657471880587
"BYRWAD",1951,"division",0.0700561896567098
"BYRWAD",1951,"enn_cv",50.2399565073217
"BYRWAD",1951,"enn_mn",1270.39271976299
"BYRWAD",1951,"enn_sd",638.244749881106
"BYRWAD",1951,"lsi",4.54106280193237
"BYRWAD",1951,"mesh",808697.761924187
"BYRWAD",1951,"np",145
"BYRWAD",1951,"pd",0.0166739490138985
"BYRWAD",1951,"pladj",97.6308858786154
"BYRWAD",1951,"split",1.07533378778106
"CALANT",1951,"ai",93.7009233308255
"CALANT",1951,"cohesion",99.5786407938602
"CALANT",1951,"contag",67.1703040321474
"CALANT",1951,"division",0.15458761293258
"CALANT",1951,"enn_cv",74.866579166323
"CALANT",1951,"enn_mn",1478.21343517744
"CALANT",1951,"enn_sd",1106.68783169434
"CALANT",1951,"lsi",8.1183574879227
"CALANT",1951,"mesh",735187.54329041
"CALANT",1951,"np",433
"CALANT",1951,"pd",0.0497918615380555
"CALANT",1951,"pladj",94.1327223554144
"CALANT",1951,"split",1.18285468168833
"CALKRU",1951,"ai",97.7192194893238
"CALKRU",1951,"cohesion",99.7583012537677
"CALKRU",1951,"contag",84.3554935834095
"CALKRU",1951,"division",0.066384392255427
"CALKRU",1951,"enn_cv",53.1705652724462
"CALKRU",1951,"enn_mn",1233.17936416499
"CALKRU",1951,"enn_sd",655.688438749682
"CALKRU",1951,"lsi",3.96859903381642
"CALKRU",1951,"mesh",811890.830481265
"CALKRU",1951,"np",106
"CALKRU",1951,"pd",0.0121892316929189
"CALKRU",1951,"pladj",98.190686523449
"CALKRU",1951,"split",1.07110462989774
"CALPAL",1951,"ai",96.4006659554614
"CALPAL",1951,"cohesion",99.6715521065131
"CALPAL",1951,"contag",84.1145911654721
"CALPAL",1951,"division",0.0544447111395614
"CALPAL",1951,"enn_cv",80.3726533459288
"CALPAL",1951,"enn_mn",1733.1564656555
"CALPAL",1951,"enn_sd",1392.98383808385
"CALPAL",1951,"lsi",5.29589371980676
"CALPAL",1951,"mesh",822273.816301585
"CALPAL",1951,"np",312
"CALPAL",1951,"pd",0.0358777385678367
"CALPAL",1951,"pladj",96.8927521169676
"CALPAL",1951,"split",1.05757961674053
"CANWIN",1951,"ai",97.1613741377301
"CANWIN",1951,"cohesion",99.6660955534442
"CANWIN",1951,"contag",85.5427780109427
"CANWIN",1951,"division",0.054817903338695
"CANWIN",1951,"enn_cv",138.828292917893
"CANWIN",1951,"enn_mn",1634.26642364076
"CANWIN",1951,"enn_sd",2268.82417767076
"CANWIN",1951,"lsi",4.52173913043478
"CANWIN",1951,"mesh",821949.280891112
"CANWIN",1951,"np",278
"CANWIN",1951,"pd",0.0319679850059571
"CANWIN",1951,"pladj",97.6497821029136
"CANWIN",1951,"split",1.05799718756029
"CAPFRO",1951,"ai",98.7703751271346
"CAPFRO",1951,"cohesion",99.8000293313421
"CAPFRO",1951,"contag",94.8106299410465
"CAPFRO",1951,"division",0.0180067916848419
"CAPFRO",1951,"enn_cv",88.0201272029674
"CAPFRO",1951,"enn_mn",1842.69937296774
"CAPFRO",1951,"enn_sd",1621.94633205448
"CAPFRO",1951,"lsi",2.84541062801932
"CAPFRO",1951,"mesh",853960.960819841
"CAPFRO",1951,"np",95
"CAPFRO",1951,"pd",0.010924311422899
"CAPFRO",1951,"pladj",99.2890295607809
"CAPFRO",1951,"split",1.01833698189801
"CASACU",1951,"ai",93.0395577052845
"CASACU",1951,"cohesion",99.5432304667769
"CASACU",1951,"contag",66.9286254164439
"CASACU",1951,"division",0.150337747192932
"CASACU",1951,"enn_cv",60.5124120982785
"CASACU",1951,"enn_mn",1418.18385490609
"CASACU",1951,"enn_sd",858.177258592025
"CASACU",1951,"lsi",8.78985507246377
"CASACU",1951,"mesh",738883.311651794
"CASACU",1951,"np",591
"CASACU",1951,"pd",0.0679607163256138
"CASACU",1951,"pladj",93.4760785610525
"CASACU",1951,"split",1.17693824422146
"CASARB",1951,"ai",94.7973549533731
"CASARB",1951,"cohesion",99.647859809801
"CASARB",1951,"contag",73.826631840692
"CASARB",1951,"division",0.10763516572554
"CASARB",1951,"enn_cv",53.1012424781721
"CASARB",1951,"enn_mn",1342.18536855011
"CASARB",1951,"enn_sd",712.717107060342
"CASARB",1951,"lsi",6.97463768115942
"CASARB",1951,"mesh",776018.331721789
"CASARB",1951,"np",368
"CASARB",1951,"pd",0.0423173326697562
"CASARB",1951,"pladj",95.251142631063
"CASARB",1951,"split",1.1206178925832
"CASDEC",1951,"ai",93.4509734983413
"CASDEC",1951,"cohesion",99.5803698480715
