"","YEAR","SPCD","COMMON_NAME","SCIENTIFIC_NAME","TPA","BAA","TPA_SE","BAA_SE","nPlots_TREE","nPlots_AREA","N"
"214",2004,8220,"monkeypod","Pithecellobium dulce",2.90817766129648,0.0713031976900295,59.6555520517379,51.4645221441428,6,275,506
"215",2004,8223,"catclaw blackbead","Pithecellobium unguis-cati",0.0506407367337461,0.000466768837066488,99.8468746715428,99.8468746715428,1,275,234
"216",2004,8266,"nosegaytree","Plumeria alba",0.0694484064247685,0.00146458355341066,131.239894021468,131.239894021468,1,275,219
"217",2004,8268,"Singapore graveyard flower","Plumeria obtusa",0.740837275886184,0.0244207758368934,76.3548161335522,94.9781140590049,2,275,506
"218",2004,8271,"templetree","Plumeria rubra",0.68574518655077,0.0811030763559077,107.862612750082,107.862612750082,1,275,506
"219",2004,8273,"yucca plum pine","Podocarpus coriaceus",0.0275460446677071,0.00800608324074589,107.862612750082,107.862612750082,1,275,506
"220",2004,8275,"Poitea florida","Poitea florida",0.0550920893354143,0.00997117178998508,107.862612750082,107.862612750082,1,275,506
"221",2004,8280,"crevajosa","Polygala penaea",0.0275460446677071,0.00471140496209028,107.862612750082,107.862612750082,1,275,506
"222",2004,8302,"bullytree","Pouteria multiflora",2.51029233159852,0.234475703584997,67.6917915256301,70.9775128050357,4,275,506
"223",2004,8305,"mammee sapote","Pouteria sapota",0.0550920893354143,0.0110348435735182,107.862612750082,107.862612750082,1,275,506
"224",2004,8311,"Prestoea acuminata","Prestoea acuminata",6.70588970356034,1.39272243266865,42.4682436948126,37.7145693582111,21,275,506
"225",2004,8344,"kiawe","Prosopis pallida",9.33943303443982,0.215034355080396,32.0445866451012,28.460721721799,16,275,959
"226",2004,8346,"West Indian cherry","Prunus myrtifolia",0.342872593275385,0.00226273281970598,107.862612750082,107.862612750082,1,275,506
"227",2004,8352,"false breadnut","Pseudolmedia spuria",0.0275460446677071,0.01271598584156,108.234411936212,108.234411936212,1,275,506
"228",2004,8356,"guava","Psidium guajava",6.06990055964958,0.112986726390692,58.8052496644907,73.5505581326019,8,275,506
"229",2004,8358,"Psidium longipes","Psidium longipes",0.0275460446677071,0.102342352494436,108.116255522511,108.116255522511,1,275,506
"230",2004,8361,"cachimbo-cumun","Psychotria berteriana",6.8574518655077,0.167236525674633,40.3838440200736,51.1779835486888,11,275,506
"231",2004,8362,"palo de cachimbo","Psychotria brachiata",1.02861777982615,0.00764841093603095,80.2086584667919,79.3436604553879,2,275,506
"232",2004,8409,"Malabar kino","Pterocarpus marsupium",0.0826381340031214,0.013803695405512,107.862612750082,107.862612750082,1,275,506
"233",2004,8422,"swizzlestick tree","Quararibea turbinata",3.11339938414617,0.0954285979941297,84.9457384722657,78.3712558447839,3,275,506
"234",2004,8425,"white indigoberry","Randia aculeata",4.46956687524379,0.045201731904714,36.690845851949,37.6199710255026,12,275,740
"235",2004,8433,"palo amargo","Rauvolfia nitida",0.342872593275385,0.0107713562326499,107.862612750082,107.862612750082,1,275,506
"236",2004,8472,"castorbean","Ricinus communis",0.414046069708828,0.00381637027648439,96.5711957003697,96.5711957003697,1,275,506
"237",2004,8483,"cordobancillo","Rondeletia inermis",0.68574518655077,0.00592798598220492,76.0481071494452,78.1718196951641,2,275,506
"238",2004,8484,"cordobancillo peludo","Rondeletia pilosa",0.0550920893354143,0.00846730815253215,107.862612750082,107.862612750082,1,275,506
"239",2004,8489,"Puerto Rico royal palm","Roystonea borinquena",0.849151949344879,0.567085952320314,39.1808998009867,33.0813488112398,17,275,506
"240",2004,8505,"raintree","Samanea saman",0.0948487737921842,0.0434596139354482,69.4220335612663,76.8710967250775,5,275,740
"241",2004,8529,"wingleaf soapberry","Sapindus saponaria",0.110184178670829,0.0780581848263153,85.1238612733156,81.6791281683829,2,275,506
"242",2004,8536,"milktree","Sapium laurocerasus",1.85209318971546,0.105790494867767,103.217721494653,82.6535927209042,3,275,506
"243",2004,8546,"amansa guapo","Savia sessiliflora",1.0677763883547,0.0350545438835022,77.5045426959921,88.5748687986331,3,275,740
"244",2004,8557,"yuquilla","Schefflera gleasonii",0.0275460446677071,0.0043808854813314,107.862612750082,107.862612750082,1,275,506
"245",2004,8558,"matchwood","Schefflera morototonii",6.09201433013827,0.871727465730376,28.5875607119992,28.7568578846658,27,275,506
"246",2004,8572,"white beefwood","Schoepfia obovata",0.0275460446677071,0.0043808854813314,107.91710880177,107.91710880177,1,275,506
"247",2004,8596,"Siamese cassia","Senna siamea",2.51974631376207,0.327380739211438,60.849196088478,65.4167551547288,5,275,506
"248",2004,8599,"Senna sulfurea","Senna sulfurea",0.342872593275385,0.00316034583909347,107.862612750082,107.862612750082,1,275,506
"249",2004,8611,"espejuelo","Sideroxylon cubense",1.02861777982615,0.0262738810883215,107.986688046453,107.986688046453,1,275,506
"250",2004,8613,"breakbill","Sideroxylon obovatum",0.0275460446677071,0.0162495395631277,107.862612750082,107.862612750082,1,275,506
"251",2004,8624,"bullwood","Sloanea berteriana",2.27760391699397,0.221142972458418,70.5860891812615,57.3634461698836,7,275,506
"252",2004,8634,"tabacon aspero","Solanum rugosum",2.40010815292769,0.0382233544089175,107.882914280709,107.882914280709,1,275,506
"253",2004,8644,"African tuliptree","Spathodea campanulata",97.5505936777076,11.9469386641438,20.1334168732837,20.7195132899622,71,275,506
"254",2004,8650,"yellow mombin","Spondias mombin",1.83284585149839,0.221155745691952,87.3589741835862,80.41255993995,4,275,506
"255",2004,8664,"Panama tree","Sterculia apetala",0.68574518655077,0.0227582300957205,107.862612750082,107.862612750082,1,275,506
"256",2004,8679,"Honduras mahogany","Swietenia macrophylla",0.0826381340031214,0.189937526701922,80.2112594954116,86.187746224313,2,275,506
"257",2004,8684,"Martinique sweetleaf","Symplocos martinicensis",0.590786995284749,0.0987523977471551,93.9469820640083,79.7843449887017,2,275,506
"258",2004,8701,"Syzygium jambos","Syzygium jambos",33.8721600116127,2.23195648292287,25.2850226411717,25.5286159288677,42,275,506
"259",2004,8702,"Malaysian apple","Syzygium malaccense",1.17096473269304,0.0158514706638522,75.0563672176552,80.0758218832234,2,275,506
"260",2004,8712,"roble cimarron","Tabebuia haemantha",11.8114797817997,0.204352608031227,61.1717848477268,58.8354658791791,8,275,506
"261",2004,8713,"white cedar","Tabebuia heterophylla",35.501274416541,1.93723351634385,26.9837728658649,23.736478995249,40,275,506
"262",2004,8720,"milkwood","Tabernaemontana citrifolia",0.0275460446677071,0.00522971960237126,107.862612750082,107.862612750082,1,275,506
"263",2004,8750,"tropical almond","Terminalia catappa",0.343547236042251,0.240037158991507,59.0367588515767,72.3805682473657,5,275,740
"264",2004,8768,"masa","Tetragastris balsamifera",0.0664773939922465,0.0147293130901196,96.436437120357,96.436437120357,1,275,506
"265",2004,8781,"krekre","Tetrazygia elaeagnoides",10.1734315402977,0.336872247564117,59.7292770238243,55.4057516289719,9,275,740
"266",2004,8786,"maga","Thespesia grandiflora",0.906113543892427,0.166488657268626,82.7797555021375,69.8993792128104,6,275,506
"267",2004,8787,"Portia tree","Thespesia populnea",0.342872593275385,0.00420756102837889,107.862612750082,107.862612750082,1,275,506
"268",2004,8793,"ceboruquillo","Thouinia striata",14.5317517359702,0.610678222954862,36.8791453981112,36.54918138342,18,275,506
"269",2004,8794,"Puerto Rico ceboruquillo","Thouinia striata",3.08585333947846,0.0307245456427845,87.1159436293226,92.0235512351719,2,275,506
"270",2004,8828,"Lamarck's trema","Trema lamarckiana",0.68574518655077,0.0482654000633151,107.986688046453,107.986688046453,1,275,506
"271",2004,8829,"Jamaican nettletree","Trema micrantha",0.767640616662849,0.0309016187474638,68.3421565018445,74.3102983077406,5,275,740
"272",2004,8833,"broomstick","Trichilia hirta",0.627590823704962,0.0367561880150508,65.4457916085014,61.1373662693589,5,275,740
"273",2004,8834,"gaita","Trichilia pallida",11.1960526719891,0.376098171045388,41.9025640723871,54.8740812363261,14,275,506
"274",2004,8844,"ant tree","Triplaris cumingiana",0.0275460446677071,0.0113713724993818,108.237979473075,108.237979473075,1,275,506
"275",2004,8850,"muttonwood","Turpinia occidentalis",0.204207617330782,0.0710086079177576,57.4063924995982,57.0314947409584,4,275,506
"276",2004,8853,"scratchbush","Urera baccifera",4.80021630585539,0.0526225632615919,51.8114473123742,56.9070066680304,5,275,506
"277",2004,8854,"flameberry","Urera caracasana",0.0550920893354143,0.0203194362602905,107.862612750082,107.862612750082,1,275,506
"278",2004,8873,"higuerillo","Vitex divaricata",0.110184178670829,0.122428922756919,85.1238612733156,100.464229934384,2,275,506
"279",2004,8910,"spiny logwood","Xylosma pachyphylla",0.713291231218477,0.0481535994292704,107.862612750082,107.862612750082,1,275,506
"280",2004,8913,"Schwaneck's logwood","Xylosma schwaneckeana",0.397964682610799,0.0157758830960159,94.0368191879665,95.8589586866946,2,275,506
"281",2004,8931,"white pricklyash","Zanthoxylum martinicense",4.59716576295554,0.661827431810315,30.6653222599061,24.8991944481855,31,275,740
"282",2004,8932,"yellow prickle","Zanthoxylum monophyllum",3.53903727863088,0.129030149573149,51.4859689137461,48.775046344141,9,275,740
"283",2004,8939,"Indian jujube","Ziziphus mauritiana",0.319686770216568,0.0397281854936665,44.4857456088544,39.9398853689796,9,275,234
"284",2008,852,"sea torchwood","Amyris elemifera",17.5311437692308,0.699269821785263,85.2301680824026,79.1145787262038,2,26,191
"285",2008,854,"gumbo limbo","Bursera simaruba",54.4395300769231,13.2899657537858,20.4489710444732,14.9782150705503,23,26,191
"286",2008,863,"tietongue, pigeon-plum","Coccoloba diversifolia",5.76656015384615,0.0573977448193154,100.853685163071,100.853685163071,1,26,191
"287",2008,877,"wild banyantree, shortleaf fig","Ficus citrifolia",3.11474338461538,0.363571461019218,93.3600709151555,69.8734827331977,2,26,191
"288",2008,886,"Florida poisontree","Metopium toxiferum",23.906396,3.61134967264849,50.0455576429502,39.1302777733415,10,26,191
"289",2008,6146,"placa chiquitu","Antirhea acutata",138.397443692308,1.3525424744957,43.5656661403868,41.7772768896359,9,26,191
"290",2008,6255,"bodywood","Bourreria succulenta",56.8654912307692,2.24156620802283,46.4565917234018,41.125026058345,8,26,191
"291",2008,6308,"maricao cimun","Byrsonima crassifolia",0.231463307692308,0.0368116096652862,100.853685163071,100.853685163071,1,26,191
"292",2008,6380,"wild cinnamon","Canella winterana",11.9960469230769,0.246872239721045,98.8490037196271,84.1181253979455,2,26,191
"293",2008,6425,"marbletree","Cassine xylocarpa",2.88328007692308,0.02657594212182,100.853685163071,100.853685163071,1,26,191
"294",2008,6543,"camito de perro","Chrysophyllum pauciflorum",0.231463307692308,0.0439441746381554,100.853685163071,100.853685163071,1,26,191
"295",2008,6661,"puckhout","Coccoloba microstachya",441.373315076923,6.03630608042146,19.7906226738489,20.7457701888755,22,26,191
"296",2008,6663,"grandleaf seagrape","Coccoloba pubescens",0.231463307692308,0.0869667966337985,100.853685163071,100.853685163071,1,26,191
"297",2008,6679,"silk cottontree","Cochlospermum vitifolium",2.88328007692308,0.0402570484212185,100.853685163071,100.853685163071,1,26,191
"298",2008,6705,"poison ash","Comocladia dodonaea",20.1829605384615,0.19829741429358,73.6343263706048,68.0321976901384,3,26,191
"299",2008,7019,"swamp-redwood","Erythroxylum areolatum",0.462926615384615,0.0736232193305723,100.853685163071,100.853685163071,1,26,191
"300",2008,7113,"manchineel berry","Euphorbia petiolaris",34.5993609230769,0.262771593405688,48.8328132636135,49.155475897337,6,26,191
"301",2008,7135,"Caribbean princewood","Exostema caribaeum",14.4164003846154,0.443456549014985,71.371353343864,88.8489940033532,2,26,191
"302",2008,7295,"haya blanca","Guatteria caribaea",2.88328007692308,0.0157254095395385,100.853685163071,100.853685163071,1,26,191
"303",2008,7299,"hammock velvetseed","Guettarda elliptica",20.1829605384615,0.336838272336914,70.6416709557732,78.5044573341519,2,26,191
"304",2008,7315,"West Indian false box","Gyminda latifolia",14.4164003846154,0.428202901761632,82.3796212001512,80.6636098294449,2,26,191
"305",2008,7445,"inkwood","Hypelate trifoliata",0.462926615384615,0.0767792215309569,69.8734827331977,70.6613903415197,2,26,191
"306",2008,7474,"river koko","Inga vera",11.5331203076923,0.274093888274155,47.3045714325138,65.1650288572058,4,26,191
"307",2008,7514,"leadwood","Krugiodendron ferreum",9.11276684615385,0.170328416165418,72.4942733024044,80.6266946239267,2,26,191
"308",2008,7893,"twinberry","Myrcianthes fragrans",69.1987218461539,0.906569859954392,38.2934239926619,38.7156724328119,7,26,191
"309",2008,8268,"Singapore graveyard flower","Plumeria obtusa",69.1987218461539,1.07121489783336,61.4849151668754,76.8935074269277,6,26,191
"310",2008,8447,"sloe","Reynosia uncinata",190.296485076923,2.80038093080101,18.60001613491,23.0311061608942,20,26,191
"311",2008,8713,"white cedar","Tabebuia heterophylla",159.737720769231,3.56096852981209,23.6960876709226,23.7923935483613,15,26,191
"312",2008,8940,"cacao rojo","Ziziphus reticulata",2.88328007692308,0.0761109821713662,100.853685163071,100.853685163071,1,26,191
"313",2008,8943,"Taylor's jujube","Ziziphus taylorii",9.34423015384615,0.314424010696334,68.4647080838871,66.7628703157406,3,26,191
"314",2009,303,"sweet acacia","Acacia farnesiana",4.2177518866138,0.188457191313112,48.7924477407195,79.3446058770535,11,288,956
"315",2009,514,"swampmahogany","Eucalyptus robusta",1.27662349944279,1.48285756139824,55.5004951043297,51.0933395065091,5,288,504
"316",2009,852,"sea torchwood","Amyris elemifera",9.4690378974336,0.159801702017397,58.0256110055312,55.9871641766161,7,288,504
"317",2009,854,"gumbo limbo","Bursera simaruba",11.7070276575133,1.90824105493567,29.6968224898135,21.9797311258321,45,288,956
"318",2009,859,"Florida fiddlewood","Citharexylum fruticosum",13.368437299741,0.563349623351667,36.9557120010716,26.2300951910123,34,288,738
"319",2009,863,"tietongue, pigeon-plum","Coccoloba diversifolia",10.4367843042135,0.417912061712113,34.5585519027669,41.9731036917564,16,288,504
"320",2009,865,"largeleaf geigertree","Cordia sebestena",0.0632775546293048,0.0177268721911357,97.1803031603968,97.1803031603968,1,288,504
"321",2009,873,"red stopper","Eugenia rhombea",4.10832557346845,0.062270947130987,53.7769017580932,65.2291836305278,6,288,738
"322",2009,874,"butterbough, inkwood","Exothea paniculata",2.02907954945006,0.0320746952687273,79.7438945297396,85.1352011604883,2,288,504
"323",2009,877,"wild banyantree, shortleaf fig","Ficus citrifolia",1.35437224563416,0.482779172258132,49.0300902279908,61.4376733205003,12,288,722
"324",2009,885,"mango","Mangifera indica",3.35726255524111,4.11270626312824,36.8023876262122,30.0116534321732,27,288,738
"325",2009,890,"false mastic","Sideroxylon foetidissimum",0.0543244042316082,0.0927758162016751,75.5795593047933,102.585017025299,2,288,504
"326",2009,891,"white bully, willow bustic","Sideroxylon salicifolium",1.542855114444,0.119575604143681,59.850957828649,51.8973625967718,6,288,504
"327",2009,897,"tamarind","Tamarindus indica",0.0271622021158041,0.0213325416489018,106.945467426984,106.945467426984,1,288,504
"328",2009,908,"coconut palm","Cocos nucifera",0.277188973408581,0.175605254351053,46.7919434995835,45.9156003709247,6,288,738
"329",2009,940,"West Indian mahogany","Swietenia mahagoni",4.77660985342971,0.263716095050145,71.0013353562282,73.4802397119072,3,288,504
"330",2009,986,"black mangrove","Avicennia germinans",3.53253896225956,0.182528321717105,88.7723783705472,103.01646488261,2,288,504
"331",2009,987,"buttonwood-mangrove","Conocarpus erectus",0.757846456164098,0.0656350806489221,106.945467426984,106.945467426984,1,288,504
"332",2009,988,"white mangrove","Laguncularia racemosa",2.75976380349835,0.0797705033536342,106.945467426984,106.945467426984,1,288,504
"333",2009,989,"American mangrove","Rhizophora mangle",1.43420630598078,0.0269645789565934,106.945467426984,106.945467426984,1,288,504
"334",2009,999,"other or unknown live tree","Tree unknown",7.82631769720632,0.350412567444329,37.9057654247686,32.9611948283923,17,288,504
"335",2009,6008,"porknut","Acacia macracantha",0.213606950975609,0.0217810444219464,43.4717481112863,40.6956040085619,6,288,234
"336",2009,6023,"grugru palm","Acrocomia media",0.0271622021158041,0.0169608520373803,107.308978170545,107.308978170545,1,288,504
"337",2009,6026,"wild lime","Adelia ricinella",2.86913647002438,0.0564028251354524,33.1669810996342,38.7090603482741,8,288,956
"338",2009,6028,"red beadtree","Adenanthera pavonina",5.42580750113059,0.263065401903869,106.408315651264,101.067462953611,2,288,504
"339",2009,6059,"woman's tongue","Albizia lebbeck",0.0543244042316082,0.0336491215981357,106.951605972413,106.951605972413,1,288,504
"340",2009,6060,"tall albizia","Albizia procera",5.63356686838758,0.734435574134615,45.9988306374483,35.9161783064431,15,288,504
"341",2009,6064,"achiotillo","Alchornea latifolia",3.44771554647551,0.618478402900612,41.6960796422187,30.4858161155761,19,288,504
"342",2009,6093,"Alsophila portoricensis","Alsophila portoricensis",1.20951102274369,0.0908264461068667,70.6654906590455,66.19871532758,3,288,504
"343",2009,6103,"balsam torchwood","Amyris balsamifera",0.0543244042316082,0.0136246795517326,106.945467426984,106.945467426984,1,288,504
"344",2009,6114,"cabbagebark tree","Andira inermis",21.6664524893442,2.59814411096316,21.3949921248608,17.8128866528799,73,288,738
"345",2009,6128,"soursop","Annona muricata",2.13772835791327,0.146856574475415,54.4381575750539,60.4585457811496,6,288,504
"346",2009,6129,"custard apple","Annona reticulata",1.09602638107244,0.0391671972780199,99.1310341975238,75.3300647652488,3,288,504
"347",2009,6131,"sugar apple","Annona squamosa",0.676359849816685,0.00723017857696439,107.358822083495,107.358822083495,1,288,504
"348",2009,6150,"quina roja","Antirhea obtusifolia",0.0316387773146524,0.00621208409306811,97.4385276942027,97.4385276942027,1,288,504
"349",2009,6164,"Guadeloupe marlberry","Ardisia obovata",16.113078199024,0.284903331833956,38.8054932154754,38.6045828887837,11,288,504
"350",2009,6171,"breadfruit","Artocarpus altilis",1.12080170922238,0.358266074565664,53.6869737798877,46.3300750756382,9,288,504
"351",2009,6255,"bodywood","Bourreria succulenta",19.359867682988,0.594125383047438,36.1041442530151,31.6289284609748,23,288,956
"352",2009,6257,"roble de guayo","Bourreria virgata",0.676359849816685,0.0108083791992376,107.06677480644,107.06677480644,1,288,504
"353",2009,6283,"fourleaf buchenavia","Buchenavia tetraphylla",0.248936394241085,1.06193072488905,53.2303544516929,63.0696883188005,6,288,504
"354",2009,6284,"gregorywood","Bucida buceras",2.5041914380205,0.41783466772881,56.5960628930436,45.1364764355984,8,288,738
"355",2009,6311,"Long Key locustberry","Byrsonima lucida",4.89749216141162,0.168922486624776,103.389535673806,89.9203610014078,4,288,504
"356",2009,6313,"doncella","Byrsonima spicata",1.19691826521581,0.223969087060112,53.0371459962208,44.6911064626396,10,288,504
"357",2009,6315,"almendrillo","Byrsonima wadsworthii",0.365342127024147,0.0133955577562069,99.2669966030303,80.7321462560402,2,288,504
"358",2009,6338,"Antilles calophyllum","Calophyllum antillanum",9.89653826266934,1.06868898475211,53.2030388787822,52.5015047958515,14,288,504
"359",2009,6354,"pale lidflower","Calyptranthes pallens",0.338179924908343,0.0036150892884822,106.945467426984,106.945467426984,1,288,504
"360",2009,6380,"wild cinnamon","Canella winterana",1.40865604826766,0.0690210013651983,81.7123689540842,77.9943527910482,2,288,504
"361",2009,6384,"caper","Capparis baducca",1.12577086380094,0.0221989405562246,56.7167143816626,59.0716934029842,4,288,738
"362",2009,6386,"Jamaican caper","Capparis cynophallophora",3.13222935734455,0.0673416483852324,82.4608922263622,75.2090705663611,4,288,722
"363",2009,6387,"falseteeth","Capparis flexuosa",1.69089962454171,0.0308204806176212,76.9119298362694,77.5244349528729,2,288,504
"364",2009,6389,"broadleaf caper","Capparis hastata",2.85884212278773,0.0603803518396737,89.2281147645017,94.2934988026956,3,288,722
"365",2009,6393,"crabwood","Carapa guianensis",0.0271622021158041,0.00625902697684791,106.969193837956,106.969193837956,1,288,504
"366",2009,6402,"rabo de ranton","Casearia aculeata",1.35271969963337,0.0117674845206716,84.4796408238311,91.6774820906236,2,288,504
"367",2009,6403,"gia verde","Casearia arborea",9.3937731806635,0.297006858405572,42.4345165450167,35.8271068155761,17,288,504
"368",2009,6406,"wild honeytree","Casearia decandra",2.73260160138255,0.0387588124224897,36.7492631430855,39.4657700618478,9,288,504
"369",2009,6407,"Guyanese wild coffee","Casearia guianensis",52.8020587484159,0.930372549280461,22.7239793601721,22.9831329093901,48,288,738
"370",2009,6410,"crackopen","Casearia sylvestris",51.4127955894395,0.873592458783251,22.61881716521,23.6569412281154,40,288,738
"371",2009,6425,"marbletree","Cassine xylocarpa",1.96085842790783,0.0266837522736809,92.9277519937652,87.6959868156065,4,288,722
"372",2009,6427,"goatwood","Cassipourea guianensis",0.0316387773146524,0.00919561003665555,97.5673836773721,97.5673836773721,1,288,504
"373",2009,6430,"Panama rubbertree","Castilla elastica",0.0543244042316082,0.012758045047246,106.945467426984,106.945467426984,1,288,504
"374",2009,6434,"beach sheoak","Casuarina equisetifolia",0.162973212694825,0.0581400645522777,106.945467426984,106.945467426984,1,288,504
"375",2009,6443,"pumpwood","Cecropia schreberiana",10.0260154021285,4.19943771879643,21.8961629799162,20.0305919453105,68,288,504
"376",2009,6445,"Spanish cedar","Cedrela odorata",0.473990935487363,0.399357904623932,77.8069734710586,58.2537407737145,5,288,504
"377",2009,6449,"kapoktree","Ceiba pentandra",0.421278475658432,0.0494073624489838,91.1530770419316,86.5147167432654,2,288,504
"378",2009,6474,"day jessamine","Cestrum diurnum",1.57646509417051,0.0622713092164663,97.3626404965439,97.3626404965439,1,288,504
"379",2009,6475,"galen del monte","Cestrum laurifolium",0.763934975765623,0.0137200821432613,68.9259773791307,62.6381313236107,3,288,504
"380",2009,6521,"white rosewood","Chionanthus domingensis",0.419666531255755,0.0354921870998759,87.4524736607666,79.213597548753,3,288,504
"381",2009,6535,"icaco coco plum","Chrysobalanus icaco",3.71997917399177,0.0640018358726185,106.945467426984,106.945467426984,1,288,504
"382",2009,6539,"bastard redwood","Chrysophyllum argenteum",1.07047612335931,0.00891259546687309,59.6620262143637,63.1721653078699,3,288,504
"383",2009,6541,"star apple","Chrysophyllum cainito",0.452917252973085,0.20088622057463,85.1494668268766,76.7261515412448,3,288,504
"384",2009,6543,"camito de perro","Chrysophyllum pauciflorum",0.17032316002633,0.00408825259989315,90.3598108630996,72.6438520368744,2,288,234
"385",2009,6559,"laurel avispillo","Cinnamomum elongatum",3.3572757897304,0.610183022115783,29.8647481293654,31.8470005040939,29,288,504
"386",2009,6560,"avispillo","Cinnamomum montanum",0.0904397567451089,0.0747942915446863,75.5049569825339,86.2949342206002,2,288,504
"387",2009,6565,"juniper berry","Citharexylum caudatum",0.676359849816685,0.00887172422326499,106.945467426984,106.945467426984,1,288,504
"388",2009,6575,"lemon","Citrus x limon",0.788232547085257,0.00569620191313896,97.1803031603968,97.1803031603968,1,288,504
"389",2009,6576,"grapefruit","Citrus x paradisi",0.338179924908343,0.0106239358681926,106.945467426984,106.945467426984,1,288,504
"390",2009,6577,"sweet orange","Citrus x sinensis",2.87975821451497,0.414508293427265,38.3624996342134,32.0461177251827,15,288,504
"391",2009,6646,"cupeillo","Clusia clusioides",0.0814866063474123,0.0278123011747557,79.5265596875317,89.2316980751686,2,288,504
"392",2009,6651,"Scotch attorney","Clusia rosea",4.09858159889471,0.354393961813094,48.3474549053524,43.2514615513859,15,288,504
"393",2009,6660,"whitewood","Coccoloba krugii",5.07269887362514,0.0433441827955774,106.945467426984,106.945467426984,1,288,504
"394",2009,6661,"puckhout","Coccoloba microstachya",10.7015373447878,0.279387751840691,43.5352923832129,44.7032394753433,8,288,504
"395",2009,6665,"ortegon","Coccoloba rugosa",4.72939528251154,0.0549199844832832,97.1803031603968,97.1803031603968,1,288,504
"396",2009,6666,"uvero de monte","Coccoloba sintenisii",0.0271622021158041,0.00385319033533288,107.392231256041,107.392231256041,1,288,504
"397",2009,6670,"seagrape","Coccoloba uvifera",0.0879838142030917,0.0015595570986569,105.693441692886,105.693441692886,1,288,234
"398",2009,6671,"false chiggergrape","Coccoloba venosa",1.00812829246642,0.0448259718171293,78.1197852614281,95.1851709259459,2,288,738
"399",2009,6673,"Coccothrinax barbadensis","Coccothrinax barbadensis",0.66994836755808,0.0382744959425026,66.5059375532744,64.6002375227314,3,288,738
"400",2009,6679,"silk cottontree","Cochlospermum vitifolium",0.0316387773146524,0.0220339171623296,97.309501081756,97.309501081756,1,288,504
"401",2009,6684,"Arabian coffee","Coffea arabica",12.3422863426032,0.151207621826627,33.9973363601612,36.7523401068256,13,288,504
"402",2009,6686,"Coffea liberica","Coffea liberica",9.55052450378101,0.292911405892109,46.610171253123,57.0974129532412,8,288,504
"403",2009,6688,"Cojoba arborea","Cojoba arborea",0.365342127024147,0.00639309135368386,99.2669966030303,78.7993872995923,2,288,504
"404",2009,6693,"greenheart, common snakebark","Colubrina arborescens",1.57646509417051,0.0148316200757203,68.3553068081425,70.0439218477542,2,288,504
"405",2009,6705,"poison ash","Comocladia dodonaea",0.676359849816685,0.0101259388743711,106.945467426984,106.945467426984,1,288,504
"406",2009,6706,"carrasco","Comocladia glabra",0.338179924908343,0.00265598396704815,106.984572537243,106.984572537243,1,288,504
"407",2009,6728,"Spanish elm","Cordia alliodora",5.23113434933842,0.40293743346045,36.5759576048054,29.9590499796376,26,288,956
"408",2009,6730,"muneco","Cordia borinquensis",1.74522402877332,0.0554447465522293,46.5633093551482,58.7057523059568,6,288,504
"409",2009,6731,"red manjack","Cordia collococca",0.338179924908343,0.00414997494851273,106.945467426984,106.945467426984,1,288,504
"410",2009,6738,"San Bartolome","Cordia rickseckeri",0.00443893870146112,0.00102287130338574,92.949409310969,92.949409310969,1,288,234
"411",2009,6743,"mucilage manjack","Cordia sulcata",6.3132635276409,0.648252435002337,30.8704498421027,23.6241205117025,33,288,504
"412",2009,6761,"common calabash tree","Crescentia cujete",0.0316387773146524,0.0124673076590048,97.1803031603968,97.1803031603968,1,288,504
"413",2009,6767,"maidenberry","Crossopetalum rhacoma",4.39633902380845,0.0386039891877206,91.1377246119041,92.6484484634329,3,288,504
"414",2009,6773,"wild marrow","Croton astroites",2.55963945377591,0.0319108184812663,63.3329542627993,63.1777691026545,6,288,956
"415",2009,6774,"Croton flavens","Croton flavens",0.876216361288348,0.00709980330193017,88.1627876353748,80.7874687250488,2,288,738
"416",2009,6775,"sabinon","Croton poecilanthus",1.09602638107244,0.0901947463980449,78.412631403805,64.7987897664552,3,288,504
"417",2009,6790,"wild ackee","Cupania americana",4.98339888264224,0.240150715701264,39.7513018158022,28.1679934727854,19,288,504
"418",2009,6792,"guara blanca","Cupania triquetra",0.0543244042316082,0.0195459412858062,106.945467426984,106.945467426984,1,288,504
"419",2009,6835,"West Indian treefern","Cyathea arborea",6.55669659509387,0.599207886508814,35.521287210689,33.1848323581264,15,288,504
"420",2009,6848,"helecho gigante","Cyathea tenera",0.0271622021158041,0.00370356625848989,106.945467426984,106.945467426984,1,288,504
"421",2009,6862,"swamp titi","Cyrilla racemiflora",0.0271622021158041,0.00481315470953346,106.945467426984,106.945467426984,1,288,504
"422",2009,6867,"candletree","Dacryodes excelsa",1.14420580538688,1.86062538427515,53.7829300736597,61.4617990174662,6,288,504
"423",2009,6871,"burn nose","Daphnopsis americana",1.63526607360097,0.0509706096083679,93.695031058091,66.792327484866,3,288,504
"424",2009,6873,"emajagua de sierra","Daphnopsis philippiana",0.338179924908343,0.00597596392585833,106.945467426984,106.945467426984,1,288,504
"425",2009,6883,"royal poinciana","Delonix regia",0.852725151610668,0.119104844315396,89.044813727468,58.1471965895499,5,288,738
"426",2009,6888,"angelica tree","Dendropanax arboreus",9.04711781541694,0.638611516214392,38.8067682471839,28.6109359919691,22,288,504
"427",2009,6923,"jaboncillo","Ditta myricoides",0.676359849816685,0.0120994825165527,106.945467426984,106.945467426984,1,288,504
