"sp","year","metric","value"
"Pred_f51.noFIA_8",1951,"ai",91.2751999855109
"Pred_f51.noFIA_8",1951,"cohesion",99.5580710856012
"Pred_f51.noFIA_8",1951,"contag",59.7173625002811
"Pred_f51.noFIA_8",1951,"division",0.190135513146747
"Pred_f51.noFIA_8",1951,"enn_cv",51.2268782251117
"Pred_f51.noFIA_8",1951,"enn_mn",1270.70314249445
"Pred_f51.noFIA_8",1951,"enn_sd",650.941551408299
"Pred_f51.noFIA_8",1951,"lsi",10.6016949152542
"Pred_f51.noFIA_8",1951,"mesh",701919.935810001
"Pred_f51.noFIA_8",1951,"np",645
"Pred_f51.noFIA_8",1951,"pd",0.0744191135442751
"Pred_f51.noFIA_8",1951,"pladj",91.6722942953616
"Pred_f51.noFIA_8",1951,"split",1.23477447922865
"Pred_f51.noFIA_9",1951,"ai",95.5823980023678
"Pred_f51.noFIA_9",1951,"cohesion",99.616920459942
"Pred_f51.noFIA_9",1951,"contag",74.1058561345002
"Pred_f51.noFIA_9",1951,"division",0.119516240460104
"Pred_f51.noFIA_9",1951,"enn_cv",59.9480681437351
"Pred_f51.noFIA_9",1951,"enn_mn",1255.35760012168
"Pred_f51.noFIA_9",1951,"enn_sd",752.562629568503
"Pred_f51.noFIA_9",1951,"lsi",6.16707021791768
"Pred_f51.noFIA_9",1951,"mesh",763126.565012572
"Pred_f51.noFIA_9",1951,"np",225
"Pred_f51.noFIA_9",1951,"pd",0.0259601558875378
"Pred_f51.noFIA_9",1951,"pladj",96.012084592145
"Pred_f51.noFIA_9",1951,"split",1.13573929009498
"Pred_f51.noFIA_10",1951,"ai",93.5259051525142
"Pred_f51.noFIA_10",1951,"cohesion",99.6147424927043
"Pred_f51.noFIA_10",1951,"contag",70.4647925750727
"Pred_f51.noFIA_10",1951,"division",0.120711781057144
"Pred_f51.noFIA_10",1951,"enn_cv",55.2570697415929
"Pred_f51.noFIA_10",1951,"enn_mn",1375.48058979335
"Pred_f51.noFIA_10",1951,"enn_sd",760.050268784185
