"sp","year","metric","value"
"CROBET",1951,"enn_mn",1796.6777588587
"CRODIS",1951,"ai",67.5261324041812
"CRODIS",1951,"enn_mn",2076.07501490591
"CROFLA",1951,"ai",63.1924497332786
"CROFLA",1951,"enn_mn",1727.23737268837
"CROGLA",1951,"ai",68.4350132625995
"CROGLA",1951,"enn_mn",2215.26254317627
"CROIMP",1951,"ai",56.4248704663212
"CROIMP",1951,"enn_mn",1440.53315471842
"CROPOE",1951,"ai",95.0503355704698
"CROPOE",1951,"enn_mn",1208.95724235823
"CRORHA",1951,"ai",71.5378729915838
"CRORHA",1951,"enn_mn",2139.41657773902
"CSSGUI",1951,"ai",67.6061776061776
"CSSGUI",1951,"enn_mn",1357.94076778606
"CUPAME",1951,"ai",60.2234346583528
"CUPAME",1951,"enn_mn",1368.22004958303
"CYAARB",1951,"ai",65.089463220676
"CYAARB",1951,"enn_mn",1295.22701927056
"CYABOR",1951,"ai",66.5212283940258
"CYABOR",1951,"enn_mn",1336.568962479
"CYNFLE",1951,"ai",61.9272060748887
"CYNFLE",1951,"enn_mn",1743.90260710149
"CYNHAS",1951,"ai",61.9922092376183
"CYNHAS",1951,"enn_mn",1603.53376905015
"CYNPOR",1951,"ai",61.7051342439944
"CYNPOR",1951,"enn_mn",1672.2912453579
"CYRRAC",1951,"ai",90.7446068197634
"CYRRAC",1951,"enn_mn",6829.32736160333
"DACEXC",1951,"ai",66.8068266139006
"DACEXC",1951,"enn_mn",1352.78034760514
"DAPAME",1951,"ai",61.6651418115279
"DAPAME",1951,"enn_mn",1326.54255646451
"DAPHEL",1951,"ai",65.4998801246703
"DAPHEL",1951,"enn_mn",1604.55916813106
"DAPPHI",1951,"ai",68.9025684568032
"DAPPHI",1951,"enn_mn",1298.3492473078
"DELREG",1951,"ai",55.0995530272247
"DELREG",1951,"enn_mn",1394.04068242306
"DENARB",1951,"ai",62.7191983602824
"DENARB",1951,"enn_mn",1252.47564534561
"DENLAU",1951,"ai",60.1752944398795
"DENLAU",1951,"enn_mn",1251.83213988993
"DIOSIN",1951,"ai",73.1463960089455
"DIOSIN",1951,"enn_mn",1528.26215772963
"DITMYR",1951,"ai",89.8757763975155
"DITMYR",1951,"enn_mn",2385.52181030208
"DRYALB",1951,"ai",70.0852099817407
"DRYALB",1951,"enn_mn",1741.34806186451
"DRYGLA",1951,"ai",79.8073729657921
"DRYGLA",1951,"enn_mn",1380.84463755384
"DRYILI",1951,"ai",67.3525127458121
"DRYILI",1951,"enn_mn",1771.88593336319
"ELAXYL",1951,"ai",58.4855822143958
"ELAXYL",1951,"enn_mn",1732.3434349886
"ERIFRU",1951,"ai",60.5605889014723
"ERIFRU",1951,"enn_mn",1904.19768319405
"ERYARE",1951,"ai",68.2403433476395
"ERYARE",1951,"enn_mn",1966.47331538867
"ERYBER",1951,"ai",57.4199690586695
"ERYBER",1951,"enn_mn",1365.02540587157
"ERYBRE",1951,"ai",54.0038261820169
"ERYBRE",1951,"enn_mn",1646.21499130861
"ERYPOE",1951,"ai",56.5414152495886
"ERYPOE",1951,"enn_mn",1371.38784116335
"ERYROT",1951,"ai",57.1428571428571
"ERYROT",1951,"enn_mn",1741.08482191347
"ERYRUF",1951,"ai",50.9409190371991
"ERYRUF",1951,"enn_mn",1946.06991227869
"ERYURB",1951,"ai",69.025956649719
"ERYURB",1951,"enn_mn",1776.64357134775
"EUGAXI",1951,"ai",62.5
"EUGAXI",1951,"enn_mn",2306.76580141688
"EUGBIF",1951,"ai",60.6005331836677
"EUGBIF",1951,"enn_mn",1460.7276125845
"EUGBOR",1951,"ai",75.5173623290074
"EUGBOR",1951,"enn_mn",1340.85090528482
"EUGCON",1951,"ai",83.7349397590361
"EUGCON",1951,"enn_mn",2648.80174085272
"EUGCOR",1951,"ai",36.8446839784419
"EUGCOR",1951,"enn_mn",1463.06170620075
"EUGDOM",1951,"ai",67.2722111836503
"EUGDOM",1951,"enn_mn",1361.88015238334
"EUGEGG",1951,"ai",69.9852143913258
"EUGEGG",1951,"enn_mn",1355.03535777568
"EUGFOE",1951,"ai",62.9728526924789
"EUGFOE",1951,"enn_mn",1840.56235247388
"EUGLIG",1951,"ai",58.4925141972122
"EUGLIG",1951,"enn_mn",1643.00849898061
"EUGMON",1951,"ai",63.1134069030289
"EUGMON",1951,"enn_mn",1447.55039789436
"EUGPAD",1951,"ai",73.1463960089455
"EUGPAD",1951,"enn_mn",1528.26215772963
"EUGPSE",1951,"ai",63.9136394790953
"EUGPSE",1951,"enn_mn",1610.14196007944
"EUGRHO",1951,"ai",51.5852613538989
"EUGRHO",1951,"enn_mn",1433.12549174287
"EUGSTA",1951,"ai",72.1332644628099
"EUGSTA",1951,"enn_mn",1262.16682749308
"EUGSTE",1951,"ai",62.0658949243099
"EUGSTE",1951,"enn_mn",1396.60911600336
"EUGWOO",1951,"ai",71.3503649635037
"EUGWOO",1951,"enn_mn",2123.47048800729
"EUPPET",1951,"ai",63.7032495401594
"EUPPET",1951,"enn_mn",1731.07073536144
"EXOCAR",1951,"ai",64.3873085339169
"EXOCAR",1951,"enn_mn",1680.07395647031
"EXOPAN",1951,"ai",67.8057553956834
"EXOPAN",1951,"enn_mn",1523.39927725351
"FAROCC",1951,"ai",64.4008203926165
"FAROCC",1951,"enn_mn",1377.82270119337
"FICAME",1951,"ai",67.2118005451339
"FICAME",1951,"enn_mn",1394.5895560609
"FICCIT",1951,"ai",60.3585875150322
"FICCIT",1951,"enn_mn",1403.04783123635
"FICCRA",1951,"ai",63.3217993079585
"FICCRA",1951,"enn_mn",1351.20609769252
"FICTRI",1951,"ai",54.7142857142857
"FICTRI",1951,"enn_mn",1368.85830392598
"FORSEG",1951,"ai",67.2310756972112
"FORSEG",1951,"enn_mn",2054.52870185628
"GARHES",1951,"ai",60.9962406015038
"GARHES",1951,"enn_mn",2691.64902044197
"GARPOR",1951,"ai",69.2269326683292
"GARPOR",1951,"enn_mn",1810.56540112079
"GAUATT",1951,"ai",35.3683148335015
"GAUATT",1951,"enn_mn",1743.75226051466
"GENAME",1951,"ai",57.2757337742869
"GENAME",1951,"enn_mn",1481.38107084545
"GESPED",1951,"ai",62.6346313173157
"GESPED",1951,"enn_mn",1432.2590129476
"GOEELE",1951,"ai",63.397913561848
"GOEELE",1951,"enn_mn",1518.96854169056
"GOMLIN",1951,"ai",61.8430034129693
"GOMLIN",1951,"enn_mn",1320.97013617504
"GONHIR",1951,"ai",66.9281954513854
"GONHIR",1951,"enn_mn",1273.6887831373
"GONPOR",1951,"ai",96.2157048249763
"GONPOR",1951,"enn_mn",1120.27100675633
"GOSHIR",1951,"ai",51.0989010989011
"GOSHIR",1951,"enn_mn",1938.73031763575
"GUABLA",1951,"ai",62.2107969151671
"GUABLA",1951,"enn_mn",1243.97669338864
"GUACAR",1951,"ai",90.9671532846715
"GUACAR",1951,"enn_mn",3946.4492426136
"GUAFRA",1951,"ai",62.1253780588397
"GUAFRA",1951,"enn_mn",1436.1987997125
"GUAGLA",1951,"ai",72.8023441662227
"GUAGLA",1951,"enn_mn",1247.34761121509
"GUAGUI",1951,"ai",60.0955063058651
"GUAGUI",1951,"enn_mn",1329.41299081832
"GUAOBT",1951,"ai",73.1463960089455
"GUAOBT",1951,"enn_mn",1528.26215772963
"GUAOFF",1951,"ai",65.3409090909091
"GUAOFF",1951,"enn_mn",2310.61508485081
"GUASAN",1951,"ai",71.5529753265602
"GUASAN",1951,"enn_mn",1614.69641733715
"GUAULM",1951,"ai",36.3912054586808
"GUAULM",1951,"enn_mn",1471.66957567974
"GUEELL",1951,"ai",65.58516801854
"GUEELL",1951,"enn_mn",1861.10011652977
"GUEKRU",1951,"ai",68.4973302822273
"GUEKRU",1951,"enn_mn",1960.46203286014
"GUEOVA",1951,"ai",66.6434903528594
"GUEOVA",1951,"enn_mn",1364.80785934869
"GUEPUN",1951,"ai",71.9562243502052
"GUEPUN",1951,"enn_mn",1856.13526406141
"GUESCA",1951,"ai",68.2610639248994
"GUESCA",1951,"enn_mn",1710.91172460737
"GUEVAL",1951,"ai",63.4452463131472
"GUEVAL",1951,"enn_mn",1362.68790260963
"GYMLAT",1951,"ai",66.6616609100465
"GYMLAT",1951,"enn_mn",1628.09311469379
"GYMLUC",1951,"ai",68.4795553791187
"GYMLUC",1951,"enn_mn",1572.36749802609
"HAESAL",1951,"ai",80.0912484446288
"HAESAL",1951,"enn_mn",1567.06633649342
"HAMAXI",1951,"ai",65.6193895870736
"HAMAXI",1951,"enn_mn",1644.49738269406
"HEDARB",1951,"ai",82.3442864149093
"HEDARB",1951,"enn_mn",1367.72823332865
"HELJAM",1951,"ai",60.9660033167496
"HELJAM",1951,"enn_mn",1608.90595706874
"HENFAS",1951,"ai",59.2015901938049
"HENFAS",1951,"enn_mn",1409.22290595915
"HENMAC",1951,"ai",70.2965362571642
"HENMAC",1951,"enn_mn",1282.79678116232
"HENSQU",1951,"ai",76.5335011009752
"HENSQU",1951,"enn_mn",1216.7910331742
"HIBELA",1951,"ai",52.2457563467027
"HIBELA",1951,"enn_mn",1401.61992881356
"HIBTIL",1951,"ai",64.7452291953571
"HIBTIL",1951,"enn_mn",1319.57329709392
"HIECLU",1951,"ai",64.4393118827652
"HIECLU",1951,"enn_mn",1345.61412705697
"HIPMAN",1951,"ai",58.56489623637
"HIPMAN",1951,"enn_mn",1784.49200978633
"HIRRUG",1951,"ai",69.9390815370197
"HIRRUG",1951,"enn_mn",1293.36035870799
"HIRTRI",1951,"ai",54.7142857142857
"HIRTRI",1951,"enn_mn",1368.85830392598
"HOMRAC",1951,"ai",65.4013329469719
"HOMRAC",1951,"enn_mn",1567.12771215731
"HURCRE",1951,"ai",46.3395434269221
"HURCRE",1951,"enn_mn",1400.70351151231
"HYMCOU",1951,"ai",40.4423380726698
"HYMCOU",1951,"enn_mn",1485.29978702275
"HYPTRI",1951,"ai",73.0455075845974
"HYPTRI",1951,"enn_mn",2352.45574284697
"ILENIT",1951,"ai",67.0967741935484
"ILENIT",1951,"enn_mn",1180.84064123568
"ILESID",1951,"ai",61.9510757441792
"ILESID",1951,"enn_mn",1394.04017033787
"ILEURB",1951,"ai",73.2965326893221
"ILEURB",1951,"enn_mn",1471.1652998386
"INDSUF",1951,"ai",51.8622848200313
"INDSUF",1951,"enn_mn",1737.96133637812
"INGLAU",1951,"ai",56.2446717817562
"INGLAU",1951,"enn_mn",1383.6622054688
"INGVER",1951,"ai",53.2827815794341
"INGVER",1951,"enn_mn",1342.5229352421
"IXOFER",1951,"ai",67.7046400493294
"IXOFER",1951,"enn_mn",1342.39008393367
"JACARB",1951,"ai",60.9177215189873
"JACARB",1951,"enn_mn",1777.63672847432
"JACBER",1951,"ai",69.4926568758344
"JACBER",1951,"enn_mn",2496.18050043573
"JATGOS",1951,"ai",46.4996788696211
"JATGOS",1951,"enn_mn",1954.53225142753
"JATHER",1951,"ai",61.9383587077609
"JATHER",1951,"enn_mn",1517.28431075923
"KOAPOL",1951,"ai",57.4199690586695
"KOAPOL",1951,"enn_mn",1365.02540587157
"KRUFER",1951,"ai",60.2516000882807
"KRUFER",1951,"enn_mn",1678.35174578291
"LAEPRO",1951,"ai",59.3059936908517
"LAEPRO",1951,"enn_mn",1359.41891117609
"LAGRAC",1951,"ai",39.5727365208545
"LAGRAC",1951,"enn_mn",1918.12616118819
"LANCAM",1951,"ai",50.688
"LANCAM",1951,"enn_mn",1743.63348252906
"LANINV",1951,"ai",51.0992275698158
"LANINV",1951,"enn_mn",1551.75731478412
"LEULEU",1951,"ai",51.6338028169014
"LEULEU",1951,"enn_mn",1610.53515573383
"LICBRI",1951,"ai",83.7349397590361
"LICBRI",1951,"enn_mn",2648.80174085272
"LICPAR",1951,"ai",63.3037521407442
"LICPAR",1951,"enn_mn",1618.00289822856
"LONGLA",1951,"ai",67.9690249912003
"LONGLA",1951,"enn_mn",1109.58149175376
"LONHEP",1951,"ai",65.8370832950684
"LONHEP",1951,"enn_mn",1323.78734087035
"LONSER",1951,"ai",69.088471849866
"LONSER",1951,"enn_mn",1777.89405504785
"LYOSTA",1951,"ai",51.9799219185722
"LYOSTA",1951,"enn_mn",1490.03496160335
"MACLUN",1951,"ai",33.7387387387387
"MACLUN",1951,"enn_mn",1618.22607145137
"MACPOR",1951,"ai",64.3585614600107
"MACPOR",1951,"enn_mn",1852.40444142552
"MAGPOR",1951,"ai",74.9772520473157
"MAGPOR",1951,"enn_mn",1119.19337892488
"MAGSPL",1951,"ai",59.2015901938049
"MAGSPL",1951,"enn_mn",1409.22290595915
"MALCOC",1951,"ai",62.5590551181102
"MALCOC",1951,"enn_mn",1399.66384002529
"MALFUC",1951,"ai",76.0576923076923
"MALFUC",1951,"enn_mn",1562.65951439294
"MAMAME",1951,"ai",65.1179162266807
"MAMAME",1951,"enn_mn",1449.98218520027
"MANBID",1951,"ai",62.4405166553365
"MANBID",1951,"enn_mn",1557.12787102415
"MANIND",1951,"ai",37.9625598606879
"MANIND",1951,"enn_mn",1504.06075384327
"MANPLE",1951,"ai",68.8116173727685
"MANPLE",1951,"enn_mn",1783.72348488897
"MARMIC",1951,"ai",63.9717303510407
"MARMIC",1951,"enn_mn",1326.32265686703
"MARNOB",1951,"ai",67.1776232616941
"MARNOB",1951,"enn_mn",1372.99916961141
"MATDOM",1951,"ai",72.3052714398112
"MATDOM",1951,"enn_mn",1283.090719881
"MAYELO",1951,"ai",57.4199690586695
"MAYELO",1951,"enn_mn",1365.02540587157
"MAYLAE",1951,"ai",60.2361215774931
"MAYLAE",1951,"enn_mn",1544.71436501677
"MAYPON",1951,"ai",72.9887024991441
"MAYPON",1951,"enn_mn",1460.5393074438
"MECLAT",1951,"ai",71.7565403096636
"MECLAT",1951,"enn_mn",1268.35226932154
"MELAZE",1951,"ai",63.3243606998654
"MELAZE",1951,"enn_mn",1352.87212427891
"MELBIJ",1951,"ai",57.287784679089
"MELBIJ",1951,"enn_mn",1602.0783464877
"MELHER",1951,"ai",66.5727699530516
"MELHER",1951,"enn_mn",1310.87324672472
"MELOBT",1951,"ai",62.1561338289963
"MELOBT",1951,"enn_mn",1345.71133858331
"MELTOM",1951,"ai",62.6772546795235
"MELTOM",1951,"enn_mn",1676.35361218964
"MICCAL",1951,"ai",61.2652068126521
"MICCAL",1951,"enn_mn",1317.36895003064
"MICFOV",1951,"ai",85.1181102362205
"MICFOV",1951,"enn_mn",2247.80431785556
"MICGAR",1951,"ai",80.0398208063713
"MICGAR",1951,"enn_mn",1774.83873855796
"MICGUY",1951,"ai",71.9650205761317
"MICGUY",1951,"enn_mn",1255.43042312009
"MICIMP",1951,"ai",48.2030178326475
"MICIMP",1951,"enn_mn",1423.52962267536
"MICLAE",1951,"ai",61.628118739756
"MICLAE",1951,"enn_mn",1331.11597437099
"MICMIR",1951,"ai",79.4713975380159
"MICMIR",1951,"enn_mn",1416.41751471833
"MICPAC",1951,"ai",94.2006269592476
"MICPAC",1951,"enn_mn",3951.4720715586
"MICPRA",1951,"ai",53.9476128552852
"MICPRA",1951,"enn_mn",1397.1019917893
"MICRAC",1951,"ai",65.9501289767842
"MICRAC",1951,"enn_mn",1298.32303153893
"MICSER",1951,"ai",53.6376953125
"MICSER",1951,"enn_mn",1400.28649885502
"MICSIN",1951,"ai",73.9046391752577
"MICSIN",1951,"enn_mn",1422.12676465248
"MICTET",1951,"ai",64.0294745006787
"MICTET",1951,"enn_mn",1386.10322711253
"MICTHO",1951,"ai",36.6456059735784
"MICTHO",1951,"enn_mn",1723.24919416767
"MORCIT",1951,"ai",36.2426822778073
"MORCIT",1951,"enn_mn",1753.28345147828
"MOSXER",1951,"ai",71.4514835605453
"MOSXER",1951,"enn_mn",1839.89089445482
"MOUHEL",1951,"ai",83.7349397590361
"MOUHEL",1951,"enn_mn",2648.80174085272
"MUNCAL",1951,"ai",34.390243902439
"MUNCAL",1951,"enn_mn",1699.75489231661
"MYRAMA",1951,"ai",70.2502720348205
"MYRAMA",1951,"enn_mn",1353.85529884813
"MYRBOR",1951,"ai",60.9756097560976
"MYRBOR",1951,"enn_mn",1504.00062290374
"MYRCER",1951,"ai",65.2712264150943
"MYRCER",1951,"enn_mn",1304.07840558525
"MYRCIT",1951,"ai",67.579046720151
"MYRCIT",1951,"enn_mn",1937.60512693223
"MYRCOR",1951,"ai",64.6495991724851
"MYRCOR",1951,"enn_mn",1351.50600276807
"MYRDEF",1951,"ai",68.4669811320755
"MYRDEF",1951,"enn_mn",1355.24227909452
"MYRFAL",1951,"ai",72.1266968325792
"MYRFAL",1951,"enn_mn",1256.46686028574
"MYRFLO",1951,"ai",14.8148148148148
"MYRFLO",1951,"enn_mn",4792.16556556178
"MYRGUI",1951,"ai",52.8758829465187
"MYRGUI",1951,"enn_mn",1732.02116937716
"MYRSPL",1951,"ai",59.6074154852781
"MYRSPL",1951,"enn_mn",1310.15843359577
"NECCOR",1951,"ai",62.5841016695739
"NECCOR",1951,"enn_mn",1441.64685378792
"NECKRU",1951,"ai",48.4161329409728
"NECKRU",1951,"enn_mn",1400.36540515535
"NECMEM",1951,"ai",56.9881692400241
"NECMEM",1951,"enn_mn",1353.29880045818
"NECPAT",1951,"ai",69.1576313594662
