"","code","species","WD","THK","LA.wp","SLA.wp","MAXHT","seed_mass"
"39","GESPED","Gesneria pedunculosa",0.313049684108216,0.47152214597964,-0.0949007004408627,0.078423659470559,-1.10149172580864,0.0493969379273416
"40","VITDIV","Vitex divaricata",-0.207964603109918,-0.737148838501392,-0.0758728474326208,-0.141980967085019,1.74354798483148,-0.143585728700881
"41","AVIGER","Avicennia germinans",-0.0974012314570587,0.0624710132173464,-0.0606740885906268,0.063628637767512,0.328778048666829,-0.10224763508003
"42","CORRIC","Cordia rickseckeri",-0.195633039885478,0.0935892988233967,-0.0683764495192185,-0.163359079956376,-0.327104930874203,-0.146699946137318
"43","CORALL","Cordia alliodora",-0.633554654262476,-0.377590476380733,-0.0919744468589277,-0.057103431470539,-1.10149172580864,-0.171006288623727
"44","CORCOL","Cordia collococca",-0.658897177304031,0.433449953995272,-0.0478980641720012,-0.143269839457387,-0.086706576136333,-0.166561300921306
"45","CORSUL","Cordia sulcata",-0.725322042291274,1.40185423693351,0.0181673913906271,-0.561216416101379,1.26937469972479,-0.164532164405384
"46","CORBOR","Cordia borinquensis",-0.10348049239567,0.543791810796483,-0.0715188697935539,0.263612788851703,-0.390231798148612,-0.167193488330172
"47","CORLAE","Cordia laevigata",-1.17122560183386,-0.649888253441023,-0.0910034468314688,-0.116370148338766,-1.16076338644698,-0.169049051139702
"48","BOUVIR","Bourreria virgata",0.649193217774737,0.379339168791771,-0.0996981123756199,-0.819568448430378,0.0839414869580758,-0.172601203278736
"49","BOUSUC","Bourreria succulenta",0.34251037579454,0.283386946103137,-0.0968771302871935,-0.389286272698479,-0.508775119425284,-0.173212319336991
"50","SYMMAR","Symplocos martinicensis",-0.140841885746214,-0.850979154310301,-0.0623822219203515,0.0477018794328371,0.0839414869580758,0.185292253667327
"51","MANBID","Manilkara bidentata",0.848374453549066,0.153051519058706,-0.0674783185189292,-0.656384882488805,-0.27168847687194,0.0248402810767331
"52","SIDSAL","Sideroxylon salicifolium",0.866058778517422,-0.47541369557586,-0.09716986240988,-0.549042729048039,1.26937469972479,-0.166120136987029
"53","SIDCUB","Sideroxylon cubense",0.874656202094043,-0.36803667182028,-0.0960990310822437,-0.574381601103074,1.07377419883142,-0.117796232892582
"54","SIDFOE","Sideroxylon foetidissimum",0.891308089544875,-0.160064361869117,-0.0940249990253995,-0.623458959635547,0.694926860061521,-0.0242004404372787
"55","SIDOBO","Sideroxylon obovatum",1.54599745810212,0.399588099471462,-0.100762072039454,-0.901721662460232,-0.627318440701956,0.204776365623895
"56","POUMUL","Pouteria multiflora",0.743413653812054,-0.613343221101313,-0.0626526366218519,-0.496193314765037,-0.0346018343185961,1.96061073823875
"57","MICGUY","Micropholis guyanensis",0.426135625185333,0.7923502334122,-0.0946131027146699,-0.960181584926738,1.26937469972479,-0.0228384127902215
"58","MICGAR","Micropholis garciniifolia",-3.48208837797066,2.47448820582176,-0.092708195246298,-1.00504755588992,0.32102812951142,-0.0378987189579048
"59","CHRCAI","Chrysophyllum cainito",0.443710755325735,-0.346782405956805,-0.0898484953260682,0.319778227776102,1.06182689371397,-0.0615786209387118
"60","CHRARG","Chrysophyllum argenteum",0.568510558813506,-0.49822104453994,-0.0907468942958472,0.477623379563649,1.15083137844812,-0.14383875151804
"61","CYRRAC","Cyrilla racemiflora",-0.605805005155714,0.652979415059308,-0.0973472894455458,-0.854007824654282,-0.153145155595268,0.00262751965263891
"62","TERSTA","Ternstroemia stahlii",-0.105272141067605,0.214812881810271,-0.0418121502544103,-0.349209014383512,0.0252770015248834,0.0214293910434116
"63","MYRCOR","Myrsine coriacea",-0.20078848787734,0.117557410590107,-0.0982289432479718,-0.440723200223263,0.32102812951142,-0.174164932004172
"64","PARCRE","Parathesis crenulata",0.524441478446988,1.23728879339642,-0.0908091414761385,-0.855380614872947,-0.183934473359293,-0.128893870530794
"65","ARDOBO","Ardisia obovata",0.655382944331301,1.440383142046,-0.0904384521347203,-0.933201626710296,-0.27168847687194,-0.123189980513042
"66","CASEQU","Casuarina equisetifolia",-0.0639897466046999,0.228217972380632,0.0583663406918668,-0.149033028549452,-0.115010698848176,-0.027714317023008
"67","COCMIC","Coccoloba microstachya",0.721818589643641,0.776039216233139,-0.100181139443306,-0.968049143379645,-0.627318440701956,-0.170472282980372
"68","COCVEN","Coccoloba venosa",0.45634538250796,1.59934390897165,-0.0130838972560788,-0.978002540103946,-0.343475867185173,-0.170991677547112
"69","COCRUG","Coccoloba rugosa",0.411438658256817,1.29255476023675,0.2146482625544,-1.37493023689802,0.0839414869580758,-0.215791882857157
"70","COCSIN","Coccoloba sintenisii",0.0798872625788718,1.37493024398093,-0.0682921428403582,-1.16623611789735,-0.864405083255299,-0.205354436677657
"71","COCKRU","Coccoloba krugii",0.648522625736651,1.27916734487965,-0.0993283004134732,-1.10664745778496,-1.16076338644698,-0.172347550598142
"72","COCPUB","Coccoloba pubescens",1.00790753247907,2.48897570061599,0.118406772053353,-0.913305841686415,0.676658093341435,-0.171788072885599
"73","COCUVI","Coccoloba uvifera",0.280461534589882,2.10407820754066,-0.0511497323702682,-1.00026821347251,-0.864405083255299,-0.0910389435313103
"74","COCPYR","Coccoloba pyrifolia",-0.0833598524517239,0.344378997443116,-0.0921861462847187,-0.770430561055019,-0.864405083255299,-0.169591173668836
"75","COCSWA","Coccoloba swartzii",-0.0528507260482649,1.36415805354953,-0.0831736757924754,-0.859011150277799,0.439571450788092,-0.33027575467772
"76","GUAOBT","Guapira obtusata",-0.164282329060972,-0.0722530082783617,-0.0831435216262302,-0.250370746896476,-1.16076338644698,-0.0889983995178846
"77","PISSUB","Pisonia subcordata",-0.940793655926534,-0.793416676997851,-0.0686542348597447,-0.0769778388549907,0.32102812951142,-0.173542815429664
"78","PISALB","Pisonia albida",-0.52220669392378,0.179087311680448,-0.0961531849400091,-0.446503480194604,-1.33857836836199,-0.174050120790851
"79","GUAFRA","Guapira fragrans",-0.340391939832034,0.649910910993614,-0.0963539702727709,-0.253489385390737,0.973016396533115,-0.168469761817791
"80","NEEBUX","Neea buxifolia",0.226531481120756,0.146923954200783,-0.101892050914605,0.36084356458457,-0.982948404531971,-0.172317646282114
"81","SCHOBO","Schoepfia obovata",-0.611006948616854,0.760824549108033,-0.101193262504976,-0.989855076409165,-1.10149172580864,0.0445674428444125
"82","DAPPHI","Daphnopsis philippiana",-1.86652220314778,0.831416126408965,-0.0946627429392275,-0.237093743247793,-1.10149172580864,-0.142114893517119
"83","DAPAME","Daphnopsis americana",-1.83043654242474,0.795993671485524,-0.092889196557234,-0.222427816909764,-1.07701114378224,-0.138946448936574
"84","HELJAM","Helicteres jamaicensis",0.669732414070931,0.236302128141805,-0.07956590675825,-0.323299681877871,-1.04222006517031,0.00320771246442053
"85","HIBELA","Hibiscus elatus",-0.594834289917125,-0.911311142879823,-0.0556721047372503,0.567736376842387,-0.127172833333494,-0.0497704357602053
"86","THEPOP","Thespesia populnea",-0.594834289916745,-0.911311142879798,-0.0556721047372592,0.567736376842081,-0.127172833333099,-0.0497704357601847
"87","THEGRA","Thespesia grandiflora",-0.594834289916745,-0.911311142879798,-0.0556721047372592,0.567736376842081,-0.127172833333099,-0.0497704357601847
"88","GUAULM","Guazuma ulmifolia",-0.914555641800934,-3.15513609940851,-0.0923465953932908,2.27505167745986,0.32102812951142,-0.169137268871985
"89","CEIPEN","Ceiba pentandra",-2.16771747059399,-4.11319384715873,-0.0180959145979496,2.54909442613486,2.45480791249151,-0.16753525194192
"90","STEAPE","Sterculia apetala",-1.75920971998805,-2.28794234475225,-0.0561703209019144,1.38718742152317,1.03565044705979,-0.0794328983623866
"91","QUATUR","Quararibea turbinata",-0.547940794112153,-1.01011785117216,-0.0788188988264805,0.485692050946653,-0.508775119425284,0.120172225349398
"92","OCHPYR","Ochroma pyramidale",-2.93871664628344,-1.74158826501334,-0.0630548518442179,1.03891398916089,1.50646134227814,-0.174050120790851
"93","BIXORE","Bixa orellana",-0.550576949254858,-0.319879787927089,-0.0232988140477212,0.215969283879756,-0.240521963579657,-0.0210762024604614
"94","TRIHIR","Trichilia hirta",-0.351400454332959,-0.53729152975606,-0.0152429436671379,0.517855254173703,-0.0560975087858729,-0.112118543997373
"95","TRIPAL","Trichilia pallida",0.0485129720255937,-0.452545082632627,-0.0793149310880922,0.465404771269277,-0.627318440701956,-0.169668230683173
"96","GUAGUI","Guarea guidonia",-0.477002517918494,-0.647331166216186,0.0438112319053336,0.990244734606595,0.676658093341435,-0.108661129762027
"97","GUAGLA","Guarea glabra",-0.664698162780613,-0.461644049654529,-0.0173536500221674,0.119501960620319,-0.27168847687194,-0.0959784957323444
"98","CEDODO","Cedrela odorata",-0.833331831891221,-1.1214341906884,0.0607492143113976,1.11293442813649,0.374317819403938,-0.0890314252747291
"99","SWIMAC","Swietenia macrophylla",-0.950479085115388,-1.23355783492305,0.0739918246763501,1.2564629532539,0.439571450788092,-0.0998500366466684
"100","AMYELE","Amyris elemifera",1.25146478844984,-0.274403308706567,-0.0958614550468724,-0.890506152815783,-0.745861761978628,-0.166978604459286
"101","ZANFLA","Zanthoxylum flavum",0.98414067132369,0.78793212759323,-0.0685074888562598,-0.934948924940593,-0.627318440701956,-0.172054274698812
"102","ZANMON","Zanthoxylum monophyllum",0.592594178081484,-0.452545082632627,-0.0971104642102451,-0.0324557590148285,-0.982948404531971,0.109461420741398
"103","ZANMAR","Zanthoxylum martinicense",-0.689093811505046,-0.410481005184416,-0.016605637238878,1.25454774403725,2.21772126993817,-0.173362535124467
"104","EXOPAN","Exothea paniculata",0.274050798179369,-1.21889998867088,-0.0888203307935936,0.230401740225818,-0.0346018343185961,0.105599606335057
"105","HYPTRI","Hypelate trifoliata",1.91141264966226,0.57959102489624,-0.100191471812833,-1.14857907311749,-0.982948404531971,0.27733897692495
"106","THOSTR","Thouinia striata",1.33813909331674,-0.611245611202997,-0.0758554257809659,-0.0930422068542891,0.913744735894779,-0.174165946614895
"107","ALLRAC","Allophylus racemosus",-0.0126211862721859,-0.489239277210734,-0.0479552719886435,1.2553079130106,-0.745861761978628,-0.172935384010347
"108","ALLCRA","Allophylus crassinervis",1.08465689975533,-0.459425243864309,-0.0984699781991324,-0.334540827068942,-0.745861761978628,0.0495929005717697
"109","CUPAME","Cupania americana",-1.04627382629013,0.248423854875799,-0.0294008519475169,-0.118724537952211,0.32102812951142,-0.149026616343234
"110","MATDOM","Matayba domingensis",0.265523518651045,0.0806394711441244,-0.0944136150885455,-0.930171527458353,1.62500466355481,-0.0769414278493092
"111","MELBIJ","Melicoccus bijugatus",-0.168238236692791,0.0458360491471281,-0.0622662535192344,-0.427712788165855,0.752348690558684,-0.0800364698115741
"112","SAPSAP","Sapindus saponaria",0.374014912041344,-0.24283285522817,-0.0622326400744944,-0.206804931044081,0.186684216090396,0.0170300622950935
"113","BURSIM","Bursera simaruba",-1.57285765516391,-0.453235773661927,-0.0790420170906732,-0.105227457487164,0.795201414618107,-0.159792170113271
"114","TETBAL","Tetragastris balsamifera",-0.771215202051955,-0.837274767560479,0.0372583312024517,-0.220699468757444,-0.153145155595268,0.345848729208765
"115","DACEXC","Dacryodes excelsa",-1.015406648967,-0.345853096217492,0.019927772761608,-0.191127303172709,1.62500466355481,0.0899983146648066
"116","COMDOD","Comocladia dodonaea",0.838680208031034,-0.46910221896498,-0.0934594401891884,-0.947365985901483,-0.923676743893635,1.25813906256174
"117","COMGLA","Comocladia glabra",0.410450577160469,-1.27234709810272,-0.0982126376761413,0.906861240360109,-0.745861761978628,1.11137808326783
"118","MANIND","Mangifera indica",-0.632779531372513,-0.722157917251013,-0.0367671411154846,-0.238987472123009,0.439571450788092,2.02282239568961
"119","SPOMOM","Spondias mombin",-0.276081065141945,-0.449897685685594,-0.0172175659711657,-0.0822518844882595,0.185679125639223,0.387889970661911
"120","PICPEN","Picramnia pentandra",1.64253114597937,-0.668347223164014,-0.0648148729020568,-0.25551032772715,-0.745861761978628,-0.161274035773582
"121","TUROCC","Turpinia occidentalis",-1.01114546630478,-0.361536766504524,-0.0547652791182995,-0.239772906813331,1.50646134227814,-0.170071778747856
"122","SYZMAL","Syzygium malaccense",0.733358697446914,0.11533268468385,-0.0876722693634162,-0.177075841448368,-0.261073912932042,-0.0970353731434695
"123","SYZJAM","Syzygium jambos",-0.285731637913741,0.134737838210958,-0.0929413142208991,-0.715155710167347,0.439571450788092,0.00348005534253159
"124","MYRDEF","Myrcia deflexa",0.666540976003135,-0.0424762657432487,-0.0870825048545061,-0.402952345338159,0.439571450788092,-0.0784220433186723
"125","MYRFAL","Myrcia fallax",1.07654770989857,-0.523472276228517,-0.0936394003524942,-0.0470083868385178,0.558114772064763,-0.0393811842939245
"126","MYRFLO","Myrciaria floribunda",0.701210521106433,-0.199049633096469,-0.0917904552784837,-0.0272292353249773,0.180016603764745,-0.0709317382443278
"127","GOMLIN","Gomidesia lindeniana",0.426710730445514,-0.627271473140188,-0.0949614707823496,1.79656657812128,-0.755143094730266,-0.123532422385348
"128","MYRSPL","Myrcia splendens",0.313513823356282,-1.02522064384962,-0.0963214903914807,3.05271511345689,-1.22003504708532,-0.152316091106301
"129","CALPAL","Calyptranthes pallens",0.426713441710743,-0.627261941850085,-0.0949614381857361,1.79653648978967,-0.755131959396837,-0.123531732870887
"130","EUGRHO","Eugenia rhombea",1.41052136390482,0.421962608409667,-0.100265139428905,-1.02969204714471,-0.982948404531971,0.0130878211785697
"131","EUGMON","Eugenia monticola",0.953868911088962,-0.525655155493121,-0.10153022176594,-0.480566024460697,0.558114772064763,-0.174401642160529
"132","EUGAXI","Eugenia axillaris",1.12315457624589,0.369941874272517,-0.0986081037932078,-0.808870649077679,-0.982948404531971,-0.154198460999127
"133","EUGDOM","Eugenia domingensis",-0.697969341658552,-0.0550059904264503,-0.0924649225591863,-0.628981891396331,0.676658093341435,-0.171958153683008
"134","EUGBIF","Eugenia biflora",0.656489286812596,-0.0225070166518263,-0.100522096499639,-0.561935470978989,0.439571450788092,-0.162339377032075
"135","EUGSTA","Eugenia stahlii",0.226099346047231,1.32924895481485,-0.0907228545219868,-0.751522978280696,1.03228805717145,-0.399957521433845
"136","EUGBOR","Eugenia borinquensis",-1.2486895472089,2.75164769256114,-0.0782987451106434,-1.13740802460398,0.0260648842274356,-0.539885629674823
"137","EUGCON","Eugenia confusa",0.84296793275162,0.418361774411045,-0.0952127461102582,-0.707468475722443,-0.385376292920385,-0.123853177942665
"138","EUGPSE","Eugenia pseudopsidium",1.2540555859791,-0.376512431919576,-0.0958874263816821,-0.496706106373619,-0.627318440701956,-0.00376316755827635
"139","EUGLIG","Eugenia ligustrina",1.85131604623662,0.08489062766115,-0.101171269665206,-0.783857537031004,-1.33857836836199,0.0929075631178246
"140","PIMRAC","Pimenta racemosa",1.51641497962371,1.01999594749727,-0.0970597719456327,-1.14281090596369,-0.745861761978628,-0.171672460663813
"141","MICPAC","Miconia pachyphylla",-0.00561337408889264,0.136400890192551,-0.0918731328620795,-0.337122095905671,0.0982664530237926,-0.123405109590148
"142","MICTET","Miconia tetrandra",-0.156816230817542,-0.412108242600845,-0.077171578946374,-0.155846303378473,0.795201414618107,-0.161069218701967
"143","MICSIN","Miconia sintenisii",-1.41502653821932,1.45526102036927,-0.0852403490114806,-0.609867196204632,-1.05003053070135,-0.175405427113686
"144","TETELA","Tetrazygia elaeagnoides",0.370324803554655,0.7699608079481,-0.0990466787130484,-0.443598639864384,-0.0346018343185961,-0.140775539361723
"145","MICLAE","Miconia laevigata",-1.1536303004241,0.147011644626849,-0.0961110610562439,0.568977629975152,-1.33857836836199,-0.183004308334529
"146","MICPRA","Miconia prasina",-0.150547191034331,-0.847902658853043,-0.0887544965763371,0.153101466123024,-0.627318440701956,-0.174648634315923
"147","MICSER","Miconia serrulata",-0.42771666402666,-0.0498608977903053,-0.0862162135531221,0.117468509896797,-0.5221307989741,-0.148022301393435
"148","MICRAC","Miconia racemosa",-1.4133515649967,-0.844241376176357,-0.0790165555466817,1.05086430192086,-0.508775119425284,-0.175144832359729
"149","MICIMP","Miconia impetiolaris",0.393765966569755,-0.39565789308837,-0.0536588055593626,0.658730898317997,-1.16076338644698,0.00347564354102788
"150","HENMAC","Henriettea macfadyenii",-0.635823048529589,-0.565983843412477,-0.0943738304335877,0.616863471864823,-1.10149172580864,-0.0800721828769746
"151","HENFAS","Henriettea fascicularis",-1.20408825518305,-0.647650801741721,-0.0955572776145048,1.74083906026234,-1.33857836836199,-0.204604576450755
"152","MOUHEL","Mouriri helleri",1.95837485680766,0.926955280642362,-0.100789353236825,-0.773363627788351,-0.390231798148612,0.10314033870866
"153","CONERE","Conocarpus erectus",0.622361997558281,-0.296591749956364,-0.0938443789221151,0.265928224080975,1.48188568746941,-0.12721095486453
"154","BUCTET","Buchenavia tetraphylla",-0.111622799713442,-0.579632294448756,-0.0969156823254563,1.23896767744526,1.86209130610815,-0.0971746683734597
"155","TERCAT","Terminalia catappa",0.603168249455685,-0.315630812112505,-0.0961219187329885,0.308824936913876,1.53654334608951,-0.129312148962131
"156","BUCBUC","Bucida buceras",1.38682765916458,-0.0495522044894605,-0.099661242912716,-0.675906749884256,1.26937469972479,-0.170338781569533
"157","LAGRAC","Laguncularia racemosa",0.581974422487671,-0.248877771351529,-0.0820617974694688,0.224559361644617,1.25960504266968,-0.109855383855205
"158","SENSIA","Senna siamea",-0.000369689994636126,-0.826337326551711,-0.0230756090330423,0.150792431925258,-0.362753619939672,-0.0859702186643006
"159","PISCAR","Piscidia carthagenensis",-0.000369689994636126,-0.826337326551711,-0.0230756090330423,0.150792431925258,-0.362753619939672,-0.0859702186643006
"160","ANAPER","Anadenanthera peregrina",-0.217057619900502,-0.894502091731747,-0.0116976369739762,-0.0477806241752565,-0.473804913730413,-0.0932061130339562
"161","COJARB","Cojoba arborea",-0.664919082672019,-1.1007346122712,-0.0644160574930361,-0.870596014866969,-1.16076338644698,-0.0619356359684606
"162","PITDUL","Pithecellobium dulce",-0.595536276845172,-1.06401922475194,-0.0562660697028861,-0.733113570503628,-1.04026330771866,-0.0657627219074431
"163","ALBLEB","Albizia lebbeck",-0.254641138297628,-0.883618938180341,-0.0162212280703605,-0.0575720223815412,-0.448201230433512,-0.084567686744796
"164","ALBPRO","Albizia procera",-0.254641138297628,-0.883618938180341,-0.0162212280703605,-0.0575720223815412,-0.448201230433512,-0.084567686744796
"165","INGLAU","Inga laurina",-0.0504361820079905,-0.325905360552247,-0.0546129540889954,-0.0345662198481864,1.62500466355481,-0.0562137654999114
"166","INGVER","Inga vera",-0.469904535154191,-0.799318010642804,0.0185914460301306,1.25939802792662,-0.627318440701956,0.0259114463528498
"167","SAMSAM","Samanea saman",-0.254641164117724,-0.883617445047037,-0.0162212363955172,-0.0575689058683322,-0.448196825416867,-0.0845673638614936
"168","LEULEU","Leucaena leucocephala",-0.0063987358407392,-1.06090798652229,-0.0885731324473686,-0.443758983044978,-0.627318440701956,-0.169635229134413
"169","ADEPAV","Adenanthera pavonina",-0.482434096392357,-1.01123657651838,0.182536607169953,0.0820604615796212,-0.923676743893635,-0.144172505045137
"170","DELREG","Delonix regia",-0.160717583725512,-0.879977298208767,-0.00876858261868169,0.0150460452114137,-0.459316443890455,-0.093024709197336
"171","TAMIND","Tamarindus indica",0.696079783289757,-0.830674286910214,-0.0983668706594328,0.602115602669012,-0.390231798148612,-0.0891699237795676
"172","HYMCOU","Hymenaea courbaril",0.334467347366047,-0.832233237216315,-0.0594861361931769,0.365573098055185,-0.38314890669816,-0.0880522286035706
"173","POIFLO","Poitea florida",1.05081048351184,-0.508369482544201,-0.100489067948978,-0.233505309683872,-0.0346018343185961,-0.173142311197147
"174","ORMKRU","Ormosia krugii",-0.967041925781994,-0.732450192248618,0.22146988863462,0.293975922485252,1.62500466355481,-0.0792908193774994
"175","ANDINE","Andira inermis",0.282560619351763,-0.9160050712266,-0.0132722252133907,0.582016572431946,1.62500466355481,-0.0696787177971087
"176","PICACU","Pictetia aculeata",1.69620051611324,0.0065239096570387,-0.0976156644621494,-0.570028451874661,-0.508775119425284,0.188618125277989
"177","ERYPOE","Erythrina poeppigiana",-2.04435365200352,-1.2953928426514,0.0136896815815607,3.00702996033529,1.15083137844812,-0.14270398952591
"178","LONGLA","Lonchocarpus glaucifolius",0.649785435570215,-0.182088899960085,-0.0826899162243977,-0.643872095322427,0.439571450788092,-0.123838361826833
"179","LONHEP","Lonchocarpus heptaphyllus",-0.0194336560394742,-0.176523157283237,-0.0577208971249753,-0.00475348826961588,-0.508775119425284,-0.163263206795079
"180","REYUNC","Reynosia uncinata",1.87593597157983,0.527010928589403,-0.101787422943923,-1.178989505505,-0.410545080560117,-0.101735149730804
"181","KRUFER","Krugiodendron ferreum",1.51120383186992,-0.833456508459945,-0.0990454938134369,-0.339964262403153,0.32102812951142,-0.163384693078943
"182","COLARB","Colubrina arborescens",1.0209529220687,-0.0547263098450337,-0.0884804964440217,-0.749571541124903,-0.153145155595268,-0.173399301413012
"183","ZIZRET","Ziziphus reticulata",1.49157424121961,1.62727741685202,-0.0989060722968639,-0.941763129401305,-2.27159805551008,-0.147113594526479
"184","UREBAC","Urera baccifera",-1.78152153893334,-0.894889128428755,-0.0676989699617784,6.21185760362633,-1.22003504708532,-0.424275668189681
"185","CECSCH","Cecropia schreberiana",-2.18935070137111,0.143039491500707,0.301372811221254,0.035364275118008,1.26937469972479,-0.175331734334903
"186","FICTRI","Ficus trigonata",-1.11790012497566,0.0111316816779472,-0.0915791016873532,-0.215612297194915,1.44405889086442,-0.152615774403065
"187","FICCIT","Ficus citrifolia",-1.1156505607821,0.075543055566116,-0.0925286990262653,-0.228116543318515,1.62500466355481,-0.175331734334903
"188","FICAME","Ficus americana",-1.13612500653824,-0.38083477998547,-0.0897844373343002,-0.233645919225414,0.32102812951142,-0.0048359324801132
"189","CASELA","Castilla elastica",-2.23459645131641,-0.623038842111066,-0.00614389297465617,1.5318254828425,-1.45712168963866,-0.0995590035710399
"190","PSESPU","Pseudolmedia spuria",0.011387173706223,-1.04628997338504,-0.0926833770266384,0.33557587681285,0.558114772064763,0.0516527044295896
