"","sp","total_hab","fcover_51","fcover_77","fcover_91","fcover_00","tot_change","tpa2004","tpa2009","tpa2014","tpa2019","nPlots2004","nPlots2009","nPlots2014","nPlots2019","species","seedmass","ss.guanica","ss.swenson","ss","WD","THK","LA.wp","SLA.wp","MAXHT","ss.log","thk.log","la.log","sla.log","wd.z","ss.log.z","thk.log.z","la.log.z","sla.log.z","maxht.z","ss.log.z_pi","wd.z_pi","thk.log.z_pi","la.log.z_pi","sla.log.z_pi","maxht.z_pi","pca1","pca2","pca1_pi","pca2_pi"
"Ixora_ferrea","IXOFER",18966,3183,6535,7095,6923,3740,1.12086840817259,0.056468466496443,0.436809504061982,0.92693384221244,3,1,2,2,"Ixora_ferrea",NA,NA,26.976,26.976,0.697065875,230.0740741,68.4412724,137.0760111,9,1.43097755294465,2.36186768294647,1.83531807496553,2.13696145801006,0.00294751225886477,-0.323143446981301,-0.16534599064888,0.258068331278183,0.181263158673455,-0.503963000835362,-0.323143446981301,0.00294751225886477,-0.16534599064888,0.258068331278183,0.181263158673455,-0.503963000835362,0.050619190179814,0.459182629554969,0.0398467512648871,0.0114560130717906
"Jacquinia_arborea","JACARB",5761,633,1118,675,968,335,NA,NA,NA,NA,NA,NA,NA,NA,"Jacquinia_arborea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.161657309638896,-0.233567964434985,0.782999033741642,-0.0202882176616294,-0.691285242596865,-0.100792655570378,NA,NA,-1.04623770968191,0.2597582166919
"NA.20","JACBER",4810,730,1282,980,1213,483,NA,NA,NA,NA,NA,NA,NA,NA,"Jacquinia_berteroi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jatropha_gossypiifolia","JATGOS",8869,795,1313,1382,1658,863,NA,NA,NA,NA,NA,NA,NA,NA,"Jatropha_gossypiifolia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.172736755066071,-1.16141731347114,-1.03762245065848,0.820762257007871,1.80596902285411,-1.05512113552872,NA,NA,1.75766546823021,0.986340936567089
"Jatropha_hernandiifolia","JATHER",28166,4047,7618,9159,9722,5675,NA,NA,NA,NA,NA,NA,NA,NA,"Jatropha_hernandiifolia",NA,NA,NA,NA,0.467624435,165.4444444,173.11618,324.1464446,4,NA,2.21865218819618,2.23833766034408,2.51074126240639,-1.21883057954115,NA,-1.09785232404246,0.872577595336702,1.88678746957631,-1.11215308703043,-0.173392367094056,-1.21883057954115,-1.09785232404246,0.872577595336702,1.88678746957631,-1.11215308703043,NA,NA,1.85044022807081,1.04248483295336
"Koanophyllon_polyodon","KOAPOL",34397,4279,9477,15134,14762,10483,NA,NA,NA,NA,NA,NA,NA,NA,"Koanophyllon_polyodon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.635160767991485,-1.84965051725636,0.606341552913266,0.875700568392754,1.42337840086516,-0.659738441030678,NA,NA,0.739446893112705,1.82733277734505
"Krugiodendron_ferreum","KRUFER",15118,2221,4091,3185,3933,1712,1.41851640837385,4.92137978159055,5.2798593345082,7.75023362763258,2,5,5,7,"Krugiodendron_ferreum",90.09,46.4,NA,46.4,0.957352001,170.1014493,13.66621734,117.8833885,17,1.66651798055488,2.23070801390834,1.13564832322204,2.0714526109385,1.38897388284954,-0.104842332789436,-1.0193542966434,-0.808762065621883,-0.117647938035467,0.469141137076742,-0.104842332789436,1.38897388284954,-1.0193542966434,-0.808762065621883,-0.117647938035467,0.469141137076742,0.834612996817829,0.659851761735409,0.388734810623365,-1.83012621953518
"Laetia_procera","LAEPRO",23910,3134,7754,13684,13089,9955,0.462621388549598,NA,NA,0.0310021386630984,1,NA,NA,1,"Laetia_procera",4,NA,5.7,5.7,0.666998579,NA,128.0608,302.43,30,0.755874855672491,NA,2.10741621054844,2.4806248694622,-0.157161156569513,-0.948835063930893,NA,0.672953441369527,1.74936902235446,2.05043536118391,-0.948835063930893,-0.157161156569513,-2.86024472637418,0.672953441369527,1.74936902235446,2.05043536118391,NA,NA,3.41028573460987,0.0342666982079095
"Laguncularia_racemosa","LAGRAC",11979,1006,1672,1484,1717,711,2.98249114094391,2.86868548454819,2.36046245295317,0.92693384221244,2,1,2,1,"Laguncularia_racemosa",280,NA,NA,280,NA,NA,NA,NA,NA,2.44715803134222,NA,NA,NA,NA,0.618662309698808,NA,NA,NA,NA,0.618662309698808,1.30040710205918,-1.46681600136805,-0.61800086429218,1.48305768049656,1.79604475269764,NA,NA,2.1913011906949,-1.77312864566667
"Lantana_camara","LANCAM",16200,1593,3447,3052,3727,2134,NA,NA,NA,NA,NA,NA,NA,NA,"Lantana_camara",NA,NA,NA,NA,0.915896948,434.0222222,3.350265015,88.75113465,3.5,NA,2.63751196622164,0.525079162260683,1.94817391405484,1.16822528769686,NA,1.62943215375518,-1.73973519787492,-0.680157768899879,-1.17297209564993,-0.605646014481984,1.16822528769686,1.62943215375518,-1.73973519787492,-0.680157768899879,-1.17297209564993,NA,NA,-2.43700960110908,-1.55589982260704
"Lantana_involucrata","LANINV",17186,1665,3507,4447,5010,3345,NA,NA,NA,NA,NA,NA,NA,NA,"Lantana_involucrata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.596353311911576,1.12577546074303,1.59597662686039,-1.67713988894218,-0.647159599755905,-1.13063678040612,NA,NA,-2.36581638278562,-1.49516391194639
"Leucaena_leucocephala","LEULEU",17190,1775,3625,4175,4829,3054,61.5991096925403,76.9856170315707,68.4852449039315,49.1863202669683,29,29,32,26,"Leucaena_leucocephala",43.27,48.2,NA,48.2,0.687443655,147.5111111,59.03898181,109.7780581,9,1.68304703823885,2.16882473426453,1.77113885900957,2.04051554413631,-0.0482909108894549,-0.0895230445230376,-1.4222894001365,0.160210251433497,-0.258811047755597,-0.503963000835362,-0.0895230445230376,-0.0482909108894549,-1.4222894001365,0.160210251433497,-0.258811047755597,-0.503963000835362,-0.159110225704015,0.922869111609748,0.68033072792512,-0.34858301482819
"NA.21","LICBRI",559,335,415,432,442,107,NA,NA,NA,0.385961574448474,NA,NA,NA,1,"Licaria_brittoniana",NA,NA,NA,NA,0.562043713,148.6666667,34.84209848,146.8035856,25,NA,2.17221360408985,1.54210430393721,2.16673666312281,-0.716046926753861,NA,-1.4002237529754,-0.189013113851075,0.317124795885058,1.44224527498885,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Licaria_parvifolia","LICPAR",20644,3193,5737,5421,5965,2772,1.91559826519783,2.60353662126547,4.48266769451773,4.09727306389556,5,4,6,5,"Licaria_parvifolia",NA,NA,NA,NA,0.780449774,252.0888889,16.2295638,80.26022878,19,NA,2.40155370408279,1.21030684750345,1.90450039334636,0.446967655294338,NA,0.0930580746468081,-0.694925526465172,-0.879436195489359,0.712417171554768,0.688193863792028,0.446967655294338,0.0930580746468081,-0.694925526465172,-0.879436195489359,0.712417171554768,NA,NA,-0.495812612457511,-0.89855091096219
"Lonchocarpus_glaucifolius","LONGLA",3787,1391,2122,1763,2026,635,1.80163606141341,0.0282342332482215,0.732254205188238,0.802925287560046,3,1,2,2,"Lonchocarpus_glaucifolius",NA,NA,NA,NA,0.80414719,234.7948718,84.5287233,94.15122388,18,NA,2.37068860716977,1.92700430955353,1.97382596982136,0.573156645831841,NA,-0.107911090054139,0.397868089366977,-0.563109698833344,0.590779154315755,0.115303648663081,0.573156645831841,-0.107911090054139,0.397868089366977,-0.563109698833344,0.590779154315755,NA,NA,-0.127863888570572,-0.365759682794549
"Lonchocarpus_heptaphyllus","LONHEP",27958,5461,10879,15033,15050,9589,NA,NA,0.311002566458597,0.279019247967885,NA,NA,1,1,"Lonchocarpus_heptaphyllus",91,NA,NA,91,0.685125371,NA,192.71,144.06,10,1.95904139232109,NA,2.28490425140759,2.15854341044067,-0.0606357976796114,0.166271154452087,NA,0.943580600258343,0.279739705865737,-0.382324983596349,0.166271154452087,-0.0606357976796114,-0.135423234609275,0.943580600258343,0.279739705865737,-0.382324983596349,NA,NA,0.353086707804319,0.35655789220887
"Lonchocarpus_sericeus","LONSER",17914,3654,5717,4790,5447,1793,0.0628689454333669,0.0282342332482215,0.0282729605871451,0.802925287560046,2,1,1,2,"Lonchocarpus_sericeus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.14447963975919,0.250387524007587,-0.1369670513001,0.65915568713036,-0.128228754576573,0.110184190406122,NA,NA,0.132011130645065,-0.00976032787476342
"Lyonia_stahlii","LYOSTA",15432,1877,4598,7114,6844,4967,NA,NA,NA,NA,NA,NA,NA,NA,"Lyonia_stahlii",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0207923266360548,-0.182771594143686,0.239170860659066,0.0118413041837114,-0.33212231277038,0.0439676227943379,NA,NA,-0.38462891356467,0.098708162675804
"Machaerium_lunatum","MACLUN",16437,1143,2484,3670,3761,2618,NA,NA,NA,NA,NA,NA,NA,NA,"Machaerium_lunatum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.610850440651038,1.26649484446225,-0.0202977766775375,-0.373004452674855,-0.311006572515056,-0.251217769516464,NA,NA,-0.608458527101301,-1.22748169223519
"Machaonia_portoricensis","MACPOR",6119,975,2023,2100,2406,1431,NA,NA,NA,NA,NA,NA,NA,NA,"Machaonia_portoricensis",1.606,NA,NA,1.606,0.909860211,148.2666667,0.752757741,144.8458491,5,0.205745540942662,2.17104352395198,-0.123344769715836,2.16090605398372,1.13607959940028,-1.45870015831655,-1.40784239187373,-2.7284278760795,0.290520240162333,-0.990515069791414,-1.45870015831655,1.13607959940028,-1.40784239187373,-2.7284278760795,0.290520240162333,-0.990515069791414,2.05558201491091,2.87364575023187,-0.077126893516332,-2.59749007322468
"Magnolia_portoricensis","MAGPOR",2352,1134,1450,1990,1829,695,0.0569811018922092,0.117590188563941,0.115868951472904,0.126271419685315,1,3,3,3,"Magnolia_portoricensis",135.53,NA,NA,135.53,0.625100991,258.8444444,79.69494271,100.5107411,15,2.1320354383275,2.41303884811905,1.90143076276591,2.00221247520127,-0.380266255272097,0.326603685792521,0.16784027312626,0.358874497030608,-0.433584576133907,0.225865102598716,0.326603685792521,-0.380266255272097,0.16784027312626,0.358874497030608,-0.433584576133907,0.225865102598716,-0.129319149004235,-0.639975734021912,-0.19165442777716,0.371358014627078
"Magnolia_splendens","MAGSPL",24026,3142,7764,13704,13106,9964,NA,0.0282342332482215,0.0282729605871451,NA,NA,1,1,NA,"Magnolia_splendens",NA,NA,NA,NA,0.469333333,NA,109.2609091,106.7272727,25,NA,NA,2.03846480971939,2.02827541164239,-1.20973067963849,NA,NA,0.567818911643235,-0.314661693754948,1.44224527498885,0.015284066314286,-1.20973067963849,-0.608004275971996,0.567818911643235,-0.314661693754948,1.44224527498885,NA,NA,0.752747694383986,1.09512613329235
"Malpighia_coccigera","MALCOC",33766,5054,10080,12883,13453,8399,NA,NA,NA,NA,NA,NA,NA,NA,"Malpighia_coccigera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.183778741298162,-0.613909038539852,1.12226531216,0.274875823401639,0.0232711540078837,-0.984792780255608,NA,NA,-0.964733673247553,0.752870249584304
"Malpighia_fucata","MALFUC",5003,1040,2264,2487,2246,1206,NA,NA,NA,NA,NA,NA,NA,NA,"Malpighia_fucata",NA,NA,NA,NA,0.581113762,NA,70.40733333,126.6053333,5,NA,NA,1.84761789577405,2.1024520008944,-0.614498714374473,NA,NA,0.276822640267897,0.0237995467432369,-0.990515069791414,-0.183930885246073,-0.614498714374473,1.12557215527958,0.276822640267897,0.0237995467432369,-0.990515069791414,NA,NA,-0.967648512453121,0.754796177833174
"Mammea_americana","MAMAME",18728,2817,5794,6222,6113,3296,0.474479149419037,0.759522721009379,0.436809504061982,0.478967990437769,3,1,2,2,"Mammea_americana",73300,NA,NA,73300,0.789289012,378.5555556,100.8260137,76.09275534,17,4.86510397464113,2.57812962417954,2.0035725970779,1.8813433103102,0.494036691021303,2.8596376651113,1.24278118318418,0.514616564438308,-0.985099924838115,0.469141137076742,2.8596376651113,0.494036691021303,1.24278118318418,0.514616564438308,-0.985099924838115,0.469141137076742,0.30830093236266,-2.46628069533004,-0.700705565976617,-0.423876472216096
"Manilkara_bidentata","MANBID",10506,1506,2848,3367,3185,1679,0.0284905509461046,0.819342315963987,0.773565782660989,1.21470910572463,1,1,1,2,"Manilkara_bidentata",1500,NA,594,594,0.839466604,268.0808081,150.4347989,93.17410025,12,2.77378644498119,2.42826572396196,2.17734830980701,1.9692952076148,0.76123289849315,0.921384637867884,0.266985677651577,0.779583303561191,-0.583783167542229,-0.139048949118323,0.921384637867884,0.76123289849315,0.266985677651577,0.779583303561191,-0.583783167542229,-0.139048949118323,0.345958027780616,-0.865695155797253,-0.335820958869475,-0.416635852208972
"Mangifera_indica","MANIND",15702,1268,4423,8302,8136,6868,2.28894472316647,3.48053790321542,4.36166840558978,3.37138758568158,20,26,27,28,"Mangifera_indica",16466,NA,NA,16466,0.576040704,181.1555556,283.4946667,125.7686667,18,4.2165881110755,2.25805165732958,2.45254489305416,2.09957245689427,-0.641512801815829,2.25858697914691,-0.841314059357527,1.19919281133183,0.0106604412089897,0.590779154315755,2.25858697914691,-0.641512801815829,-0.841314059357527,1.19919281133183,0.0106604412089897,0.590779154315755,-1.71354720055653,-0.978928955888452,1.48086537090572,0.474101522564575
"Manilkara_pleeana","MANPLE",18608,3682,5789,4891,5596,1914,NA,NA,NA,NA,NA,NA,NA,NA,"Manilkara_pleeana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.830885668434416,0.705061934545583,0.166959119779236,0.437536413074499,-0.498110982521317,0.106434600837834,NA,NA,-0.236284700497648,-0.543292664190816
"NA.22","MARMIC",41381,6461,13066,18062,18111,11650,NA,NA,NA,NA,NA,NA,NA,NA,"Margaritopsis_microdon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Margaritaria_nobilis","MARNOB",19319,3117,6444,6986,6818,3701,0.137513577949049,0.131549955277106,0.209019160607311,0.226066430773375,1,1,3,3,"Margaritaria_nobilis",11,NA,14.5,14.5,0.533196408,NA,76.37333333,156.216,13,1.16136800223497,NA,1.88294174588914,2.19372551325349,-0.869659130619357,-0.573020149311499,NA,0.330683132227741,0.440272540840202,-0.0174109318793096,-0.573020149311499,-0.869659130619357,-1.61264133987069,0.330683132227741,0.440272540840202,-0.0174109318793096,NA,NA,1.35551540861596,0.477724894352279
"Matayba_domingensis","MATDOM",7832,1949,3419,5595,5022,3073,0.46859130587788,0.492698293497575,0.169637763522871,0.155010693315492,3,3,3,3,"Matayba_domingensis",NA,NA,160.9677,160.9677,0.735805517,260.8888889,33.7343887,71.79409939,28,2.20673873864625,2.41645558315475,1.52807284472335,1.85608875193495,0.209236515151174,0.395839416825408,0.190087356557234,-0.210407760632506,-1.10033424933477,1.80715932670589,0.395839416825408,0.209236515151174,0.190087356557234,-0.210407760632506,-1.10033424933477,1.80715932670589,0.302926007378921,-1.55943159098273,-0.392376865515829,-0.305675001818803
"NA.23","MAYELO",34397,4279,9477,15134,14762,10483,NA,NA,NA,0.385961574448474,NA,NA,NA,1,"Maytenus_elongata",NA,NA,NA,NA,0.748879561,NA,27.24625,103.944375,3,NA,NA,1.43530673720432,2.01680099224797,0.278855937564272,NA,NA,-0.351854068775446,-0.367018458354071,-1.23379110426944,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Maytenus_laevigata","MAYLAE",13352,1942,4003,3640,3826,1884,NA,NA,NA,0.802925287560046,NA,NA,NA,3,"Maytenus_laevigata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.928161388999741,1.07083362607018,1.47671849723096,-1.37846867352708,-1.7801490062453,-0.843765894804749,NA,NA,-2.91929009183491,-1.2623616316625
"NA.24","MAYPON",8796,2880,4491,3893,4382,1502,NA,0.0282342332482215,0.0282729605871451,0.416963713111572,NA,1,1,1,"Maytenus_ponceana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mecranium_latifolium","MECLAT",7900,1922,3406,5614,5060,3138,NA,NA,NA,NA,NA,NA,NA,NA,"Mecranium_latifolium",NA,NA,NA,NA,0.687666667,NA,41.47,172.274,5,NA,NA,1.61773403536402,2.23621973764206,-0.0471033696335751,NA,NA,-0.0736957141857951,0.634169942238647,-0.990515069791414,-1.99492724303997,-0.0471033696335751,0.188278903615914,-0.0736957141857951,0.634169942238647,-0.990515069791414,NA,NA,-0.476401881636361,0.230185270123944
"Melia_azedarach","MELAZE",37905,5956,11834,15700,15971,10015,NA,NA,NA,NA,NA,NA,NA,NA,"Melia_azedarach",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0265572053253384,0.0679145039243146,-0.166547135936172,0.125954004857129,-0.0139363629764111,0.00813070751568259,NA,NA,0.077114421993381,-0.130952474186417
"Melicoccus_bijugatus","MELBIJ",19479,2432,4379,5152,5733,3301,1.61795026499658,1.81069428564308,2.30269358090714,2.36836354359159,4,7,10,8,"Melicoccus_bijugatus",2638.52,NA,NA,2638.52,NA,NA,NA,NA,NA,3.42136039048082,NA,NA,NA,NA,1.52156234518749,NA,NA,NA,NA,1.52156234518749,1.18700354210425,-2.10284812050863,0.432802246680976,1.72866330900447,1.53465485257422,NA,NA,3.13184384362997,-1.4504860375575
"Meliosma_herbertii","MELHER",15126,2743,6035,10046,9392,6649,0.199433856622732,0.19763963273755,0.197910724110016,0.602976545090163,1,1,1,1,"Meliosma_herbertii",NA,NA,102,102,0.485808211,246.6944445,210.465627,158.1109369,20,2.00860017176192,2.3921593693918,2.32318117749628,2.19896191212726,-1.12200178024927,0.212202703781799,0.0318895773927782,1.0019438325541,0.464165767482599,0.834055188793782,0.212202703781799,-1.12200178024927,0.0318895773927782,1.0019438325541,0.464165767482599,0.834055188793782,-1.48913698707734,-0.671483173229454,0.75967092233288,1.34542228603834
"NA.25","MELOBT",24469,3469,8169,14116,13531,10062,NA,NA,NA,NA,NA,NA,NA,NA,"Meliosma_obtusifolia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Melochia_tomentosa","MELTOM",7490,880,1823,1238,1697,817,NA,NA,NA,NA,NA,NA,NA,NA,"Melochia_tomentosa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.277913511023822,-0.415300396654414,-1.16786353924339,0.346872098860785,1.03244804718249,-0.0781815967117977,NA,NA,1.41931228847788,0.187116638226665
"NA.26","MICCAL",12945,2142,5056,8246,7863,5721,NA,NA,NA,NA,NA,NA,NA,NA,"Miconia_calycina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Miconia_foveolata","MICFOV",3182,634,1406,1765,1479,845,NA,NA,NA,NA,NA,NA,NA,NA,"Miconia_foveolata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.68444134192612,-1.11068877300734,0.892215610773684,0.215785274955443,-0.284844616517939,-0.928094778995032,NA,NA,-1.50496450121379,1.50233068981055
"Micropholis_garciniifolia","MICGAR",6167,1016,2552,3374,2881,1865,2.81154783526728,1.50632911374095,0.141364802935726,0.0310021386630984,5,4,2,1,"Micropholis_garciniifolia",NA,NA,NA,NA,NA,498.6444444,41.12332517,65.94702985,17,NA,2.69779098475229,1.61408822380329,1.81919524038575,NA,NA,2.02192157432093,-0.0792547119624781,-1.26867609156822,0.469141137076742,0.641740083931081,-0.643672589621476,2.02192157432093,-0.0792547119624781,-1.26867609156822,0.469141137076742,NA,NA,-1.91177784377014,0.733643222842999
"Micropholis_guyanensis","MICGUY",8292,2004,3559,5852,5277,3273,3.79296905817504,3.12559516047478,2.25615130681654,2.34990190303445,8,7,7,6,"Micropholis_guyanensis",1142.86,NA,NA,1142.86,0.764370669,331.5755556,32.87008458,69.45061381,25,3.05799303271253,2.52058250601773,1.51680082159243,1.84167608841946,0.361346251311029,1.1847900132928,0.868079742896585,-0.227594921976364,-1.16609796294746,1.44224527498885,1.1847900132928,0.361346251311029,0.868079742896585,-0.227594921976364,-1.16609796294746,1.44224527498885,0.604664487587935,-2.03524725704854,-0.827522402739503,-0.440525337245429
"Miconia_impetiolaris","MICIMP",20073,1885,5398,7114,6862,4977,1.77314551046731,2.57697795224633,4.3282642746964,1.15788472334542,2,4,3,1,"Miconia_impetiolaris",NA,NA,NA,NA,0.758613667,213.5833333,210.3095,195.8715,4.5,NA,2.32956736006884,2.32285889087173,2.2919712491996,0.330690154844546,NA,-0.375660214724754,1.00145242190396,0.888559176789522,-1.05133407841092,-1.1717189266267,0.330690154844546,-0.375660214724754,1.00145242190396,0.888559176789522,-1.05133407841092,NA,NA,0.405174802487399,0.223319166004968
"Miconia_laevigata","MICLAE",35828,5552,11596,16749,16575,11023,1.91559826519783,2.71479799002927,0.386782891330494,0.82874753127616,1,4,1,1,"Miconia_laevigata",NA,NA,NA,NA,0.483406458,NA,26.38,188.8626667,3,NA,NA,1.42127479121035,2.27614611753758,-1.13479114034619,NA,NA,-0.373249457781083,0.816350495487423,-1.23379110426944,-2.30625061001954,-1.13479114034619,0.183454677099001,-0.373249457781083,0.816350495487423,-1.23379110426944,NA,NA,-0.439067282933959,0.970352548850191
"Miconia_mirabilis","MICMIR",4689,1358,2455,3002,2665,1307,NA,NA,NA,NA,NA,NA,NA,NA,"Miconia_mirabilis",NA,NA,NA,NA,0.595931942,248.1666667,34.34466667,123.8166667,12,NA,2.39474344742687,1.53585930571516,2.09277910808197,-0.535591749336469,NA,0.048715055235694,-0.198535254711485,-0.0203370108083356,-0.139048949118323,-2.38846169714811,-0.535591749336469,0.048715055235694,-0.198535254711485,-0.0203370108083356,-0.139048949118323,NA,NA,-0.643442215227391,0.634062240115251
"Miconia_pachyphylla","MICPAC",948,634,822,885,841,207,0.354629102093461,NA,NA,NA,1,NA,NA,NA,"Miconia_pachyphylla",NA,NA,NA,NA,0.687583333,NA,44.74133333,118.1053333,NA,NA,NA,1.65070892230047,2.07226950955647,-0.0475471240639087,NA,NA,-0.0234168338561992,-0.113920501624804,NA,-2.17794023806787,-0.0475471240639087,0.0273356814049756,-0.0234168338561992,-0.113920501624804,0.172419556087688,NA,NA,-0.580154377387741,0.319280912721616
"Miconia_prasina","MICPRA",24655,2784,7006,10508,10181,7397,7.1661959338381,23.625819555019,21.4843712005217,20.2032295807056,14,19,22,19,"Miconia_prasina",5.7168,NA,0.32,0.32,0.661806593,168.6666667,58.25319992,156.3868944,9,-0.494850021680094,2.22702926220597,1.76531978668396,2.19420035532073,-0.184808536867215,-2.10801880594806,-1.04330742592896,0.151337546527707,0.442439203351125,-0.503963000835362,-2.10801880594806,-0.184808536867215,-1.04330742592896,0.151337546527707,0.442439203351125,-0.503963000835362,-0.0686956466568265,1.68771833248437,0.40305800778114,0.216163872684934
"Miconia_racemosa","MICRAC",15018,2403,5855,9067,8385,5982,NA,1.08281561501763,1.40796248920219,0.802925287560046,NA,3,3,1,"Miconia_racemosa",2,NA,2,2,0.437214564,169.030303,100.444,226.4932,10,0.301029995663981,2.22796456997429,2.00192399937479,2.35505516773159,-1.38076346386346,-1.37038961714164,-1.03721743951268,0.512102844018696,1.17640553825119,-0.382324983596349,-1.37038961714164,-1.38076346386346,-1.03721743951268,0.512102844018696,1.17640553825119,-0.382324983596349,-1.40154688499461,1.54081131351624,1.2253396437416,1.24424006030007
"Miconia_serrulata","MICSER",14415,2156,4386,9690,9151,6995,0.709258204186922,0.819342315963987,1.16034867399148,1.24312129691424,1,1,1,1,"Miconia_serrulata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.04975874607312,-0.457223765783608,-0.183731604955306,0.0315121088629714,0.452995340036232,-0.489345524582048,NA,NA,-0.164480556676149,0.562953652066412
"Miconia_sintenisii","MICSIN",5268,1584,2449,3823,3443,1859,NA,NA,NA,0.385961574448474,NA,NA,NA,1,"Miconia_sintenisii",0.048,NA,NA,0.048,0.436916667,NA,73.47866667,96.80666667,NA,-1.31875876262441,NA,1.86616126707967,1.98590526638172,-1.38234976853542,-2.87162528304162,NA,0.305096882680902,-0.507992933026348,NA,-2.87162528304162,-1.38234976853542,1.20034775222559,0.305096882680902,-0.507992933026348,-1.12864452214414,NA,NA,-1.89966805513971,1.85307213972452
"Miconia_tetrandra","MICTET",17955,2683,6459,10490,9781,7098,0.782872096155797,2.42941927752755,2.66494571096897,5.60223358593175,2,5,8,11,"Miconia_tetrandra",NA,NA,0.14,0.14,0.660691633,211.9494949,108.4375829,132.2611611,21,-0.853871964321762,2.32623238593182,2.03517982848709,2.12143233098787,-0.190745710645558,-2.44076376566978,-0.397374935676538,0.562810094521831,0.110405120459729,0.955693206032795,-2.44076376566978,-0.190745710645558,-0.397374935676538,0.562810094521831,0.110405120459729,0.955693206032795,-0.290717429181657,0.408572029425576,0.0990152828769766,0.748383744848258
"Miconia_thomasiana","MICTHO",12393,925,2526,2956,2854,1929,NA,NA,NA,NA,NA,NA,NA,NA,"Miconia_thomasiana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.19356027959008,-0.172122351793541,0.0470334640281251,-0.0181304761987177,-0.00453149429934358,0.0149767087034798,NA,NA,-0.554331095357584,0.418911053368489
"Morinda_citrifolia","MORCIT",13702,934,2258,2316,2340,1406,NA,NA,NA,NA,NA,NA,NA,NA,"Morinda_citrifolia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.184171351667756,-1.0356933441756,-0.863186953281736,0.338333675685322,1.09796844397067,-0.426457398347169,NA,NA,1.24712832637313,0.705248408090562
"Mosiera_xerophytica","MOSXER",3236,604,958,660,819,215,NA,1.40610850902587,1.40796248920219,1.15788472334542,NA,1,1,1,"Mosiera_xerophytica",NA,45.2,NA,45.2,0.804036265,270.6805556,13.74171065,70.3993454,5,1.65513843481138,2.43245705924695,1.13804079965305,1.84756862092493,0.572565969035039,-0.115389004288708,0.294276346901066,-0.805114106603909,-1.1392108563605,-0.990515069791414,-0.115389004288708,0.572565969035039,0.294276346901066,-0.805114106603909,-1.1392108563605,-0.990515069791414,1.79599176006638,0.156381980974007,-1.40571277397936,-0.988730604537603
